,sentences,paragraph
3701,A red pencil-mark on the fifth page caught his eye.,848
3702,It drew attention to the following paragraph:,848
3703,"INQUEST ON AN ACTRESS.—An inquest was held this morning at the Bell Tavern, Hoxton Road, by Mr. Danby, the District Coroner, on the body of Sibyl Vane, a young actress recently engaged at the Royal Theatre, Holborn.",849
3704,A verdict of death by misadventure was returned.,849
3705,"Considerable sympathy was expressed for the mother of the deceased, who was greatly affected during the giving of her own evidence, and that of Dr. Birrell, who had made the post-mortem examination of the deceased.",849
3706," He frowned, and tearing the paper in two, went across the room and flung the pieces away.",850
3707,How ugly it all was!,850
3708,And how horribly real ugliness made things!,850
3709,He felt a little annoyed with Lord Henry for having sent him the report.,850
3710,And it was certainly stupid of him to have marked it with red pencil.,850
3711,Victor might have read it.,850
3712,The man knew more than enough English for that.,850
3713,Perhaps he had read it and had begun to suspect something.,851
3714,"And, yet, what did it matter?",851
3715,What had Dorian Gray to do with Sibyl Vane’s death?,851
3716,There was nothing to fear.,851
3717,Dorian Gray had not killed her.,851
3718,His eye fell on the yellow book that Lord Henry had sent him.,852
3719,"What was it, he wondered.",852
3720,"He went towards the little, pearl-coloured octagonal stand that had always looked to him like the work of some strange Egyptian bees that wrought in silver, and taking up the volume, flung himself into an arm-chair and began to turn over the leaves.",852
3721,After a few minutes he became absorbed.,852
3722,It was the strangest book that he had ever read.,852
3723,"It seemed to him that in exquisite raiment, and to the delicate sound of flutes, the sins of the world were passing in dumb show before him.",852
3724,Things that he had dimly dreamed of were suddenly made real to him.,852
3725,Things of which he had never dreamed were gradually revealed.,852
3726,"It was a novel without a plot and with only one character, being, indeed, simply a psychological study of a certain young Parisian who spent his life trying to realize in the nineteenth century all the passions and modes of thought that belonged to every century except his own, and to sum up, as it were, in himself the various moods through which the world-spirit had ever passed, loving for their mere artificiality those renunciations that men have unwisely called virtue, as much as those natural rebellions that wise men still call sin.",853
3727,"The style in which it was written was that curious jewelled style, vivid and obscure at once, full of _argot_ and of archaisms, of technical expressions and of elaborate paraphrases, that characterizes the work of some of the finest artists of the French school of _Symbolistes_.",853
3728,There were in it metaphors as monstrous as orchids and as subtle in colour.,853
3729,The life of the senses was described in the terms of mystical philosophy.,853
3730,One hardly knew at times whether one was reading the spiritual ecstasies of some mediæval saint or the morbid confessions of a modern sinner.,853
3731,It was a poisonous book.,853
3732,The heavy odour of incense seemed to cling about its pages and to trouble the brain.,853
3733,"The mere cadence of the sentences, the subtle monotony of their music, so full as it was of complex refrains and movements elaborately repeated, produced in the mind of the lad, as he passed from chapter to chapter, a form of reverie, a malady of dreaming, that made him unconscious of the falling day and creeping shadows.",853
3734,"Cloudless, and pierced by one solitary star, a copper-green sky gleamed through the windows.",854
3735,He read on by its wan light till he could read no more.,854
3736,"Then, after his valet had reminded him several times of the lateness of the hour, he got up, and going into the next room, placed the book on the little Florentine table that always stood at his bedside and began to dress for dinner.",854
3737,"It was almost nine o’clock before he reached the club, where he found Lord Henry sitting alone, in the morning-room, looking very much bored.",855
3738,"“I am so sorry, Harry,” he cried, “but really it is entirely your fault.",856
3739,That book you sent me so fascinated me that I forgot how the time was going.”,856
3740,"“Yes, I thought you would like it,” replied his host, rising from his chair.",857
3741,"“I didn’t say I liked it, Harry.",858
3742,I said it fascinated me.,858
3743,There is a great difference.”,858
3744,"“Ah, you have discovered that?” murmured Lord Henry.",859
3745,And they passed into the dining-room.,859
3746, CHAPTER XI.,861
3747," For years, Dorian Gray could not free himself from the influence of this book.",862
3748,Or perhaps it would be more accurate to say that he never sought to free himself from it.,862
3749,"He procured from Paris no less than nine large-paper copies of the first edition, and had them bound in different colours, so that they might suit his various moods and the changing fancies of a nature over which he seemed, at times, to have almost entirely lost control.",862
3750,"The hero, the wonderful young Parisian in whom the romantic and the scientific temperaments were so strangely blended, became to him a kind of prefiguring type of himself.",862
3751,"And, indeed, the whole book seemed to him to contain the story of his own life, written before he had lived it.",862
3752,In one point he was more fortunate than the novel’s fantastic hero.,863
3753,"He never knew—never, indeed, had any cause to know—that somewhat grotesque dread of mirrors, and polished metal surfaces, and still water which came upon the young Parisian so early in his life, and was occasioned by the sudden decay of a beau that had once, apparently, been so remarkable.",863
3754,"It was with an almost cruel joy—and perhaps in nearly every joy, as certainly in every pleasure, cruelty has its place—that he used to read the latter part of the book, with its really tragic, if somewhat overemphasized, account of the sorrow and despair of one who had himself lost what in others, and the world, he had most dearly valued.",863
3755,"For the wonderful beauty that had so fascinated Basil Hallward, and many others besides him, seemed never to leave him.",864
3756,Even those who had heard the most evil things against him—and from time to time strange rumours about his mode of life crept through London and became the chatter of the clubs—could not believe anything to his dishonour when they saw him.,864
3757,He had always the look of one who had kept himself unspotted from the world.,864
3758,Men who talked grossly became silent when Dorian Gray entered the room.,864
3759,There was something in the purity of his face that rebuked them.,864
3760,His mere presence seemed to recall to them the memory of the innocence that they had tarnished.,864
3761,They wondered how one so charming and graceful as he was could have escaped the stain of an age that was at once sordid and sensual.,864
3762,"Often, on returning home from one of those mysterious and prolonged absences that gave rise to such strange conjecture among those who were his friends, or thought that they were so, he himself would creep upstairs to the locked room, open the door with the key that never left him now, and stand, with a mirror, in front of the portrait that Basil Hallward had painted of him, looking now at the evil and aging face on the canvas, and now at the fair young face that laughed back at him from the polished glass.",865
3763,The very sharpness of the contrast used to quicken his sense of pleasure.,865
3764,"He grew more and more enamoured of his own beauty, more and more interested in the corruption of his own soul.",865
3765,"He would examine with minute care, and sometimes with a monstrous and terrible delight, the hideous lines that seared the wrinkling forehead or crawled around the heavy sensual mouth, wondering sometimes which were the more horrible, the signs of sin or the signs of age.",865
3766,"He would place his white hands beside the coarse bloated hands of the picture, and smile.",865
3767,He mocked the misshapen body and the failing limbs.,865
3768,"There were moments, indeed, at night, when, lying sleepless in his own delicately scented chamber, or in the sordid room of the little ill-famed tavern near the docks which, under an assumed name and in disguise, it was his habit to frequent, he would think of the ruin he had brought upon his soul with a pity that was all the more poignant because it was purely selfish.",866
3769,But moments such as these were rare.,866
3770,"That curiosity about life which Lord Henry had first stirred in him, as they sat together in the garden of their friend, seemed to increase with gratification.",866
3771,"The more he knew, the more he desired to know.",866
3772,He had mad hungers that grew more ravenous as he fed them.,866
3773,"Yet he was not really reckless, at any rate in his relations to society.",867
3774,"Once or twice every month during the winter, and on each Wednesday evening while the season lasted, he would throw open to the world his beautiful house and have the most celebrated musicians of the day to charm his guests with the wonders of their art.",867
3775,"His little dinners, in the settling of which Lord Henry always assisted him, were noted as much for the careful selection and placing of those invited, as for the exquisite taste shown in the decoration of the table, with its subtle symphonic arrangements of exotic flowers, and embroidered cloths, and antique plate of gold and silver.",867
3776,"Indeed, there were many, especially among the very young men, who saw, or fancied that they saw, in Dorian Gray the true realization of a type of which they had often dreamed in Eton or Oxford days, a type that was to combine something of the real culture of the scholar with all the grace and distinction and perfect manner of a citizen of the world.",867
3777,"To them he seemed to be of the company of those whom Dante describes as having sought to “make themselves perfect by the worship of beauty.” Like Gautier, he was one for whom “the visible world existed.”",867
3778,"And, certainly, to him life itself was the first, the greatest, of the arts, and for it all the other arts seemed to be but a preparation.",868
3779,"Fashion, by which what is really fantastic becomes for a moment universal, and dandyism, which, in its own way, is an attempt to assert the absolute modernity of beauty, had, of course, their fascination for him.",868
3780,"His mode of dressing, and the particular styles that from time to time he affected, had their marked influence on the young exquisites of the Mayfair balls and Pall Mall club windows, who copied him in everything that he did, and tried to reproduce the accidental charm of his graceful, though to him only half-serious, fopperies.",868
3781,"For, while he was but too ready to accept the position that was almost immediately offered to him on his coming of age, and found, indeed, a subtle pleasure in the thought that he might really become to the London of his own day what to imperial Neronian Rome the author of the Satyricon once had been, yet in his inmost heart he desired to be something more than a mere _arbiter elegantiarum_, to be consulted on the wearing of a jewel, or the knotting of a necktie, or the conduct of a cane.",869
3782,"He sought to elaborate some new scheme of life that would have its reasoned philosophy and its ordered principles, and find in the spiritualizing of the senses its highest realization.",869
3783,"The worship of the senses has often, and with much justice, been decried, men feeling a natural instinct of terror about passions and sensations that seem stronger than themselves, and that they are conscious of sharing with the less highly organized forms of existence.",870
3784,"But it appeared to Dorian Gray that the true nature of the senses had never been understood, and that they had remained savage and animal merely because the world had sought to starve them into submission or to kill them by pain, instead of aiming at making them elements of a new spirituality, of which a fine instinct for beauty was to be the dominant characteristic.",870
3785,"As he looked back upon man moving through history, he was haunted by a feeling of loss.",870
3786,So much had been surrendered!,870
3787,and to such little purpose!,870
3788,"There had been mad wilful rejections, monstrous forms of self-torture and self-denial, whose origin was fear and whose result was a degradation infinitely more terrible than that fancied degradation from which, in their ignorance, they had sought to escape; Nature, in her wonderful irony, driving out the anchorite to feed with the wild animals of the desert and giving to the hermit the beasts of the field as his companions.",870
3789,"Yes: there was to be, as Lord Henry had prophesied, a new Hedonism that was to recreate life and to save it from that harsh uncomely puritanism that is having, in our own day, its curious revival.",871
3790,"It was to have its service of the intellect, certainly, yet it was never to accept any theory or system that would involve the sacrifice of any mode of passionate experience.",871
3791,"Its aim, indeed, was to be experience itself, and not the fruits of experience, sweet or bitter as they might be.",871
3792,"Of the asceticism that deadens the senses, as of the vulgar profligacy that dulls them, it was to know nothing.",871
3793,But it was to teach man to concentrate himself upon the moments of a life that is itself but a moment.,871
3794,"There are few of us who have not sometimes wakened before dawn, either after one of those dreamless nights that make us almost enamoured of death, or one of those nights of horror and misshapen joy, when through the chambers of the brain sweep phantoms more terrible than reality itself, and instinct with that vivid life that lurks in all grotesques, and that lends to Gothic art its enduring vitality, this art being, one might fancy, especially the art of those whose minds have been troubled with the malady of reverie.",872
3795,"Gradually white fingers creep through the curtains, and they appear to tremble.",872
3796,"In black fantastic shapes, dumb shadows crawl into the corners of the room and crouch there.",872
3797,"Outside, there is the stirring of birds among the leaves, or the sound of men going forth to their work, or the sigh and sob of the wind coming down from the hills and wandering round the silent house, as though it feared to wake the sleepers and yet must needs call forth sleep from her purple cave.",872
3798,"Veil after veil of thin dusky gauze is lifted, and by degrees the forms and colours of things are restored to them, and we watch the dawn remaking the world in its antique pattern.",872
3799,The wan mirrors get back their mimic life.,872
3800,"The flameless tapers stand where we had left them, and beside them lies the half-cut book that we had been studying, or the wired flower that we had worn at the ball, or the letter that we had been afraid to read, or that we had read too often.",872
3801,Nothing seems to us changed.,872
3802,Out of the unreal shadows of the night comes back the real life that we had known.,872
3803,"We have to resume it where we had left off, and there steals over us a terrible sense of the necessity for the continuance of energy in the same wearisome round of stereotyped habits, or a wild longing, it may be, that our eyelids might open some morning upon a world that had been refashioned anew in the darkness for our pleasure, a world in which things would have fresh shapes and colours, and be changed, or have other secrets, a world in which the past would have little or no place, or survive, at any rate, in no conscious form of obligation or regret, the remembrance even of joy having its bitterness and the memories of pleasure their pain.",872
3804,"It was the creation of such worlds as these that seemed to Dorian Gray to be the true object, or amongst the true objects, of life; and in his search for sensations that would be at once new and delightful, and possess that element of strangeness that is so essential to romance, he would often adopt certain modes of thought that he knew to be really alien to his nature, abandon himself to their subtle influences, and then, having, as it were, caught their colour and satisfied his intellectual curiosity, leave them with that curious indifference that is not incompatible with a real ardour of temperament, and that, indeed, according to certain modern psychologists, is often a condition of it.",873
3805,"It was rumoured of him once that he was about to join the Roman Catholic communion, and certainly the Roman ritual had always a great attraction for him.",874
3806,"The daily sacrifice, more awful really than all the sacrifices of the antique world, stirred him as much by its superb rejection of the evidence of the senses as by the primitive simplicity of its elements and the eternal pathos of the human tragedy that it sought to symbolize.",874
3807,"He loved to kneel down on the cold marble pavement and watch the priest, in his stiff flowered dalmatic, slowly and with white hands moving aside the veil of the tabernacle, or raising aloft the jewelled, lantern-shaped monstrance with that pallid wafer that at times, one would fain think, is indeed the “_panis cælestis_,” the bread of angels, or, robed in the garments of the Passion of Christ, breaking the Host into the chalice and smiting his breast for his sins.",874
3808,"The fuming censers that the grave boys, in their lace and scarlet, tossed into the air like great gilt flowers had their subtle fascination for him.",874
3809,"As he passed out, he used to look with wonder at the black confessionals and long to sit in the dim shadow of one of them and listen to men and women whispering through the worn grating the true story of their lives.",874
3810,"But he never fell into the error of arresting his intellectual development by any formal acceptance of creed or system, or of mistaking, for a house in which to live, an inn that is but suitable for the sojourn of a night, or for a few hours of a night in which there are no stars and the moon is in travail.",875
3811,"Mysticism, with its marvellous power of making common things strange to us, and the subtle antinomianism that always seems to accompany it, moved him for a season; and for a season he inclined to the materialistic doctrines of the _Darwinismus_ movement in Germany, and found a curious pleasure in tracing the thoughts and passions of men to some pearly cell in the brain, or some white nerve in the body, delighting in the conception of the absolute dependence of the spirit on certain physical conditions, morbid or healthy, normal or diseased.",875
3812,"Yet, as has been said of him before, no theory of life seemed to him to be of any importance compared with life itself.",875
3813,He felt keenly conscious of how barren all intellectual speculation is when separated from action and experiment.,875
3814,"He knew that the senses, no less than the soul, have their spiritual mysteries to reveal.",875
3815,"And so he would now study perfumes and the secrets of their manufacture, distilling heavily scented oils and burning odorous gums from the East.",876
3816,"He saw that there was no mood of the mind that had not its counterpart in the sensuous life, and set himself to discover their true relations, wondering what there was in frankincense that made one mystical, and in ambergris that stirred one’s passions, and in violets that woke the memory of dead romances, and in musk that troubled the brain, and in champak that stained the imagination; and seeking often to elaborate a real psychology of perfumes, and to estimate the several influences of sweet-smelling roots and scented, pollen-laden flowers; of aromatic balms and of dark and fragrant woods; of spikenard, that sickens; of hovenia, that makes men mad; and of aloes, that are said to be able to expel melancholy from the soul.",876
3817,"At another time he devoted himself entirely to music, and in a long latticed room, with a vermilion-and-gold ceiling and walls of olive-green lacquer, he used to give curious concerts in which mad gipsies tore wild music from little zithers, or grave, yellow-shawled Tunisians plucked at the strained strings of monstrous lutes, while grinning Negroes beat monotonously upon copper drums and, crouching upon scarlet mats, slim turbaned Indians blew through long pipes of reed or brass and charmed—or feigned to charm—great hooded snakes and horrible horned adders.",877
3818,"The harsh intervals and shrill discords of barbaric music stirred him at times when Schubert’s grace, and Chopin’s beautiful sorrows, and the mighty harmonies of Beethoven himself, fell unheeded on his ear.",877
3819,"He collected together from all parts of the world the strangest instruments that could be found, either in the tombs of dead nations or among the few savage tribes that have survived contact with Western civilizations, and loved to touch and try them.",877
3820,"He had the mysterious _juruparis_ of the Rio Negro Indians, that women are not allowed to look at and that even youths may not see till they have been subjected to fasting and scourging, and the earthen jars of the Peruvians that have the shrill cries of birds, and flutes of human bones such as Alfonso de Ovalle heard in Chile, and the sonorous green jaspers that are found near Cuzco and give forth a note of singular sweetness.",877
3821,"He had painted gourds filled with pebbles that rattled when they were shaken; the long _clarin_ of the Mexicans, into which the performer does not blow, but through which he inhales the air; the harsh _ture_ of the Amazon tribes, that is sounded by the sentinels who sit all day long in high trees, and can be heard, it is said, at a distance of three leagues; the _teponaztli_, that has two vibrating tongues of wood and is beaten with sticks that are smeared with an elastic gum obtained from the milky juice of plants; the _yotl_-bells of the Aztecs, that are hung in clusters like grapes; and a huge cylindrical drum, covered with the skins of great serpents, like the one that Bernal Diaz saw when he went with Cortes into the Mexican temple, and of whose doleful sound he has left us so vivid a description.",877
3822,"The fantastic character of these instruments fascinated him, and he felt a curious delight in the thought that art, like Nature, has her monsters, things of bestial shape and with hideous voices.",877
3823,"Yet, after some time, he wearied of them, and would sit in his box at the opera, either alone or with Lord Henry, listening in rapt pleasure to “Tannhauser” and seeing in the prelude to that great work of art a presentation of the tragedy of his own soul.",877
3824,"On one occasion he took up the study of jewels, and appeared at a costume ball as Anne de Joyeuse, Admiral of France, in a dress covered with five hundred and sixty pearls.",878
3825,"This taste enthralled him for years, and, indeed, may be said never to have left him.",878
3826,"He would often spend a whole day settling and resettling in their cases the various stones that he had collected, such as the olive-green chrysoberyl that turns red by lamplight, the cymophane with its wirelike line of silver, the pistachio-coloured peridot, rose-pink and wine-yellow topazes, carbuncles of fiery scarlet with tremulous, four-rayed stars, flame-red cinnamon-stones, orange and violet spinels, and amethysts with their alternate layers of ruby and sapphire.",878
3827,"He loved the red gold of the sunstone, and the moonstone’s pearly whiteness, and the broken rainbow of the milky opal.",878
3828,"He procured from Amsterdam three emeralds of extraordinary size and richness of colour, and had a turquoise _de la vieille roche_ that was the envy of all the connoisseurs.",878
3829,"He discovered wonderful stories, also, about jewels.",879
3830,"In Alphonso’s Clericalis Disciplina a serpent was mentioned with eyes of real jacinth, and in the romantic history of Alexander, the Conqueror of Emathia was said to have found in the vale of Jordan snakes “with collars of real emeralds growing on their backs.” There was a gem in the brain of the dragon, Philostratus told us, and “by the exhibition of golden letters and a scarlet robe” the monster could be thrown into a magical sleep and slain.",879
3831,"According to the great alchemist, Pierre de Boniface, the diamond rendered a man invisible, and the agate of India made him eloquent.",879
3832,"The cornelian appeased anger, and the hyacinth provoked sleep, and the amethyst drove away the fumes of wine.",879
3833,"The garnet cast out demons, and the hydropicus deprived the moon of her colour.",879
3834,"The selenite waxed and waned with the moon, and the meloceus, that discovers thieves, could be affected only by the blood of kids.",879
3835,"Leonardus Camillus had seen a white stone taken from the brain of a newly killed toad, that was a certain antidote against poison.",879
3836,"The bezoar, that was found in the heart of the Arabian deer, was a charm that could cure the plague.",879
3837,"In the nests of Arabian birds was the aspilates, that, according to Democritus, kept the wearer from any danger by fire.",879
3838,"The King of Ceilan rode through his city with a large ruby in his hand, as the ceremony of his coronation.",880
3839,"The gates of the palace of John the Priest were “made of sardius, with the horn of the horned snake inwrought, so that no man might bring poison within.” Over the gable were “two golden apples, in which were two carbuncles,” so that the gold might shine by day and the carbuncles by night.",880
3840,"In Lodge’s strange romance ‘A Margarite of America’, it was stated that in the chamber of the queen one could behold “all the chaste ladies of the world, inchased out of silver, looking through fair mirrours of chrysolites, carbuncles, sapphires, and greene emeraults.” Marco Polo had seen the inhabitants of Zipangu place rose-coloured pearls in the mouths of the dead.",880
3841,"A sea-monster had been enamoured of the pearl that the diver brought to King Perozes, and had slain the thief, and mourned for seven moons over its loss.",880
3842,"When the Huns lured the king into the great pit, he flung it away—Procopius tells the story—nor was it ever found again, though the Emperor Anastasius offered five hundred-weight of gold pieces for it.",880
3843,"The King of Malabar had shown to a certain Venetian a rosary of three hundred and four pearls, one for every god that he worshipped.",880
3844,"When the Duke de Valentinois, son of Alexander VI., visited Louis XII.",881
3845,"of France, his horse was loaded with gold leaves, according to Brantome, and his cap had double rows of rubies that threw out a great light.",881
3846,Charles of England had ridden in stirrups hung with four hundred and twenty-one diamonds.,881
3847,"Richard II had a coat, valued at thirty thousand marks, which was covered with balas rubies.",881
3848,"Hall described Henry VIII., on his way to the Tower previous to his coronation, as wearing “a jacket of raised gold, the placard embroidered with diamonds and other rich stones, and a great bauderike about his neck of large balasses.” The favourites of James I wore ear-rings of emeralds set in gold filigrane.",881
3849,"Edward II gave to Piers Gaveston a suit of red-gold armour studded with jacinths, a collar of gold roses set with turquoise-stones, and a skull-cap _parsemé_ with pearls.",881
3850,Henry II.,881
3851,"wore jewelled gloves reaching to the elbow, and had a hawk-glove sewn with twelve rubies and fifty-two great orients.",881
3852,"The ducal hat of Charles the Rash, the last Duke of Burgundy of his race, was hung with pear-shaped pearls and studded with sapphires.",881
3853,How exquisite life had once been!,882
3854,How gorgeous in its pomp and decoration!,882
3855,Even to read of the luxury of the dead was wonderful.,882
3856,Then he turned his attention to embroideries and to the tapestries that performed the office of frescoes in the chill rooms of the northern nations of Europe.,883
3857,As he investigated the subject—and he always had an extraordinary faculty of becoming absolutely absorbed for the moment in whatever he took up—he was almost saddened by the reflection of the ruin that time brought on beautiful and wonderful things.,883
3858,"He, at any rate, had escaped that.",883
3859,"Summer followed summer, and the yellow jonquils bloomed and died many times, and nights of horror repeated the story of their shame, but he was unchanged.",883
3860,No winter marred his face or stained his flowerlike bloom.,883
3861,How different it was with material things!,883
3862,Where had they passed to?,883
3863,"Where was the great crocus-coloured robe, on which the gods fought against the giants, that had been worked by brown girls for the pleasure of Athena?",883
3864,"Where the huge velarium that Nero had stretched across the Colosseum at Rome, that Titan sail of purple on which was represented the starry sky, and Apollo driving a chariot drawn by white, gilt-reined steeds?",883
3865,"He longed to see the curious table-napkins wrought for the Priest of the Sun, on which were displayed all the dainties and viands that could be wanted for a feast; the mortuary cloth of King Chilperic, with its three hundred golden bees; the fantastic robes that excited the indignation of the Bishop of Pontus and were figured with “lions, panthers, bears, dogs, forests, rocks, hunters—all, in fact, that a painter can copy from nature”; and the coat that Charles of Orleans once wore, on the sleeves of which were embroidered the verses of a song beginning “_Madame, je suis tout joyeux_,” the musical accompaniment of the words being wrought in gold thread, and each note, of square shape in those days, formed with four pearls.",883
3866,"He read of the room that was prepared at the palace at Rheims for the use of Queen Joan of Burgundy and was decorated with “thirteen hundred and twenty-one parrots, made in broidery, and blazoned with the king’s arms, and five hundred and sixty-one butterflies, whose wings were similarly ornamented with the arms of the queen, the whole worked in gold.” Catherine de Medicis had a mourning-bed made for her of black velvet powdered with crescents and suns.",883
3867,"Its curtains were of damask, with leafy wreaths and garlands, figured upon a gold and silver ground, and fringed along the edges with broideries of pearls, and it stood in a room hung with rows of the queen’s devices in cut black velvet upon cloth of silver.",883
3868,Louis XIV.,883
3869,had gold embroidered caryatides fifteen feet high in his apartment.,883
3870,"The state bed of Sobieski, King of Poland, was made of Smyrna gold brocade embroidered in turquoises with verses from the Koran.",883
3871,"Its supports were of silver gilt, beautifully chased, and profusely set with enamelled and jewelled medallions.",883
3872,"It had been taken from the Turkish camp before Vienna, and the standard of Mohammed had stood beneath the tremulous gilt of its canopy.",883
3873,"And so, for a whole year, he sought to accumulate the most exquisite specimens that he could find of textile and embroidered work, getting the dainty Delhi muslins, finely wrought with gold-thread palmates and stitched over with iridescent beetles’ wings; the Dacca gauzes, that from their transparency are known in the East as “woven air,” and “running water,” and “evening dew”; strange figured cloths from Java; elaborate yellow Chinese hangings; books bound in tawny satins or fair blue silks and wrought with _fleurs-de-lis_, birds and images; veils of _lacis_ worked in Hungary point; Sicilian brocades and stiff Spanish velvets; Georgian work, with its gilt coins, and Japanese _Foukousas_, with their green-toned golds and their marvellously plumaged birds.",884
3874,"He had a special passion, also, for ecclesiastical vestments, as indeed he had for everything connected with the service of the Church.",885
3875,"In the long cedar chests that lined the west gallery of his house, he had stored away many rare and beautiful specimens of what is really the raiment of the Bride of Christ, who must wear purple and jewels and fine linen that she may hide the pallid macerated body that is worn by the suffering that she seeks for and wounded by self-inflicted pain.",885
3876,"He possessed a gorgeous cope of crimson silk and gold-thread damask, figured with a repeating pattern of golden pomegranates set in six-petalled formal blossoms, beyond which on either side was the pine-apple device wrought in seed-pearls.",885
3877,"The orphreys were divided into panels representing scenes from the life of the Virgin, and the coronation of the Virgin was figured in coloured silks upon the hood.",885
3878,This was Italian work of the fifteenth century.,885
3879,"Another cope was of green velvet, embroidered with heart-shaped groups of acanthus-leaves, from which spread long-stemmed white blossoms, the details of which were picked out with silver thread and coloured crystals.",885
3880,The morse bore a seraph’s head in gold-thread raised work.,885
3881,"The orphreys were woven in a diaper of red and gold silk, and were starred with medallions of many saints and martyrs, among whom was St. Sebastian.",885
3882,"He had chasubles, also, of amber-coloured silk, and blue silk and gold brocade, and yellow silk damask and cloth of gold, figured with representations of the Passion and Crucifixion of Christ, and embroidered with lions and peacocks and other emblems; dalmatics of white satin and pink silk damask, decorated with tulips and dolphins and _fleurs-de-lis_; altar frontals of crimson velvet and blue linen; and many corporals, chalice-veils, and sudaria.",885
3883,"In the mystic offices to which such things were put, there was something that quickened his imagination.",885
3884,"For these treasures, and everything that he collected in his lovely house, were to be to him means of forgetfulness, modes by which he could escape, for a season, from the fear that seemed to him at times to be almost too great to be borne.",886
3885,"Upon the walls of the lonely locked room where he had spent so much of his boyhood, he had hung with his own hands the terrible portrait whose changing features showed him the real degradation of his life, and in front of it had draped the purple-and-gold pall as a curtain.",886
3886,"For weeks he would not go there, would forget the hideous painted thing, and get back his light heart, his wonderful joyousness, his passionate absorption in mere existence.",886
3887,"Then, suddenly, some night he would creep out of the house, go down to dreadful places near Blue Gate Fields, and stay there, day after day, until he was driven away.",886
3888,"On his return he would sit in front of the picture, sometimes loathing it and himself, but filled, at other times, with that pride of individualism that is half the fascination of sin, and smiling with secret pleasure at the misshapen shadow that had to bear the burden that should have been his own.",886
3889,"After a few years he could not endure to be long out of England, and gave up the villa that he had shared at Trouville with Lord Henry, as well as the little white walled-in house at Algiers where they had more than once spent the winter.",887
3890,"He hated to be separated from the picture that was such a part of his life, and was also afraid that during his absence some one might gain access to the room, in spite of the elaborate bars that he had caused to be placed upon the door.",887
3891,He was quite conscious that this would tell them nothing.,888
3892,"It was true that the portrait still preserved, under all the foulness and ugliness of the face, its marked likeness to himself; but what could they learn from that?",888
3893,He would laugh at any one who tried to taunt him.,888
3894,He had not painted it.,888
3895,What was it to him how vile and full of shame it looked?,888
3896,"Even if he told them, would they believe it?",888
3897,Yet he was afraid.,889
3898,"Sometimes when he was down at his great house in Nottinghamshire, entertaining the fashionable young men of his own rank who were his chief companions, and astounding the county by the wanton luxury and gorgeous splendour of his mode of life, he would suddenly leave his guests and rush back to town to see that the door had not been tampered with and that the picture was still there.",889
3899,What if it should be stolen?,889
3900,The mere thought made him cold with horror.,889
3901,Surely the world would know his secret then.,889
3902,Perhaps the world already suspected it.,889
3903,"For, while he fascinated many, there were not a few who distrusted him.",890
3904,"He was very nearly blackballed at a West End club of which his birth and social position fully entitled him to become a member, and it was said that on one occasion, when he was brought by a friend into the smoking-room of the Churchill, the Duke of Berwick and another gentleman got up in a marked manner and went out.",890
3905,Curious stories became current about him after he had passed his twenty-fifth year.,890
3906,"It was rumoured that he had been seen brawling with foreign sailors in a low den in the distant parts of Whitechapel, and that he consorted with thieves and coiners and knew the mysteries of their trade.",890
3907,"His extraordinary absences became notorious, and, when he used to reappear again in society, men would whisper to each other in corners, or pass him with a sneer, or look at him with cold searching eyes, as though they were determined to discover his secret.",890
3908,"Of such insolences and attempted slights he, of course, took no notice, and in the opinion of most people his frank debonair manner, his charming boyish smile, and the infinite grace of that wonderful youth that seemed never to leave him, were in themselves a sufficient answer to the calumnies, for so they termed them, that were circulated about him.",891
3909,"It was remarked, however, that some of those who had been most intimate with him appeared, after a time, to shun him.",891
3910,"Women who had wildly adored him, and for his sake had braved all social censure and set convention at defiance, were seen to grow pallid with shame or horror if Dorian Gray entered the room.",891
3911,Yet these whispered scandals only increased in the eyes of many his strange and dangerous charm.,892
3912,His great wealth was a certain element of security.,892
3913,"Society—civilized society, at least—is never very ready to believe anything to the detriment of those who are both rich and fascinating.",892
3914,"It feels instinctively that manners are of more importance than morals, and, in its opinion, the highest respectability is of much less value than the possession of a good _chef_.",892
3915,"And, after all, it is a very poor consolation to be told that the man who has given one a bad dinner, or poor wine, is irreproachable in his private life.",892
3916,"Even the cardinal virtues cannot atone for half-cold _entrées_, as Lord Henry remarked once, in a discussion on the subject, and there is possibly a good deal to be said for his view.",892
3917,"For the canons of good society are, or should be, the same as the canons of art.",892
3918,Form is absolutely essential to it.,892
3919,"It should have the dignity of a ceremony, as well as its unreality, and should combine the insincere character of a romantic play with the wit and beauty that make such plays delightful to us.",892
3920,Is insincerity such a terrible thing?,892
3921,I think not.,892
3922,It is merely a method by which we can multiply our personalities.,892
3923,"Such, at any rate, was Dorian Gray’s opinion.",893
3924,"He used to wonder at the shallow psychology of those who conceive the ego in man as a thing simple, permanent, reliable, and of one essence.",893
3925,"To him, man was a being with myriad lives and myriad sensations, a complex multiform creature that bore within itself strange legacies of thought and passion, and whose very flesh was tainted with the monstrous maladies of the dead.",893
3926,He loved to stroll through the gaunt cold picture-gallery of his country house and look at the various portraits of those whose blood flowed in his veins.,893
3927,"Here was Philip Herbert, described by Francis Osborne, in his Memoires on the Reigns of Queen Elizabeth and King James, as one who was “caressed by the Court for his handsome face, which kept him not long company.” Was it young Herbert’s life that he sometimes led?",893
