,sentences,paragraph
2728,The room in which the ladies sat was backwards.,1166
2729,"Elizabeth at first had rather wondered that Charlotte should not preferthe dining parlour for common use; it was a better sized room, and had apleasanter aspect: but she soon saw that her friend had an excellentreason for what she did, for Mr. Collins would undoubtedly have beenmuch less in his own apartment had they sat in one equally lively; andshe gave Charlotte credit for the arrangement.",1166
2730,"From the drawing-room they could distinguish nothing in the lane, andwere indebted to Mr. Collins for the knowledge of what carriages wentalong, and how often especially Miss De Bourgh drove by in her phaeton,which he never failed coming to inform them of, though it happenedalmost every day.",1167
2731,"She not unfrequently stopped at the Parsonage, and hada few minutes’ conversation with Charlotte, but was scarcely everprevailed on to get out.",1167
2732,"Very few days passed in which Mr. Collins did not walk to Rosings, andnot many in which his wife did not think it necessary to go likewise;and till Elizabeth recollected that there might be other family livingsto be disposed of, she could not understand the sacrifice of so manyhours.",1168
2733,"Now and then they were honoured with a call from her Ladyship,and nothing escaped her observation that was passing in the room duringthese visits.",1168
2734,"She examined into their employments, looked at their work,and advised them to do it differently; found fault with the arrangementof the furniture, or detected the housemaid in negligence; and if sheaccepted any refreshment, seemed to do it only for the sake of findingout that Mrs. Collins’s joints of meat were too large for her family.",1168
2735,"Elizabeth soon perceived, that though this great lady was not in thecommission of the peace for the county, she was a most active magistratein her own parish, the minutest concerns of which were carried to her byMr. Collins; and whenever any of the cottagers were disposed to bequarrelsome, discontented, or too poor, she sallied forth into thevillage to settle their differences, silence their complaints, and scoldthem into harmony and plenty.",1169
2737,     “he never failed to inform them”],1171
2738,"The entertainment of dining at Rosings was repeated about twice a week;and, allowing for the loss of Sir William, and there being only onecard-table in the evening, every such entertainment was the counterpartof the first.",1172
2739,"Their other engagements were few, as the style of livingof the neighbourhood in general was beyond the Collinses’ reach.",1172
2740,"This,however, was no evil to Elizabeth, and upon the whole she spent her timecomfortably enough: there were half hours of pleasant conversation withCharlotte, and the weather was so fine for the time of year, that shehad often great enjoyment out of doors.",1172
2741,"Her favourite walk, and whereshe frequently went while the others were calling on Lady Catherine, wasalong the open grove which edged that side of the park, where there wasa nice sheltered path, which no one seemed to value but herself, andwhere she felt beyond the reach of Lady Catherine’s curiosity.",1172
2742,In this quiet way the first fortnight of her visit soon passed away.,1173
2743,"Easter was approaching, and the week preceding it was to bring anaddition to the family at Rosings, which in so small a circle must beimportant.",1173
2744,"Elizabeth had heard, soon after her arrival, that Mr. Darcywas expected there in the course of a few weeks; and though there werenot many of her acquaintance whom she did not prefer, his coming wouldfurnish one comparatively new to look at in their Rosings parties, andshe might be amused in seeing how hopeless Miss Bingley’s designs on himwere, by his behaviour to his cousin, for whom he was evidently destinedby Lady Catherine, who talked of his coming with the greatestsatisfaction, spoke of him in terms of the highest admiration, andseemed almost angry to find that he had already been frequently seen byMiss Lucas and herself.",1173
2745,"His arrival was soon known at the Parsonage; for Mr. Collins was walkingthe whole morning within view of the lodges opening into Hunsford Lane,in order to have",1174
2747,“The gentlemen accompanied him.”,1176
2749,"the earliest assurance of it; and, after making his bow as the carriageturned into the park, hurried home with the great intelligence.",1178
2750,On thefollowing morning he hastened to Rosings to pay his respects.,1178
2751,"There weretwo nephews of Lady Catherine to require them, for Mr. Darcy had broughtwith him a Colonel Fitzwilliam, the younger son of his uncle, Lord ----;and, to the great surprise of all the party, when Mr. Collins returned,the gentlemen accompanied him.",1178
2752,"Charlotte had seen them from herhusband’s room, crossing the road, and immediately running into theother, told the girls what an honour they might expect, adding,--",1178
2753,"“I may thank you, Eliza, for this piece of civility.",1179
2754,Mr. Darcy wouldnever have come so soon to wait upon me.”,1179
2755,"Elizabeth had scarcely time to disclaim all right to the complimentbefore their approach was announced by the door-bell, and shortlyafterwards the three gentlemen entered the room.",1180
2756,"Colonel Fitzwilliam,who led the way, was about thirty, not handsome, but in person andaddress most truly the gentleman.",1180
2757,"Mr. Darcy looked just as he had beenused to look in Hertfordshire, paid his compliments, with his usualreserve, to Mrs. Collins; and whatever might be his feelings towards herfriend, met her with every appearance of composure.",1180
2758,"Elizabeth merelycourtesied to him, without saying a word.",1180
2759,"Colonel Fitzwilliam entered into conversation directly, with thereadiness and ease of a well-bred man, and talked very pleasantly; buthis cousin, after having addressed a slight observation on the house andgarden to Mrs. Collins, sat for some time without speaking to anybody.",1181
2760,"At length, however, his civility was so far awakened as to inquire ofElizabeth after the health of her family.",1181
2761,"She answered him in the usualway; and, after a moment’s pause, added,--",1181
2762,“My eldest sister has been in town these three months.,1182
2763,Have you neverhappened to see her there?”,1182
2764,She was perfectly sensible that he never had: but she wished to seewhether he would betray any consciousness of what had passed between theBingleys and Jane; and she thought he looked a little confused as heanswered that he had never been so fortunate as to meet Miss Bennet.,1183
2765,"Thesubject was pursued no further, and the gentlemen soon afterwards wentaway.",1183
2767,“At Church”],1186
2768,CHAPTER XXXI.,1188
2770,"Colonel Fitzwilliam’s manners were very much admired at the Parsonage,and the ladies all felt that he must add considerably to the pleasure oftheir engagements at Rosings.",1190
2771,"It was some days, however, before theyreceived any invitation thither, for while there were visitors in thehouse they could not be necessary; and it was not till Easter-day,almost a week after the gentlemen’s arrival, that they were honoured bysuch an attention, and then they were merely asked on leaving church tocome there in the evening.",1190
2772,For the last week they had seen very littleof either Lady Catherine or her daughter.,1190
2773,"Colonel Fitzwilliam had calledat the Parsonage more than once during the time, but Mr. Darcy they hadonly seen at church.",1190
2774,"The invitation was accepted, of course, and at a proper hour they joinedthe party in Lady Catherine’s drawing-room.",1191
2775,"Her Ladyship received themcivilly, but it was plain that their company was by no means soacceptable as when she could get nobody else; and she was, in fact,almost engrossed by her nephews, speaking to them, especially to Darcy,much more than to any other person in the room.",1191
2776,"Colonel Fitzwilliam seemed really glad to see them: anything was awelcome relief to him at Rosings; and Mrs. Collins’s pretty friend had,moreover, caught his fancy very much.",1192
2777,"He now seated himself by her, andtalked so agreeably of Kent and Hertfordshire, of travelling and stayingat home, of new books and music, that Elizabeth had never been half sowell entertained in that room before; and they conversed with so muchspirit and flow as to draw the attention of Lady Catherine herself, aswell as of Mr. Darcy.",1192
2778,"_His_ eyes had been soon and repeatedly turnedtowards them with a look of curiosity; and that her Ladyship, after awhile, shared the feeling, was more openly acknowledged, for she did notscruple to call out,--",1192
2779,"“What is that you are saying, Fitzwilliam?",1193
2780,What is it you are talkingof?,1193
2781,What are you telling Miss Bennet?,1193
2782,Let me hear what it is.”,1193
2783,"“We were talking of music, madam,” said he, when no longer able to avoida reply.",1194
2784,“Of music!,1195
2785,Then pray speak aloud.,1195
2786,It is of all subjects my delight.,1195
2787,"Imust have my share in the conversation, if you are speaking of music.",1195
2788,"There are few people in England, I suppose, who have more trueenjoyment of music than myself, or a better natural taste.",1195
2789,"If I had everlearnt, I should have been a great proficient.",1195
2790,"And so would Anne, if herhealth had allowed her to apply.",1195
2791,I am confident that she would haveperformed delightfully.,1195
2792,"How does Georgiana get on, Darcy?”",1195
2793,Mr. Darcy spoke with affectionate praise of his sister’s proficiency.,1196
2794,"“I am very glad to hear such a good account of her,” said LadyCatherine; “and pray tell her from me, that she cannot expect to excel,if she does not practise a great deal.”",1197
2795,"“I assure you, madam,” he replied, “that she does not need such advice.",1198
2796,She practises very constantly.”,1198
2797,“So much the better.,1199
2798,"It cannot be done too much; and when I next writeto her, I shall charge her not to neglect it on any account.",1199
2799,"I oftentell young ladies, that no excellence in music is to be acquired withoutconstant practice.",1199
2800,"I have told Miss Bennet several times, that she willnever play really well, unless she practises more; and though Mrs.Collins has no instrument, she is very welcome, as I have often toldher, to come to Rosings every day, and play on the pianoforte in Mrs.Jenkinson’s room.",1199
2801,"She would be in nobody’s way, you know, in that partof the house.”",1199
2802,"Mr. Darcy looked a little ashamed of his aunt’s ill-breeding, and madeno answer.",1200
2803,"When coffee was over, Colonel Fitzwilliam reminded Elizabeth of havingpromised to play to him; and she sat down directly to the instrument.",1201
2804,Hedrew a chair near her.,1201
2805,"Lady Catherine listened to half a song, and thentalked, as before, to her other nephew; till the latter walked away fromher, and moving with his usual deliberation towards the pianoforte,stationed himself so as to command a full view of the fair performer’scountenance.",1201
2806,"Elizabeth saw what he was doing, and at the firstconvenient pause turned to him with an arch smile, and said,--",1201
2807,"“You mean to frighten me, Mr. Darcy, by coming in all this state to hearme.",1202
2808,"But I will not be alarmed, though your sister _does_ play so well.",1202
2809,There is a stubbornness about me that never can bear to be frightened atthe will of others.,1202
2810,My courage always rises with every attempt tointimidate me.”,1202
2811,"“I shall not say that you are mistaken,” he replied, “because you couldnot really believe me to entertain any design of alarming you; and Ihave had the pleasure of your acquaintance long enough to know, that youfind great enjoyment in occasionally professing opinions which, in fact,are not your own.”",1203
2812,"Elizabeth laughed heartily at this picture of herself, and said toColonel Fitzwilliam, “Your cousin will give you a very pretty notion ofme, and teach you not to believe a word I say.",1204
2813,"I am particularly unluckyin meeting with a person so well able to expose my real character, in apart of the world where I had hoped to pass myself off with some degreeof credit.",1204
2814,"Indeed, Mr. Darcy, it is very ungenerous in you to mentionall that you knew to my disadvantage in Hertfordshire--and, give meleave to say, very impolitic too--for it is provoking me to retaliate,and such things may come out as will shock your relations to hear.”",1204
2815,"“I am not afraid of you,” said he, smilingly.",1205
2816,"“Pray let me hear what you have to accuse him of,” cried ColonelFitzwilliam.",1206
2817,“I should like to know how he behaves among strangers.”,1206
2818,"“You shall hear, then--but prepare for something very dreadful.",1207
2819,"Thefirst time of my ever seeing him in Hertfordshire, you must know, was ata ball--and at this ball, what do you think he did?",1207
2820,He danced only fourdances!,1207
2821,"I am sorry to pain you, but so it was.",1207
2822,"He danced only fourdances, though gentlemen were scarce; and, to my certain knowledge, morethan one young lady was sitting down in want of a partner.",1207
2823,"Mr. Darcy,you cannot deny the fact.”",1207
2824,“I had not at that time the honour of knowing any lady in the assemblybeyond my own party.”,1208
2825,“True; and nobody can ever be introduced in a ball-room.,1209
2826,"Well, ColonelFitzwilliam, what do I play next?",1209
2827,My fingers wait your orders.”,1209
2828,"“Perhaps,” said Darcy, “I should have judged better had I sought anintroduction, but I am ill-qualified to recommend myself to strangers.”",1210
2829,"“Shall we ask your cousin the reason of this?” said Elizabeth, stilladdressing Colonel Fitzwilliam.",1211
2830,"“Shall we ask him why a man of sense andeducation, and who has lived in the world, is ill-qualified to recommendhimself to strangers?”",1211
2831,"“I can answer your question,” said Fitzwilliam, “without applying tohim.",1212
2832,It is because he will not give himself the trouble.”,1212
2833,"“I certainly have not the talent which some people possess,” said Darcy,“of conversing easily with those I have never seen before.",1213
2834,"I cannotcatch their tone of conversation, or appear interested in theirconcerns, as I often see done.”",1213
2835,"“My fingers,” said Elizabeth, “do not move over this instrument in themasterly manner which I see so many women’s do.",1214
2836,"They have not the sameforce or rapidity, and do not produce the same expression.",1214
2837,But then Ihave always supposed it to be my own fault--because I would not takethe trouble of practising.,1214
2838,It is not that I do not believe _my_ fingersas capable as any other woman’s of superior execution.”,1214
2839,"Darcy smiled and said, “You are perfectly right.",1215
2840,You have employed yourtime much better.,1215
2841,No one admitted to the privilege of hearing you canthink anything wanting.,1215
2842,We neither of us perform to strangers.”,1215
2843,"Here they were interrupted by Lady Catherine, who called out to knowwhat they were talking of.",1216
2844,Elizabeth immediately began playing again.,1216
2845,"Lady Catherine approached, and, after listening for a few minutes, saidto Darcy,--",1216
2846,"“Miss Bennet would not play at all amiss if she practised more, andcould have the advantage of a London master.",1217
2847,"She has a very good notionof fingering, though her taste is not equal to Anne’s.",1217
2848,"Anne would havebeen a delightful performer, had her health allowed her to learn.”",1217
2849,"Elizabeth looked at Darcy, to see how cordially he assented to hiscousin’s praise: but neither at that moment nor at any other could shediscern any symptom of love; and from the whole of his behaviour to MissDe Bourgh she derived this comfort for Miss Bingley, that he might havebeen just as likely to marry _her_, had she been his relation.",1218
2850,"Lady Catherine continued her remarks on Elizabeth’s performance, mixingwith them many instructions on execution and taste.",1219
2851,Elizabeth receivedthem with all the forbearance of civility; and at the request of thegentlemen remained at the instrument till her Ladyship’s carriage wasready to take them all home.,1219
2853,CHAPTER XXXII.,1223
2855,"Elizabeth was sitting by herself the next morning, and writing to Jane,while Mrs. Collins and Maria were gone on business into the village,when she was startled by a ring at the door, the certain signal of avisitor.",1225
2856,"As she had heard no carriage, she thought it not unlikely to beLady Catherine; and under that apprehension was putting away herhalf-finished letter, that she might escape all impertinent questions,when the door opened, and to her very great surprise Mr. Darcy, and Mr.Darcy only, entered the room.",1225
2857,"He seemed astonished too on finding her alone, and apologized for hisintrusion, by letting her know that he had understood all the ladies tobe within.",1226
2858,"They then sat down, and when her inquiries after Rosings were made,seemed in danger of sinking into total silence.",1227
2859,"It was absolutelynecessary, therefore, to think of something; and in this emergencyrecollecting _when_ she had seen him last in Hertfordshire, and feelingcurious to know what he would say on the subject of their hastydeparture, she observed,--",1227
2860,"“How very suddenly you all quitted Netherfield last November, Mr. Darcy!",1228
2861,"It must have been a most agreeable surprise to Mr. Bingley to see youall after him so soon; for, if I recollect right, he went but the daybefore.",1228
2862,"He and his sisters were well, I hope, when you left London?”",1228
2863,"“Perfectly so, I thank you.”",1229
2864,"She found that she was to receive no other answer; and, after a shortpause, added,--",1230
2865,“I think I have understood that Mr. Bingley has not much idea of everreturning to Netherfield again?”,1231
2866,“I have never heard him say so; but it is probable that he may spendvery little of his time there in future.,1232
2867,"He has many friends, and he isat a time of life when friends and engagements are continuallyincreasing.”",1232
2868,"“If he means to be but little at Netherfield, it would be better for theneighbourhood that he should give up the place entirely, for then wemight possibly get a settled family there.",1233
2869,"But, perhaps, Mr. Bingley didnot take the house so much for the convenience of the neighbourhood asfor his own, and we must expect him to keep or quit it on the sameprinciple.”",1233
2870,"“I should not be surprised,” said Darcy, “if he were to give it up assoon as any eligible purchase offers.”",1234
2871,Elizabeth made no answer.,1235
2872,"She was afraid of talking longer of hisfriend; and, having nothing else to say, was now determined to leave thetrouble of finding a subject to him.",1235
2873,"He took the hint and soon began with, “This seems a very comfortablehouse.",1236
2874,"Lady Catherine, I believe, did a great deal to it when Mr.Collins first came to Hunsford.”",1236
2875,“I believe she did--and I am sure she could not have bestowed herkindness on a more grateful object.”,1237
2876,“Mr.,1238
2877,Collins appears very fortunate in his choice of a wife.”,1238
2878,"“Yes, indeed; his friends may well rejoice in his having met with one ofthe very few sensible women who would have accepted him, or have madehim happy if they had.",1239
2879,My friend has an excellent understanding--thoughI am not certain that I consider her marrying Mr. Collins as the wisestthing she ever did.,1239
2880,"She seems perfectly happy, however; and, in aprudential light, it is certainly a very good match for her.”",1239
2881,“It must be very agreeable to her to be settled within so easy adistance of her own family and friends.”,1240
2882,“An easy distance do you call it?,1241
2883,It is nearly fifty miles.”,1241
2884,“And what is fifty miles of good road?,1242
2885,Little more than half a day’sjourney.,1242
2886,"Yes, I call it a very easy distance.”",1242
2887,"“I should never have considered the distance as one of the _advantages_of the match,” cried Elizabeth.",1243
2888,“I should never have said Mrs. Collinswas settled _near_ her family.”,1243
2889,“It is a proof of your own attachment to Hertfordshire.,1244
2890,"Anything beyondthe very neighbourhood of Longbourn, I suppose, would appear far.”",1244
2891,"As he spoke there was a sort of smile, which Elizabeth fancied sheunderstood; he must be supposing her to be thinking of Jane andNetherfield, and she blushed as she answered,--",1245
2892,“I do not mean to say that a woman may not be settled too near herfamily.,1246
2893,"The far and the near must be relative, and depend on manyvarying circumstances.",1246
2894,"Where there is fortune to make the expense oftravelling unimportant, distance becomes no evil.",1246
2895,But that is not thecase _here_.,1246
2896,"Mr. and Mrs. Collins have a comfortable income, but notsuch a one as will allow of frequent journeys--and I am persuaded myfriend would not call herself _near_ her family under less than _half_the present distance.”",1246
2897,"Mr. Darcy drew his chair a little towards her, and said, “_You_ cannothave a right to such very strong local attachment.",1247
2898,_You_ cannot havebeen always at Longbourn.”,1247
2899,Elizabeth looked surprised.,1248
2900,"The gentleman experienced some change offeeling; he drew back his chair, took a newspaper from the table, and,glancing over it, said, in a colder voice,--",1248
2901,“Are you pleased with Kent?”,1249
2902,"A short dialogue on the subject of the country ensued, on either sidecalm and concise--and soon put an end to by the entrance of Charlotteand her sister, just returned from their walk.",1250
2903,The _tête-à-tête_surprised them.,1250
2904,"Mr. Darcy related the mistake which had occasioned hisintruding on Miss Bennet, and, after sitting a few minutes longer,without saying much to anybody, went away.",1250
2907,"“What can be the meaning of this?” said Charlotte, as soon as he wasgone.",1253
2908,"“My dear Eliza, he must be in love with you, or he would neverhave called on us in this familiar way.”",1253
2909,"But when Elizabeth told of his silence, it did not seem very likely,even to Charlotte’s wishes, to be the case; and, after variousconjectures, they could at last only suppose his visit to proceed fromthe difficulty of finding anything to do, which was the more probablefrom the time of year.",1254
2910,All field sports were over.,1254
2911,"Within doors therewas Lady Catherine, books, and a billiard table, but gentlemen cannot bealways within doors; and in the nearness of the Parsonage, or thepleasantness of the walk to it, or of the people who lived in it, thetwo cousins found a temptation from this period of walking thitheralmost every day.",1254
2912,"They called at various times of the morning, sometimesseparately, sometimes together, and now and then accompanied by theiraunt.",1254
2913,"It was plain to them all that Colonel Fitzwilliam came because hehad pleasure in their society, a persuasion which of course recommendedhim still more; and Elizabeth was reminded by her own satisfaction inbeing with him, as well as by his evident admiration, of her formerfavourite, George Wickham; and though, in comparing them, she saw therewas less captivating softness in Colonel Fitzwilliam’s manners, shebelieved he might have the best informed mind.",1254
2914,But why Mr. Darcy came so often to the Parsonage it was more difficultto understand.,1255
2915,"It could not be for society, as he frequently sat thereten minutes together without opening his lips; and when he did speak, itseemed the effect of necessity rather than of choice--a sacrifice topropriety, not a pleasure to himself.",1255
2916,He seldom appeared reallyanimated.,1255
2917,Mrs. Collins knew not what to make of him.,1255
2918,"ColonelFitzwilliam’s occasionally laughing at his stupidity proved that he wasgenerally different, which her own knowledge of him could not have toldher; and as she would have liked to believe this change the effect oflove, and the object of that love her friend Eliza, she set herselfseriously to work to find it out: she watched him whenever they were atRosings, and whenever he came to Hunsford; but without much success.",1255
2919,"Hecertainly looked at her friend a great deal, but the expression of thatlook was disputable.",1255
2920,"It was an earnest, steadfast gaze, but she oftendoubted whether there were much admiration in it, and sometimes itseemed nothing but absence of mind.",1255
2921,"She had once or twice suggested to Elizabeth the possibility of hisbeing partial to her, but Elizabeth always laughed at the idea; and Mrs.Collins did not think it right to press the subject, from the danger ofraising expectations which might only end in disappointment; for in heropinion it admitted not of a doubt, that all her friend’s dislike wouldvanish, if she could suppose him to be in her power.",1256
2922,"In her kind schemes for Elizabeth, she sometimes planned her marryingColonel Fitzwilliam.",1257
2923,"He was, beyond comparison, the pleasantest man: hecertainly admired her, and his situation in life was most eligible; but,to counterbalance these advantages, Mr. Darcy had considerable patronagein the church, and his cousin could have none at all.",1257
2925,CHAPTER XXXIII.,1261
2927,"More than once did Elizabeth, in her ramble within the park,unexpectedly meet Mr. Darcy.",1263
2928,"She felt all the perverseness of themischance that should bring him where no one else was brought; and, toprevent its ever happening again, took care to inform him, at first,that it was a favourite haunt of hers.",1263
2929,"How it could occur a second time,therefore, was very odd!",1263
2930,"Yet it did, and even the third.",1263
2931,"It seemed likewilful ill-nature, or a voluntary penance; for on these occasions it wasnot merely a few formal inquiries and an awkward pause and then away,but he actually thought it necessary to turn back and walk with her.",1263
2932,"Henever said a great deal, nor did she give herself the trouble of talkingor of listening much; but it struck her in the course of their thirdencounter that he was asking some odd unconnected questions--about herpleasure in being at Hunsford, her love of solitary walks, and heropinion of Mr. and Mrs. Collins’s happiness; and that in speaking ofRosings, and her not perfectly understanding the house, he seemed toexpect that whenever she came into Kent again she would be staying_there_ too.",1263
2933,His words seemed to imply it.,1263
2934,Could he have ColonelFitzwilliam in his thoughts?,1263
2935,"She supposed, if he meant anything, he mustmean an allusion to what might arise in that quarter.",1263
2936,"It distressed hera little, and she was quite glad to find herself at the gate in thepales opposite the Parsonage.",1263
2937,"She was engaged one day, as she walked, in re-perusing Jane’s lastletter, and dwelling on some passages which proved that Jane had notwritten in spirits, when, instead of being again surprised by Mr. Darcy,she saw, on looking up, that Colonel Fitzwilliam was meeting her.",1264
2938,"Putting away the letter immediately, and forcing a smile, she said,--",1264
2939,“I did not know before that you ever walked this way.”,1265
2940,"“I have been making the tour of the park,” he replied, “as I generallydo every year, and intended to close it with a call at the Parsonage.",1266
2941,Are you going much farther?”,1266
2942,"“No, I should have turned in a moment.”",1267
2943,"And accordingly she did turn, and they walked towards the Parsonagetogether.",1268
2944,“Do you certainly leave Kent on Saturday?” said she.,1269
2945,“Yes--if Darcy does not put it off again.,1270
2946,But I am at his disposal.,1270
2947,Hearranges the business just as he pleases.”,1270
2948,"“And if not able to please himself in the arrangement, he has at leastgreat pleasure in the power of choice.",1271
2949,I do not know anybody who seemsmore to enjoy the power of doing what he likes than Mr. Darcy.”,1271
2950,"“He likes to have his own way very well,” replied Colonel Fitzwilliam.",1272
2951,“But so we all do.,1272
2952,"It is only that he has better means of having it thanmany others, because he is rich, and many others are poor.",1272
2953,I speakfeelingly.,1272
2954,"A younger son, you know, must be inured to self-denial anddependence.”",1272
2955,"“In my opinion, the younger son of an earl can know very little ofeither.",1273
2956,"Now, seriously, what have you ever known of self-denial anddependence?",1273
2957,When have you been prevented by want of money from goingwherever you chose or procuring anything you had a fancy for?”,1273
2958,“These are home questions--and perhaps I cannot say that I haveexperienced many hardships of that nature.,1274
2959,"But in matters of greaterweight, I may suffer from the want of money.",1274
2960,Younger sons cannot marrywhere they like.”,1274
2961,"“Unless where they like women of fortune, which I think they very oftendo.”",1275
2962,"“Our habits of expense make us too dependent, and there are not many inmy rank of life who can afford to marry without some attention tomoney.”",1276
2963,"“Is this,” thought Elizabeth, “meant for me?” and she coloured at theidea; but, recovering herself, said in a lively tone, “And pray, what isthe usual price of an earl’s younger son?",1277
2964,"Unless the elder brother isvery sickly, I suppose you would not ask above fifty thousand pounds.”",1277
2965,"He answered her in the same style, and the subject dropped.",1278
2966,"To interrupta silence which might make him fancy her affected with what had passed,she soon afterwards said,--",1278
2967,“I imagine your cousin brought you down with him chiefly for the sake ofhaving somebody at his disposal.,1279
2968,"I wonder he does not marry, to secure alasting convenience of that kind.",1279
2969,"But, perhaps, his sister does as wellfor the present; and, as she is under his sole care, he may do what helikes with her.”",1279
2970,"“No,” said Colonel Fitzwilliam, “that is an advantage which he mustdivide with me.",1280
2971,I am joined with him in the guardianship of Miss Darcy.”,1280
2972,"“Are you, indeed?",1281
2973,And pray what sort of a guardian do you make?,1281
2974,Doesyour charge give you much trouble?,1281
2975,"Young ladies of her age are sometimesa little difficult to manage; and if she has the true Darcy spirit, shemay like to have her own way.”",1281
2976,"As she spoke, she observed him looking at her earnestly; and the mannerin which he immediately asked her why she supposed Miss Darcy likely togive them any uneasiness, convinced her that she had somehow or othergot pretty near the truth.",1282
2977,"She directly replied,--",1282
2978,“You need not be frightened.,1283
2979,I never heard any harm of her; and I daresay she is one of the most tractable creatures in the world.,1283
2980,"She is avery great favourite with some ladies of my acquaintance, Mrs. Hurst andMiss Bingley.",1283
2981,I think I have heard you say that you know them.”,1283
2982,“I know them a little.,1284
2983,"Their brother is a pleasant, gentlemanlikeman--he is a great friend of Darcy’s.”",1284
2984,"“Oh yes,” said Elizabeth drily--“Mr.",1285
2985,"Darcy is uncommonly kind to Mr.Bingley, and takes a prodigious deal of care of him.”",1285
2986,“Care of him!,1286
2987,"Yes, I really believe Darcy _does_ take care of him inthose points where he most wants care.",1286
2988,"From something that he told mein our journey hither, I have reason to think Bingley very much indebtedto him.",1286
2989,"But I ought to beg his pardon, for I have no right to supposethat Bingley was the person meant.",1286
2990,It was all conjecture.”,1286
2991,“What is it you mean?”,1287
2992,"“It is a circumstance which Darcy of course could not wish to begenerally known, because if it were to get round to the lady’s family itwould be an unpleasant thing.”",1288
2993,“You may depend upon my not mentioning it.”,1289
2994,“And remember that I have not much reason for supposing it to beBingley.,1290
2995,"What he told me was merely this: that he congratulated himselfon having lately saved a friend from the inconveniences of a mostimprudent marriage, but without mentioning names or any otherparticulars; and I only suspected it to be Bingley from believing himthe kind of young man to get into a scrape of that sort, and fromknowing them to have been together the whole of last summer.”",1290
2996,“Did Mr. Darcy give you his reasons for this interference?”,1291
2997,“I understood that there were some very strong objections against thelady.”,1292
2998,“And what arts did he use to separate them?”,1293
2999,"“He did not talk to me of his own arts,” said Fitzwilliam, smiling.",1294
3000,“Heonly told me what I have now told you.”,1294
3001,"Elizabeth made no answer, and walked on, her heart swelling withindignation.",1295
3002,"After watching her a little, Fitzwilliam asked her why shewas so thoughtful.",1295
3003,"“I am thinking of what you have been telling me,” said she.",1296
3004,“Yourcousin’s conduct does not suit my feelings.,1296
3005,Why was he to be thejudge?”,1296
3006,“You are rather disposed to call his interference officious?”,1297
3007,"“I do not see what right Mr. Darcy had to decide on the propriety of hisfriend’s inclination; or why, upon his own judgment alone, he was todetermine and direct in what manner that friend was to be happy.",1298
3008,"But,”she continued, recollecting herself, “as we know none of theparticulars, it is not fair to condemn him.",1298
3009,It is not to be supposedthat there was much affection in the case.”,1298
3010,"“That is not an unnatural surmise,” said Fitzwilliam; “but it islessening the honour of my cousin’s triumph very sadly.”",1299
3011,"This was spoken jestingly, but it appeared to her so just a picture ofMr. Darcy, that she would not trust herself with an answer; and,therefore, abruptly changing the conversation, talked on indifferentmatters till they reached the Parsonage.",1300
3012,"There, shut into her own room,as soon as their visitor left them, she could think without interruptionof all that she had heard.",1300
3013,It was not to be supposed that any otherpeople could be meant than those with whom she was connected.,1300
3014,Therecould not exist in the world _two_ men over whom Mr. Darcy could havesuch boundless influence.,1300
3015,"That he had been concerned in the measurestaken to separate Mr. Bingley and Jane, she had never doubted; but shehad always attributed to Miss Bingley the principal design andarrangement of them.",1300
3016,"If his own vanity, however, did not mislead him,_he_ was the cause--his pride and caprice were the cause--of all thatJane had suffered, and still continued to suffer.",1300
3017,"He had ruined for awhile every hope of happiness for the most affectionate, generous heartin the world; and no one could say how lasting an evil he might haveinflicted.",1300
3018,"“There were some very strong objections against the lady,” were ColonelFitzwilliam’s words; and these strong objections probably were, herhaving one uncle who was a country attorney, and another who was inbusiness in London.",1301
3019,"“To Jane herself,” she exclaimed, “there could be no possibility ofobjection,--all loveliness and goodness as she is!",1302
3020,"Her understandingexcellent, her mind improved, and her manners captivating.",1302
3021,"Neither couldanything be urged against my father, who, though with somepeculiarities, has abilities which Mr. Darcy himself need not disdain,and respectability which he will probably never reach.” When she thoughtof her mother, indeed, her confidence gave way a little; but she wouldnot allow that any objections _there_ had material weight with Mr.Darcy, whose pride, she was convinced, would receive a deeper wound fromthe want of importance in his friend’s connections than from their wantof sense; and she was quite decided, at last, that he had been partlygoverned by this worst kind of pride, and partly by the wish ofretaining Mr. Bingley for his sister.",1302
3022,"The agitation and tears which the subject occasioned brought on aheadache; and it grew so much worse towards the evening that, added toher unwillingness to see Mr. Darcy, it determined her not to attend hercousins to Rosings, where they were engaged to drink tea.",1303
3023,"Mrs. Collins,seeing that she was really unwell, did not press her to go, and as muchas possible prevented her husband from pressing her; but Mr. Collinscould not conceal his apprehension of Lady Catherine’s being ratherdispleased by her staying at home.",1303
3025,CHAPTER XXXIV.,1307
3027,"When they were gone, Elizabeth, as if intending to exasperate herself asmuch as possible against Mr. Darcy, chose for her employment theexamination of all the letters which Jane had written to her since herbeing in Kent.",1309
3028,"They contained no actual complaint, nor was there anyrevival of past occurrences, or any communication of present suffering.",1309
3029,"But in all, and in almost every line of each, there was a want of thatcheerfulness which had been used to characterize her style, and which,proceeding from the serenity of a mind at ease with itself, and kindlydisposed towards everyone, had been scarcely ever clouded.",1309
3030,"Elizabethnoticed every sentence conveying the idea of uneasiness, with anattention which it had hardly received on the first perusal.",1309
3031,Mr. Darcy’sshameful boast of what misery he had been able to inflict gave her akeener sense of her sister’s sufferings.,1309
