,sentences,paragraph
2649,"Next you’dsee a raft sliding by, away off yonder, and maybe a galoot on itchopping, because they’re most always doing it on a raft; you’d see theaxe flash and come down—you don’t hear nothing; you see that axe go upagain, and by the time it’s above the man’s head then you hear the_k’chunk!_—it had took all that time to come over the water.",834
2650,"So wewould put in the day, lazying around, listening to the stillness.",834
2651,"Oncethere was a thick fog, and the rafts and things that went by wasbeating tin pans so the steamboats wouldn’t run over them.",834
2652,A scow or araft went by so close we could hear them talking and cussing andlaughing—heard them plain; but we couldn’t see no sign of them; it madeyou feel crawly; it was like spirits carrying on that way in the air.,834
2653,Jim said he believed it was spirits; but I says:,834
2654,"“No; spirits wouldn’t say, ‘Dern the dern fog.’”",835
2655,"Soon as it was night out we shoved; when we got her out to about themiddle we let her alone, and let her float wherever the current wantedher to; then we lit the pipes, and dangled our legs in the water, andtalked about all kinds of things—we was always naked, day and night,whenever the mosquitoes would let us—the new clothes Buck’s folks madefor me was too good to be comfortable, and besides I didn’t go much onclothes, nohow.",836
2656,Sometimes we’d have that whole river all to ourselves for the longesttime.,837
2657,"Yonder was the banks and the islands, across the water; and maybea spark—which was a candle in a cabin window; and sometimes on thewater you could see a spark or two—on a raft or a scow, you know; andmaybe you could hear a fiddle or a song coming over from one of themcrafts.",837
2658,It’s lovely to live on a raft.,837
2659,"We had the sky up there, allspeckled with stars, and we used to lay on our backs and look up atthem, and discuss about whether they was made or only just happened.",837
2660,"Jim he allowed they was made, but I allowed they happened; I judged itwould have took too long to _make_ so many.",837
2661,"Jim said the moon could a_laid_ them; well, that looked kind of reasonable, so I didn’t saynothing against it, because I’ve seen a frog lay most as many, so ofcourse it could be done.",837
2662,"We used to watch the stars that fell, too, andsee them streak down.",837
2663,Jim allowed they’d got spoiled and was hove outof the nest.,837
2664,"Once or twice of a night we would see a steamboat slipping along in thedark, and now and then she would belch a whole world of sparks up outof her chimbleys, and they would rain down in the river and look awfulpretty; then she would turn a corner and her lights would wink out andher powwow shut off and leave the river still again; and by-and-by herwaves would get to us, a long time after she was gone, and joggle theraft a bit, and after that you wouldn’t hear nothing for you couldn’ttell how long, except maybe frogs or something.",838
2665,"After midnight the people on shore went to bed, and then for two orthree hours the shores was black—no more sparks in the cabin windows.",839
2666,"These sparks was our clock—the first one that showed again meantmorning was coming, so we hunted a place to hide and tie up right away.",839
2667,"One morning about daybreak I found a canoe and crossed over a chute tothe main shore—it was only two hundred yards—and paddled about a mileup a crick amongst the cypress woods, to see if I couldn’t get someberries.",840
2668,"Just as I was passing a place where a kind of a cowpathcrossed the crick, here comes a couple of men tearing up the path astight as they could foot it.",840
2669,"I thought I was a goner, for wheneveranybody was after anybody I judged it was _me_—or maybe Jim.",840
2670,"I wasabout to dig out from there in a hurry, but they was pretty close to methen, and sung out and begged me to save their lives—said they hadn’tbeen doing nothing, and was being chased for it—said there was men anddogs a-coming.",840
2671,"They wanted to jump right in, but I says:",840
2672,“Don’t you do it.,841
2673,I don’t hear the dogs and horses yet; you’ve got timeto crowd through the brush and get up the crick a little ways; then youtake to the water and wade down to me and get in—that’ll throw the dogsoff the scent.”,841
2674,"They done it, and soon as they was aboard I lit out for our tow-head,and in about five or ten minutes we heard the dogs and the men awayoff, shouting.",842
2675,"We heard them come along towards the crick, but couldn’tsee them; they seemed to stop and fool around a while; then, as we gotfurther and further away all the time, we couldn’t hardly hear them atall; by the time we had left a mile of woods behind us and struck theriver, everything was quiet, and we paddled over to the tow-head and hidin the cottonwoods and was safe.",842
2676,"One of these fellows was about seventy or upwards, and had a bald headand very gray whiskers.",843
2677,"He had an old battered-up slouch hat on, and agreasy blue woollen shirt, and ragged old blue jeans britches stuffedinto his boot-tops, and home-knit galluses—no, he only had one.",843
2678,"He hadan old long-tailed blue jeans coat with slick brass buttons flung overhis arm, and both of them had big, fat, ratty-looking carpet-bags.",843
2679,"The other fellow was about thirty, and dressed about as ornery.",844
2680,"Afterbreakfast we all laid off and talked, and the first thing that come outwas that these chaps didn’t know one another.",844
2681,“What got you into trouble?” says the baldhead to t’other chap.,845
2682,"“Well, I’d been selling an article to take the tartar off the teeth—andit does take it off, too, and generly the enamel along with it—but Istayed about one night longer than I ought to, and was just in the actof sliding out when I ran across you on the trail this side of town,and you told me they were coming, and begged me to help you to get off.",846
2683,"So I told you I was expecting trouble myself, and would scatter out_with_ you.",846
2684,That’s the whole yarn—what’s yourn?,846
2685,"“Well, I’d ben a-runnin’ a little temperance revival thar, ’bout aweek, and was the pet of the women folks, big and little, for I wasmakin’ it mighty warm for the rummies, I _tell_ you, and takin’ as muchas five or six dollars a night—ten cents a head, children and niggersfree—and business a-growin’ all the time, when somehow or another alittle report got around last night that I had a way of puttin’ in mytime with a private jug on the sly.",847
2686,"A nigger rousted me out thismornin’, and told me the people was getherin’ on the quiet with theirdogs and horses, and they’d be along pretty soon and give me ’bout halfan hour’s start, and then run me down if they could; and if they got methey’d tar and feather me and ride me on a rail, sure.",847
2687,I didn’t waitfor no breakfast—I warn’t hungry.”,847
2688,"“Old man,” said the young one, “I reckon we might double-team ittogether; what do you think?”",848
2689,“I ain’t undisposed.,849
2690,What’s your line—mainly?”,849
2691,"“Jour printer by trade; do a little in patent medicines;theater-actor—tragedy, you know; take a turn to mesmerism andphrenology when there’s a chance; teach singing-geography school for achange; sling a lecture sometimes—oh, I do lots of things—most anythingthat comes handy, so it ain’t work.",850
2692,What’s your lay?”,850
2693,“I’ve done considerble in the doctoring way in my time.,851
2694,"Layin’ on o’hands is my best holt—for cancer and paralysis, and sich things; and Ik’n tell a fortune pretty good when I’ve got somebody along to find outthe facts for me.",851
2695,"Preachin’s my line, too, and workin’ camp-meetin’s,and missionaryin’ around.”",851
2696,Nobody never said anything for a while; then the young man hove a sighand says:,852
2697,“Alas!”,853
2698,“What ’re you alassin’ about?” says the baldhead.,854
2699,"“To think I should have lived to be leading such a life, and bedegraded down into such company.” And he begun to wipe the corner ofhis eye with a rag.",855
2700,"“Dern your skin, ain’t the company good enough for you?” says thebaldhead, pretty pert and uppish.",856
2701,"“Yes, it _is_ good enough for me; it’s as good as I deserve; for whofetched me so low when I was so high?",857
2702,_I_ did myself.,857
2703,"I don’t blame_you_, gentlemen—far from it; I don’t blame anybody.",857
2704,I deserve it all.,857
2705,Let the cold world do its worst; one thing I know—there’s a gravesomewhere for me.,857
2706,"The world may go on just as it’s always done, andtake everything from me—loved ones, property, everything; but it can’ttake that.",857
2707,"Some day I’ll lie down in it and forget it all, and my poorbroken heart will be at rest.” He went on a-wiping.",857
2708,"“Drot your pore broken heart,” says the baldhead; “what are you heavingyour pore broken heart at _us_ f’r?",858
2709,_We_ hain’t done nothing.”,858
2710,"“No, I know you haven’t.",859
2711,"I ain’t blaming you, gentlemen.",859
2712,"I broughtmyself down—yes, I did it myself.",859
2713,It’s right I should suffer—perfectlyright—I don’t make any moan.”,859
2714,“Brought you down from whar?,860
2715,Whar was you brought down from?”,860
2716,"“Ah, you would not believe me; the world never believes—let itpass—’tis no matter.",861
2717,The secret of my birth—”,861
2718,“The secret of your birth!,862
2719,Do you mean to say—”,862
2720,"“Gentlemen,” says the young man, very solemn, “I will reveal it to you,for I feel I may have confidence in you.",863
2721,By rights I am a duke!”,863
2722,"Jim’s eyes bugged out when he heard that; and I reckon mine did, too.",864
2723,Then the baldhead says: “No!,864
2724,you can’t mean it?”,864
2725,“Yes.,865
2726,"My great-grandfather, eldest son of the Duke of Bridgewater, fledto this country about the end of the last century, to breathe the pureair of freedom; married here, and died, leaving a son, his own fatherdying about the same time.",865
2727,The second son of the late duke seized thetitles and estates—the infant real duke was ignored.,865
2728,"I am the linealdescendant of that infant—I am the rightful Duke of Bridgewater; andhere am I, forlorn, torn from my high estate, hunted of men, despisedby the cold world, ragged, worn, heart-broken, and degraded to thecompanionship of felons on a raft!”",865
2729,"Jim pitied him ever so much, and so did I.",866
2730,"We tried to comfort him, buthe said it warn’t much use, he couldn’t be much comforted; said if wewas a mind to acknowledge him, that would do him more good than mostanything else; so we said we would, if he would tell us how.",866
2731,"He said weought to bow when we spoke to him, and say “Your Grace,” or “My Lord,”or “Your Lordship”—and he wouldn’t mind it if we called him plain“Bridgewater,” which, he said, was a title anyway, and not a name; andone of us ought to wait on him at dinner, and do any little thing forhim he wanted done.",866
2732,"Well, that was all easy, so we done it.",867
2733,"All through dinner Jim stoodaround and waited on him, and says, “Will yo’ Grace have some o’ dis orsome o’ dat?” and so on, and a body could see it was mighty pleasing tohim.",867
2734,"But the old man got pretty silent by-and-by—didn’t have much to say,and didn’t look pretty comfortable over all that petting that was goingon around that duke.",868
2735,He seemed to have something on his mind.,868
2736,"So, alongin the afternoon, he says:",868
2737,"“Looky here, Bilgewater,” he says, “I’m nation sorry for you, but youain’t the only person that’s had troubles like that.”",869
2738,“No?”,870
2739,“No you ain’t.,871
2740,You ain’t the only person that’s ben snaked downwrongfully out’n a high place.”,871
2741,“Alas!”,872
2742,"“No, you ain’t the only person that’s had a secret of his birth.” And,by jings, _he_ begins to cry.",873
2743,“Hold!,874
2744,What do you mean?”,874
2745,"“Bilgewater, kin I trust you?” says the old man, still sort of sobbing.",875
2746,"“To the bitter death!” He took the old man by the hand and squeezed it,and says, “That secret of your being: speak!”",876
2747,"“Bilgewater, I am the late Dauphin!”",877
2748,"You bet you, Jim and me stared this time.",878
2749,Then the duke says:,878
2750,“You are what?”,879
2751,"“Yes, my friend, it is too true—your eyes is lookin’ at this verymoment on the pore disappeared Dauphin, Looy the Seventeen, son of Looythe Sixteen and Marry Antonette.”",880
2752,“You!,881
2753,At your age!,881
2754,No!,881
2755,"You mean you’re the late Charlemagne; you mustbe six or seven hundred years old, at the very least.”",881
2756,"“Trouble has done it, Bilgewater, trouble has done it; trouble hasbrung these gray hairs and this premature balditude.",882
2757,"Yes, gentlemen,you see before you, in blue jeans and misery, the wanderin’, exiled,trampled-on, and sufferin’ rightful King of France.”",882
2758,"Well, he cried and took on so that me and Jim didn’t know hardly whatto do, we was so sorry—and so glad and proud we’d got him with us, too.",883
2759,"So we set in, like we done before with the duke, and tried to comfort_him_.",883
2760,"But he said it warn’t no use, nothing but to be dead and donewith it all could do him any good; though he said it often made himfeel easier and better for a while if people treated him according tohis rights, and got down on one knee to speak to him, and always calledhim “Your Majesty,” and waited on him first at meals, and didn’t setdown in his presence till he asked them.",883
2761,"So Jim and me set tomajestying him, and doing this and that and t’other for him, andstanding up till he told us we might set down.",883
2762,"This done him heaps ofgood, and so he got cheerful and comfortable.",883
2763,"But the duke kind ofsoured on him, and didn’t look a bit satisfied with the way things wasgoing; still, the king acted real friendly towards him, and said theduke’s great-grandfather and all the other Dukes of Bilgewater was agood deal thought of by _his_ father, and was allowed to come to thepalace considerable; but the duke stayed huffy a good while, tillby-and-by the king says:",883
2764,"“Like as not we got to be together a blamed long time on this h-yerraft, Bilgewater, and so what’s the use o’ your bein’ sour?",884
2765,It’ll onlymake things oncomfortable.,884
2766,"It ain’t my fault I warn’t born a duke, itain’t your fault you warn’t born a king—so what’s the use to worry?",884
2767,"Make the best o’ things the way you find ’em, says I—that’s my motto.",884
2768,"This ain’t no bad thing that we’ve struck here—plenty grub and an easylife—come, give us your hand, Duke, and le’s all be friends.”",884
2769,"The duke done it, and Jim and me was pretty glad to see it.",885
2770,"It tookaway all the uncomfortableness and we felt mighty good over it, becauseit would a been a miserable business to have any unfriendliness on theraft; for what you want, above all things, on a raft, is for everybodyto be satisfied, and feel right and kind towards the others.",885
2771,"It didn’t take me long to make up my mind that these liars warn’t nokings nor dukes at all, but just low-down humbugs and frauds.",886
2772,"But Inever said nothing, never let on; kept it to myself; it’s the best way;then you don’t have no quarrels, and don’t get into no trouble.",886
2773,"If theywanted us to call them kings and dukes, I hadn’t no objections, ’longas it would keep peace in the family; and it warn’t no use to tell Jim,so I didn’t tell him.",886
2774,"If I never learnt nothing else out of pap, Ilearnt that the best way to get along with his kind of people is to letthem have their own way.",886
2775,CHAPTER XX.,888
2776,"They asked us considerable many questions; wanted to know what wecovered up the raft that way for, and laid by in the daytime instead ofrunning—was Jim a runaway nigger?",889
2777,Says I:,889
2778,"“Goodness sakes, would a runaway nigger run _south?_”",890
2779,"No, they allowed he wouldn’t.",891
2780,"I had to account for things some way, soI says:",891
2781,"“My folks was living in Pike County, in Missouri, where I was born, andthey all died off but me and pa and my brother Ike.",892
2782,"Pa, he ’lowed he’dbreak up and go down and live with Uncle Ben, who’s got a littleone-horse place on the river, forty-four mile below Orleans.",892
2783,"Pa waspretty poor, and had some debts; so when he’d squared up there warn’tnothing left but sixteen dollars and our nigger, Jim.",892
2784,"That warn’tenough to take us fourteen hundred mile, deck passage nor no other way.",892
2785,"Well, when the river rose pa had a streak of luck one day; he ketchedthis piece of a raft; so we reckoned we’d go down to Orleans on it.",892
2786,"Pa’s luck didn’t hold out; a steamboat run over the forrard corner ofthe raft one night, and we all went overboard and dove under the wheel;Jim and me come up all right, but pa was drunk, and Ike was only fouryears old, so they never come up no more.",892
2787,"Well, for the next day or twowe had considerable trouble, because people was always coming out inskiffs and trying to take Jim away from me, saying they believed he wasa runaway nigger.",892
2788,We don’t run daytimes no more now; nights they don’tbother us.”,892
2789,The duke says:,893
2790,“Leave me alone to cipher out a way so we can run in the daytime if wewant to.,894
2791,I’ll think the thing over—I’ll invent a plan that’ll fix it.,894
2792,"We’ll let it alone for to-day, because of course we don’t want to go bythat town yonder in daylight—it mightn’t be healthy.”",894
2793,"Towards night it begun to darken up and look like rain; the heatlightning was squirting around low down in the sky, and the leaves wasbeginning to shiver—it was going to be pretty ugly, it was easy to seethat.",895
2794,"So the duke and the king went to overhauling our wigwam, to seewhat the beds was like.",895
2795,"My bed was a straw tick better than Jim’s,which was a corn-shuck tick; there’s always cobs around about in ashuck tick, and they poke into you and hurt; and when you roll over thedry shucks sound like you was rolling over in a pile of dead leaves; itmakes such a rustling that you wake up.",895
2796,"Well, the duke allowed he wouldtake my bed; but the king allowed he wouldn’t.",895
2797,He says:,895
2798,“I should a reckoned the difference in rank would a sejested to youthat a corn-shuck bed warn’t just fitten for me to sleep on.,896
2799,YourGrace’ll take the shuck bed yourself.”,896
2800,"Jim and me was in a sweat again for a minute, being afraid there wasgoing to be some more trouble amongst them; so we was pretty glad whenthe duke says:",897
2801,“’Tis my fate to be always ground into the mire under the iron heel ofoppression.,898
2802,"Misfortune has broken my once haughty spirit; I yield, Isubmit; ’tis my fate.",898
2803,I am alone in the world—let me suffer; I can bearit.”,898
2804,We got away as soon as it was good and dark.,899
2805,"The king told us to standwell out towards the middle of the river, and not show a light till wegot a long ways below the town.",899
2806,"We come in sight of the little bunch oflights by-and-by—that was the town, you know—and slid by, about a halfa mile out, all right.",899
2807,When we was three-quarters of a mile below wehoisted up our signal lantern; and about ten o’clock it come on to rainand blow and thunder and lighten like everything; so the king told usto both stay on watch till the weather got better; then him and theduke crawled into the wigwam and turned in for the night.,899
2808,"It was mywatch below till twelve, but I wouldn’t a turned in anyway if I’d had abed, because a body don’t see such a storm as that every day in theweek, not by a long sight.",899
2809,"My souls, how the wind did scream along!",899
2810,"Andevery second or two there’d come a glare that lit up the white-caps fora half a mile around, and you’d see the islands looking dusty throughthe rain, and the trees thrashing around in the wind; then comes a_h-whack!_—bum!",899
2811,bum!,899
2812,"bumble-umble-um-bum-bum-bum-bum—and the thunderwould go rumbling and grumbling away, and quit—and then _rip_ comesanother flash and another sockdolager.",899
2813,"The waves most washed me off theraft sometimes, but I hadn’t any clothes on, and didn’t mind.",899
2814,We didn’thave no trouble about snags; the lightning was glaring and flitteringaround so constant that we could see them plenty soon enough to throwher head this way or that and miss them.,899
2815,"I had the middle watch, you know, but I was pretty sleepy by that time,so Jim he said he would stand the first half of it for me; he wasalways mighty good that way, Jim was.",900
2816,"I crawled into the wigwam, butthe king and the duke had their legs sprawled around so there warn’t noshow for me; so I laid outside—I didn’t mind the rain, because it waswarm, and the waves warn’t running so high now.",900
2817,"About two they come upagain, though, and Jim was going to call me; but he changed his mind,because he reckoned they warn’t high enough yet to do any harm; but hewas mistaken about that, for pretty soon all of a sudden along comes aregular ripper and washed me overboard.",900
2818,It most killed Jim a-laughing.,900
2819,"He was the easiest nigger to laugh that ever was, anyway.",900
2820,"I took the watch, and Jim he laid down and snored away; and by-and-bythe storm let up for good and all; and the first cabin-light thatshowed, I rousted him out and we slid the raft into hiding quartersfor the day.",901
2821,"The king got out an old ratty deck of cards after breakfast, and himand the duke played seven-up a while, five cents a game.",902
2822,"Then they gottired of it, and allowed they would “lay out a campaign,” as theycalled it.",902
2823,"The duke went down into his carpet-bag, and fetched up a lotof little printed bills and read them out loud.",902
2824,"One bill said, “Thecelebrated Dr. Armand de Montalban, of Paris,” would “lecture on theScience of Phrenology” at such and such a place, on the blank day ofblank, at ten cents admission, and “furnish charts of character attwenty-five cents apiece.” The duke said that was _him_.",902
2825,"In anotherbill he was the “world-renowned Shakespearian tragedian, Garrick theYounger, of Drury Lane, London.” In other bills he had a lot of othernames and done other wonderful things, like finding water and gold witha “divining-rod,” “dissipating witch spells,” and so on.",902
2826,By-and-by hesays:,902
2827,“But the histrionic muse is the darling.,903
2828,"Have you ever trod the boards,Royalty?”",903
2829,"“No,” says the king.",904
2830,"“You shall, then, before you’re three days older, Fallen Grandeur,”says the duke.",905
2831,“The first good town we come to we’ll hire a hall and dothe sword fight in Richard III.,905
2832,and the balcony scene in Romeo andJuliet.,905
2833,How does that strike you?”,905
2834,"“I’m in, up to the hub, for anything that will pay, Bilgewater; but,you see, I don’t know nothing about play-actin’, and hain’t ever seenmuch of it.",906
2835,I was too small when pap used to have ’em at the palace.,906
2836,Doyou reckon you can learn me?”,906
2837,“Easy!”,907
2838,“All right.,908
2839,"I’m jist a-freezn’ for something fresh, anyway.",908
2840,Le’scommence right away.”,908
2841,"So the duke he told him all about who Romeo was and who Juliet was, andsaid he was used to being Romeo, so the king could be Juliet.",909
2842,"“But if Juliet’s such a young gal, duke, my peeled head and my whitewhiskers is goin’ to look oncommon odd on her, maybe.”",910
2843,"“No, don’t you worry; these country jakes won’t ever think of that.",911
2844,"Besides, you know, you’ll be in costume, and that makes all thedifference in the world; Juliet’s in a balcony, enjoying the moonlightbefore she goes to bed, and she’s got on her night-gown and her rufflednightcap.",911
2845,Here are the costumes for the parts.”,911
2846,"He got out two or three curtain-calico suits, which he said wasmeedyevil armor for Richard III.",912
2847,"and t’other chap, and a long whitecotton nightshirt and a ruffled nightcap to match.",912
2848,"The king wassatisfied; so the duke got out his book and read the parts over in themost splendid spread-eagle way, prancing around and acting at the sametime, to show how it had got to be done; then he give the book to theking and told him to get his part by heart.",912
2849,"There was a little one-horse town about three mile down the bend, andafter dinner the duke said he had ciphered out his idea about how torun in daylight without it being dangersome for Jim; so he allowed hewould go down to the town and fix that thing.",913
2850,"The king allowed he wouldgo, too, and see if he couldn’t strike something.",913
2851,"We was out of coffee,so Jim said I better go along with them in the canoe and get some.",913
2852,"When we got there there warn’t nobody stirring; streets empty, andperfectly dead and still, like Sunday.",914
2853,"We found a sick nigger sunninghimself in a back yard, and he said everybody that warn’t too young ortoo sick or too old was gone to camp-meeting, about two mile back inthe woods.",914
2854,"The king got the directions, and allowed he’d go and workthat camp-meeting for all it was worth, and I might go, too.",914
2855,The duke said what he was after was a printing-office.,915
2856,"We found it; alittle bit of a concern, up over a carpenter shop—carpenters andprinters all gone to the meeting, and no doors locked.",915
2857,"It was a dirty,littered-up place, and had ink marks, and handbills with pictures ofhorses and runaway niggers on them, all over the walls.",915
2858,The duke shedhis coat and said he was all right now.,915
2859,So me and the king lit out forthe camp-meeting.,915
2860,"We got there in about a half an hour fairly dripping, for it was a mostawful hot day.",916
2861,There was as much as a thousand people there from twentymile around.,916
2862,"The woods was full of teams and wagons, hitchedeverywheres, feeding out of the wagon-troughs and stomping to keep offthe flies.",916
2863,"There was sheds made out of poles and roofed over withbranches, where they had lemonade and gingerbread to sell, and piles ofwatermelons and green corn and such-like truck.",916
2864,"The preaching was going on under the same kinds of sheds, only they wasbigger and held crowds of people.",917
2865,"The benches was made out of outsideslabs of logs, with holes bored in the round side to drive sticks intofor legs.",917
2866,They didn’t have no backs.,917
2867,The preachers had high platformsto stand on at one end of the sheds.,917
2868,"The women had on sun-bonnets; andsome had linsey-woolsey frocks, some gingham ones, and a few of theyoung ones had on calico.",917
2869,"Some of the young men was barefooted, andsome of the children didn’t have on any clothes but just a tow-linenshirt.",917
2870,"Some of the old women was knitting, and some of the young folkswas courting on the sly.",917
2871,The first shed we come to the preacher was lining out a hymn.,918
2872,"He linedout two lines, everybody sung it, and it was kind of grand to hear it,there was so many of them and they done it in such a rousing way; thenhe lined out two more for them to sing—and so on.",918
2873,"The people woke upmore and more, and sung louder and louder; and towards the end somebegun to groan, and some begun to shout.",918
2874,"Then the preacher begun topreach, and begun in earnest, too; and went weaving first to one sideof the platform and then the other, and then a-leaning down over thefront of it, with his arms and his body going all the time, andshouting his words out with all his might; and every now and then hewould hold up his Bible and spread it open, and kind of pass it aroundthis way and that, shouting, “It’s the brazen serpent in thewilderness!",918
2875,"Look upon it and live!” And people would shout out,“Glory!—A-a-_men!_” And so he went on, and the people groaning andcrying and saying amen:",918
2876,"“Oh, come to the mourners’ bench!",919
2877,"come, black with sin!",919
2878,"(_amen!_) come,sick and sore!",919
2879,"(_amen!_) come, lame and halt and blind!",919
2880,"(_amen!_) come,pore and needy, sunk in shame!",919
2881,"(_a-a-men!_) come, all that’s worn andsoiled and suffering!—come with a broken spirit!",919
2882,come with a contriteheart!,919
2883,come in your rags and sin and dirt!,919
2884,"the waters that cleanse isfree, the door of heaven stands open—oh, enter in and be at rest!”(_a-a-men!_ _glory, glory hallelujah!_)",919
2885,And so on.,920
2886,"You couldn’t make out what the preacher said any more, onaccount of the shouting and crying.",920
2887,"Folks got up everywheres in thecrowd, and worked their way just by main strength to the mourners’bench, with the tears running down their faces; and when all themourners had got up there to the front benches in a crowd, they sungand shouted and flung themselves down on the straw, just crazy andwild.",920
2888,"Well, the first I knowed the king got a-going, and you could hear himover everybody; and next he went a-charging up on to the platform, andthe preacher he begged him to speak to the people, and he done it.",921
2889,"Hetold them he was a pirate—been a pirate for thirty years out in theIndian Ocean—and his crew was thinned out considerable last spring in afight, and he was home now to take out some fresh men, and thanks togoodness he’d been robbed last night and put ashore off of a steamboatwithout a cent, and he was glad of it; it was the blessedest thing thatever happened to him, because he was a changed man now, and happy forthe first time in his life; and, poor as he was, he was going to startright off and work his way back to the Indian Ocean, and put in therest of his life trying to turn the pirates into the true path; for hecould do it better than anybody else, being acquainted with all piratecrews in that ocean; and though it would take him a long time to getthere without money, he would get there anyway, and every time heconvinced a pirate he would say to him, “Don’t you thank me, don’t yougive me no credit; it all belongs to them dear people in Pokevillecamp-meeting, natural brothers and benefactors of the race, and thatdear preacher there, the truest friend a pirate ever had!”",921
2890,"And then he busted into tears, and so did everybody.",922
2891,"Then somebodysings out, “Take up a collection for him, take up a collection!” Well,a half a dozen made a jump to do it, but somebody sings out, “Let _him_pass the hat around!” Then everybody said it, the preacher too.",922
2892,"So the king went all through the crowd with his hat swabbing his eyes,and blessing the people and praising them and thanking them for beingso good to the poor pirates away off there; and every little while theprettiest kind of girls, with the tears running down their cheeks,would up and ask him would he let them kiss him for to remember him by;and he always done it; and some of them he hugged and kissed as many asfive or six times—and he was invited to stay a week; and everybodywanted him to live in their houses, and said they’d think it was anhonor; but he said as this was the last day of the camp-meeting hecouldn’t do no good, and besides he was in a sweat to get to the IndianOcean right off and go to work on the pirates.",923
2893,When we got back to the raft and he come to count up he found he hadcollected eighty-seven dollars and seventy-five cents.,924
2894,"And then he hadfetched away a three-gallon jug of whisky, too, that he found under awagon when he was starting home through the woods.",924
2895,"The king said, takeit all around, it laid over any day he’d ever put in in themissionarying line.",924
2896,"He said it warn’t no use talking, heathens don’tamount to shucks alongside of pirates to work a camp-meeting with.",924
2897,"The duke was thinking _he’d_ been doing pretty well till the king cometo show up, but after that he didn’t think so so much.",925
2898,"He had set upand printed off two little jobs for farmers in thatprinting-office—horse bills—and took the money, four dollars.",925
2899,"And hehad got in ten dollars’ worth of advertisements for the paper, which hesaid he would put in for four dollars if they would pay in advance—sothey done it.",925
2900,"The price of the paper was two dollars a year, but hetook in three subscriptions for half a dollar apiece on condition ofthem paying him in advance; they were going to pay in cordwood andonions as usual, but he said he had just bought the concern and knockeddown the price as low as he could afford it, and was going to run itfor cash.",925
2901,"He set up a little piece of poetry, which he made, himself,out of his own head—three verses—kind of sweet and saddish—the name ofit was, “Yes, crush, cold world, this breaking heart”—and he left thatall set up and ready to print in the paper, and didn’t charge nothingfor it.",925
2902,"Well, he took in nine dollars and a half, and said he’d done apretty square day’s work for it.",925
2903,"Then he showed us another little job he’d printed and hadn’t chargedfor, because it was for us.",926
2904,"It had a picture of a runaway nigger with abundle on a stick over his shoulder, and “$200 reward” under it.",926
2905,"Thereading was all about Jim, and just described him to a dot.",926
2906,"It said herun away from St. Jacques’ plantation, forty mile below New Orleans,last winter, and likely went north, and whoever would catch him andsend him back he could have the reward and expenses.",926
2907,"“Now,” says the duke, “after to-night we can run in the daytime if wewant to.",927
2908,"Whenever we see anybody coming we can tie Jim hand and footwith a rope, and lay him in the wigwam and show this handbill and saywe captured him up the river, and were too poor to travel on asteamboat, so we got this little raft on credit from our friends andare going down to get the reward.",927
2909,"Handcuffs and chains would look stillbetter on Jim, but it wouldn’t go well with the story of us being sopoor.",927
2910,Too much like jewelry.,927
2911,"Ropes are the correct thing—we mustpreserve the unities, as we say on the boards.”",927
2912,"We all said the duke was pretty smart, and there couldn’t be no troubleabout running daytimes.",928
2913,We judged we could make miles enough that nightto get out of the reach of the powwow we reckoned the duke’s work inthe printing office was going to make in that little town; then wecould boom right along if we wanted to.,928
2914,"We laid low and kept still, and never shoved out till nearly teno’clock; then we slid by, pretty wide away from the town, and didn’thoist our lantern till we was clear out of sight of it.",929
2915,"When Jim called me to take the watch at four in the morning, he says:",930
2916,"“Huck, does you reck’n we gwyne to run acrost any mo’ kings on distrip?”",931
2917,"“No,” I says, “I reckon not.”",932
2918,"“Well,” says he, “dat’s all right, den.",933
2919,"I doan’ mine one er two kings,but dat’s enough.",933
2920,"Dis one’s powerful drunk, en de duke ain’ muchbetter.”",933
2921,"I found Jim had been trying to get him to talk French, so he could hearwhat it was like; but he said he had been in this country so long, andhad so much trouble, he’d forgot it.",934
2922,CHAPTER XXI.,936
2923,"It was after sun-up now, but we went right on and didn’t tie up.",937
2924,Theking and the duke turned out by-and-by looking pretty rusty; but afterthey’d jumped overboard and took a swim it chippered them up a gooddeal.,937
2925,"After breakfast the king he took a seat on the corner of theraft, and pulled off his boots and rolled up his britches, and let hislegs dangle in the water, so as to be comfortable, and lit his pipe,and went to getting his Romeo and Juliet by heart.",937
2926,"When he had got itpretty good, him and the duke begun to practice it together.",937
2927,"The dukehad to learn him over and over again how to say every speech; and hemade him sigh, and put his hand on his heart, and after a while he saidhe done it pretty well; “only,” he says, “you mustn’t bellow out_Romeo!_ that way, like a bull—you must say it soft and sick andlanguishy, so—R-o-o-meo!",937
2928,"that is the idea; for Juliet’s a dear sweetmere child of a girl, you know, and she doesn’t bray like a jackass.”",937
2929,"Well, next they got out a couple of long swords that the duke made outof oak laths, and begun to practice the sword fight—the duke calledhimself Richard III.",938
2930,; and the way they laid on and pranced around theraft was grand to see.,938
2931,"But by-and-by the king tripped and felloverboard, and after that they took a rest, and had a talk about allkinds of adventures they’d had in other times along the river.",938
2932,After dinner the duke says:,939
2933,"“Well, Capet, we’ll want to make this a first-class show, you know, soI guess we’ll add a little more to it.",940
2934,"We want a little something toanswer encores with, anyway.”",940
2935,"“What’s onkores, Bilgewater?”",941
2936,"The duke told him, and then says:",942
