,sentences,paragraph
1968,"Asnight advanced, I placed a variety of combustibles around the cottage,and after having destroyed every vestige of cultivation in the garden,I waited with forced impatience until the moon had sunk to commence myoperations.",472
1969,"“As the night advanced, a fierce wind arose from the woods and quicklydispersed the clouds that had loitered in the heavens; the blast torealong like a mighty avalanche and produced a kind of insanity in myspirits that burst all bounds of reason and reflection.",473
1970,"I lighted thedry branch of a tree and danced with fury around the devoted cottage,my eyes still fixed on the western horizon, the edge of which the moonnearly touched.",473
1971,"A part of its orb was at length hid, and I waved mybrand; it sank, and with a loud scream I fired the straw, and heath,and bushes, which I had collected.",473
1972,"The wind fanned the fire, and thecottage was quickly enveloped by the flames, which clung to it andlicked it with their forked and destroying tongues.",473
1973,"“As soon as I was convinced that no assistance could save any part ofthe habitation, I quitted the scene and sought for refuge in the woods.",474
1974,"“And now, with the world before me, whither should I bend my steps?",475
1975,"Iresolved to fly far from the scene of my misfortunes; but to me, hatedand despised, every country must be equally horrible.",475
1976,At length thethought of you crossed my mind.,475
1977,"I learned from your papers that youwere my father, my creator; and to whom could I apply with more fitnessthan to him who had given me life?",475
1978,"Among the lessons that Felix hadbestowed upon Safie, geography had not been omitted; I had learned fromthese the relative situations of the different countries of the earth.",475
1979,"You had mentioned Geneva as the name of your native town, and towardsthis place I resolved to proceed.",475
1980,“But how was I to direct myself?,476
1981,"I knew that I must travel in asouthwesterly direction to reach my destination, but the sun was myonly guide.",476
1982,"I did not know the names of the towns that I was to passthrough, nor could I ask information from a single human being; but Idid not despair.",476
1983,"From you only could I hope for succour, althoughtowards you I felt no sentiment but that of hatred.",476
1984,"Unfeeling,heartless creator!",476
1985,You had endowed me with perceptions and passionsand then cast me abroad an object for the scorn and horror of mankind.,476
1986,"But on you only had I any claim for pity and redress, and from you Idetermined to seek that justice which I vainly attempted to gain fromany other being that wore the human form.",476
1987,“My travels were long and the sufferings I endured intense.,477
1988,It waslate in autumn when I quitted the district where I had so long resided.,477
1989,"I travelled only at night, fearful of encountering the visage of ahuman being.",477
1990,"Nature decayed around me, and the sun became heatless;rain and snow poured around me; mighty rivers were frozen; the surfaceof the earth was hard and chill, and bare, and I found no shelter.",477
1991,"Oh,earth!",477
1992,How often did I imprecate curses on the cause of my being!,477
1993,"Themildness of my nature had fled, and all within me was turned to galland bitterness.",477
1994,"The nearer I approached to your habitation, the moredeeply did I feel the spirit of revenge enkindled in my heart.",477
1995,"Snowfell, and the waters were hardened, but I rested not.",477
1996,"A few incidentsnow and then directed me, and I possessed a map of the country; but Ioften wandered wide from my path.",477
1997,"The agony of my feelings allowed meno respite; no incident occurred from which my rage and misery couldnot extract its food; but a circumstance that happened when I arrivedon the confines of Switzerland, when the sun had recovered its warmthand the earth again began to look green, confirmed in an especialmanner the bitterness and horror of my feelings.",477
1998,“I generally rested during the day and travelled only when I wassecured by night from the view of man.,478
1999,"One morning, however, findingthat my path lay through a deep wood, I ventured to continue my journeyafter the sun had risen; the day, which was one of the first of spring,cheered even me by the loveliness of its sunshine and the balminess ofthe air.",478
2000,"I felt emotions of gentleness and pleasure, that had longappeared dead, revive within me.",478
2001,"Half surprised by the novelty ofthese sensations, I allowed myself to be borne away by them, andforgetting my solitude and deformity, dared to be happy.",478
2002,"Soft tearsagain bedewed my cheeks, and I even raised my humid eyes withthankfulness towards the blessed sun, which bestowed such joy upon me.",478
2003,"“I continued to wind among the paths of the wood, until I came to itsboundary, which was skirted by a deep and rapid river, into which manyof the trees bent their branches, now budding with the fresh spring.",479
2004,"Here I paused, not exactly knowing what path to pursue, when I heardthe sound of voices, that induced me to conceal myself under the shadeof a cypress.",479
2005,"I was scarcely hid when a young girl came runningtowards the spot where I was concealed, laughing, as if she ran fromsomeone in sport.",479
2006,"She continued her course along the precipitous sidesof the river, when suddenly her foot slipped, and she fell into therapid stream.",479
2007,"I rushed from my hiding-place and with extreme labour,from the force of the current, saved her and dragged her to shore.",479
2008,"Shewas senseless, and I endeavoured by every means in my power to restoreanimation, when I was suddenly interrupted by the approach of a rustic,who was probably the person from whom she had playfully fled.",479
2009,"Onseeing me, he darted towards me, and tearing the girl from my arms,hastened towards the deeper parts of the wood.",479
2010,"I followed speedily, Ihardly knew why; but when the man saw me draw near, he aimed a gun,which he carried, at my body and fired.",479
2011,"I sank to the ground, and myinjurer, with increased swiftness, escaped into the wood.",479
2012,“This was then the reward of my benevolence!,480
2013,"I had saved a human beingfrom destruction, and as a recompense I now writhed under the miserablepain of a wound which shattered the flesh and bone.",480
2014,The feelings ofkindness and gentleness which I had entertained but a few momentsbefore gave place to hellish rage and gnashing of teeth.,480
2015,"Inflamed bypain, I vowed eternal hatred and vengeance to all mankind.",480
2016,"But theagony of my wound overcame me; my pulses paused, and I fainted.",480
2017,"“For some weeks I led a miserable life in the woods, endeavouring tocure the wound which I had received.",481
2018,"The ball had entered my shoulder,and I knew not whether it had remained there or passed through; at anyrate I had no means of extracting it.",481
2019,My sufferings were augmentedalso by the oppressive sense of the injustice and ingratitude of theirinfliction.,481
2020,"My daily vows rose for revenge—a deep and deadly revenge,such as would alone compensate for the outrages and anguish I hadendured.",481
2021,"“After some weeks my wound healed, and I continued my journey.",482
2022,Thelabours I endured were no longer to be alleviated by the bright sun orgentle breezes of spring; all joy was but a mockery which insulted mydesolate state and made me feel more painfully that I was not made forthe enjoyment of pleasure.,482
2023,"“But my toils now drew near a close, and in two months from this time Ireached the environs of Geneva.",483
2024,"“It was evening when I arrived, and I retired to a hiding-place amongthe fields that surround it to meditate in what manner I should applyto you.",484
2025,I was oppressed by fatigue and hunger and far too unhappy toenjoy the gentle breezes of evening or the prospect of the sun settingbehind the stupendous mountains of Jura.,484
2026,"“At this time a slight sleep relieved me from the pain of reflection,which was disturbed by the approach of a beautiful child, who camerunning into the recess I had chosen, with all the sportiveness ofinfancy.",485
2027,"Suddenly, as I gazed on him, an idea seized me that thislittle creature was unprejudiced and had lived too short a time to haveimbibed a horror of deformity.",485
2028,"If, therefore, I could seize him andeducate him as my companion and friend, I should not be so desolate inthis peopled earth.",485
2029,"“Urged by this impulse, I seized on the boy as he passed and drew himtowards me.",486
2030,"As soon as he beheld my form, he placed his hands beforehis eyes and uttered a shrill scream; I drew his hand forcibly from hisface and said, ‘Child, what is the meaning of this?",486
2031,I do not intend tohurt you; listen to me.’,486
2032,“He struggled violently.,487
2033,"‘Let me go,’ he cried;‘monster!",487
2034,Ugly wretch!,487
2035,You wish to eat me and tear me to pieces.,487
2036,Youare an ogre.,487
2037,"Let me go, or I will tell my papa.’",487
2038,"“‘Boy, you will never see your father again; you must come with me.’",488
2039,“‘Hideous monster!,489
2040,Let me go.,489
2041,My papa is a syndic—he is M.Frankenstein—he will punish you.,489
2042,You dare not keep me.’,489
2043,“‘Frankenstein!,490
2044,you belong then to my enemy—to him towards whom I havesworn eternal revenge; you shall be my first victim.’,490
2045,"“The child still struggled and loaded me with epithets which carrieddespair to my heart; I grasped his throat to silence him, and in amoment he lay dead at my feet.",491
2046,"“I gazed on my victim, and my heart swelled with exultation and hellishtriumph; clapping my hands, I exclaimed, ‘I too can create desolation;my enemy is not invulnerable; this death will carry despair to him, anda thousand other miseries shall torment and destroy him.’",492
2047,"“As I fixed my eyes on the child, I saw something glittering on hisbreast.",493
2048,I took it; it was a portrait of a most lovely woman.,493
2049,"In spiteof my malignity, it softened and attracted me.",493
2050,"For a few moments Igazed with delight on her dark eyes, fringed by deep lashes, and herlovely lips; but presently my rage returned; I remembered that I wasfor ever deprived of the delights that such beautiful creatures couldbestow and that she whose resemblance I contemplated would, inregarding me, have changed that air of divine benignity to oneexpressive of disgust and affright.",493
2051,“Can you wonder that such thoughts transported me with rage?,494
2052,"I onlywonder that at that moment, instead of venting my sensations inexclamations and agony, I did not rush among mankind and perish in theattempt to destroy them.",494
2053,"“While I was overcome by these feelings, I left the spot where I hadcommitted the murder, and seeking a more secluded hiding-place, Ientered a barn which had appeared to me to be empty.",495
2054,"A woman wassleeping on some straw; she was young, not indeed so beautiful as herwhose portrait I held, but of an agreeable aspect and blooming in theloveliness of youth and health.",495
2055,"Here, I thought, is one of those whosejoy-imparting smiles are bestowed on all but me.",495
2056,"And then I bent overher and whispered, ‘Awake, fairest, thy lover is near—he who wouldgive his life but to obtain one look of affection from thine eyes; mybeloved, awake!’",495
2057,“The sleeper stirred; a thrill of terror ran through me.,496
2058,"Should sheindeed awake, and see me, and curse me, and denounce the murderer?",496
2059,Thuswould she assuredly act if her darkened eyes opened and she beheld me.,496
2060,"The thought was madness; it stirred the fiend within me—not I, butshe, shall suffer; the murder I have committed because I am for everrobbed of all that she could give me, she shall atone.",496
2061,The crime hadits source in her; be hers the punishment!,496
2062,"Thanks to the lessons ofFelix and the sanguinary laws of man, I had learned now to workmischief.",496
2063,I bent over her and placed the portrait securely in one ofthe folds of her dress.,496
2064,"She moved again, and I fled.",496
2065,"“For some days I haunted the spot where these scenes had taken place,sometimes wishing to see you, sometimes resolved to quit the world andits miseries for ever.",497
2066,"At length I wandered towards these mountains,and have ranged through their immense recesses, consumed by a burningpassion which you alone can gratify.",497
2067,We may not part until you havepromised to comply with my requisition.,497
2068,I am alone and miserable; manwill not associate with me; but one as deformed and horrible as myselfwould not deny herself to me.,497
2069,My companion must be of the same speciesand have the same defects.,497
2070,This being you must create.”,497
2071,Chapter 17,499
2072,The being finished speaking and fixed his looks upon me in theexpectation of a reply.,500
2073,"But I was bewildered, perplexed, and unable toarrange my ideas sufficiently to understand the full extent of hisproposition.",500
2074,"He continued,",500
2075,“You must create a female for me with whom I can live in theinterchange of those sympathies necessary for my being.,501
2076,"This you alonecan do, and I demand it of you as a right which you must not refuse toconcede.”",501
2077,"The latter part of his tale had kindled anew in me the anger that haddied away while he narrated his peaceful life among the cottagers, andas he said this I could no longer suppress the rage that burned withinme.",502
2078,"“I do refuse it,” I replied; “and no torture shall ever extort aconsent from me.",503
2079,"You may render me the most miserable of men, but youshall never make me base in my own eyes.",503
2080,"Shall I create another likeyourself, whose joint wickedness might desolate the world.",503
2081,Begone!,503
2082,"Ihave answered you; you may torture me, but I will never consent.”",503
2083,"“You are in the wrong,” replied the fiend; “and insteadof threatening, I am content to reason with you.",504
2084,I am malicious because Iam miserable.,504
2085,Am I not shunned and hated by all mankind?,504
2086,"You, my creator,would tear me to pieces and triumph; remember that, and tell me why Ishould pity man more than he pities me?",504
2087,"You would not call it murder if youcould precipitate me into one of those ice-rifts and destroy my frame, thework of your own hands.",504
2088,Shall I respect man when he condemns me?,504
2089,"Let himlive with me in the interchange of kindness, and instead of injury I wouldbestow every benefit upon him with tears of gratitude at his acceptance.",504
2090,But that cannot be; the human senses are insurmountable barriers to ourunion.,504
2091,Yet mine shall not be the submission of abject slavery.,504
2092,"I willrevenge my injuries; if I cannot inspire love, I will cause fear, andchiefly towards you my arch-enemy, because my creator, do I swearinextinguishable hatred.",504
2093,"Have a care; I will work at your destruction, norfinish until I desolate your heart, so that you shall curse the hour ofyour birth.”",504
2094,A fiendish rage animated him as he said this; his face was wrinkledinto contortions too horrible for human eyes to behold; but presentlyhe calmed himself and proceeded—,505
2095,“I intended to reason.,506
2096,"This passion is detrimental to me, for you donot reflect that _you_ are the cause of its excess.",506
2097,"If any being feltemotions of benevolence towards me, I should return them a hundred and ahundredfold; for that one creature’s sake I would make peace with thewhole kind!",506
2098,But I now indulge in dreams of bliss that cannot be realised.,506
2099,"What I ask of you is reasonable and moderate; I demand a creature ofanother sex, but as hideous as myself; the gratification is small, but itis all that I can receive, and it shall content me.",506
2100,"It is true, we shall bemonsters, cut off from all the world; but on that account we shall be moreattached to one another.",506
2101,"Our lives will not be happy, but they will beharmless and free from the misery I now feel.",506
2102,Oh!,506
2103,"My creator, make mehappy; let me feel gratitude towards you for one benefit!",506
2104,Let me see that Iexcite the sympathy of some existing thing; do not deny me myrequest!”,506
2105,I was moved.,507
2106,"I shuddered when I thought of the possible consequencesof my consent, but I felt that there was some justice in his argument.",507
2107,"His tale and the feelings he now expressed proved him to be a creatureof fine sensations, and did I not as his maker owe him all the portionof happiness that it was in my power to bestow?",507
2108,"He saw my change offeeling and continued,",507
2109,"“If you consent, neither you nor any other human being shall ever seeus again; I will go to the vast wilds of South America.",508
2110,My food is notthat of man; I do not destroy the lamb and the kid to glut my appetite;acorns and berries afford me sufficient nourishment.,508
2111,My companion willbe of the same nature as myself and will be content with the same fare.,508
2112,We shall make our bed of dried leaves; the sun will shine on us as onman and will ripen our food.,508
2113,"The picture I present to you is peacefuland human, and you must feel that you could deny it only in thewantonness of power and cruelty.",508
2114,"Pitiless as you have been towards me,I now see compassion in your eyes; let me seize the favourable momentand persuade you to promise what I so ardently desire.”",508
2115,"“You propose,” replied I, “to fly from the habitations ofman, to dwell in those wilds where the beasts of the field will be youronly companions.",509
2116,"How can you, who long for the love and sympathy of man,persevere in this exile?",509
2117,"You will return and again seek their kindness, andyou will meet with their detestation; your evil passions will be renewed,and you will then have a companion to aid you in the task of destruction.",509
2118,"This may not be; cease to argue the point, for I cannot consent.”",509
2119,“How inconstant are your feelings!,510
2120,"But a moment ago you were moved bymy representations, and why do you again harden yourself to my complaints?",510
2121,"I swear to you, by the earth which I inhabit, and by you that made me, thatwith the companion you bestow, I will quit the neighbourhood of man anddwell, as it may chance, in the most savage of places.",510
2122,"My evil passionswill have fled, for I shall meet with sympathy!",510
2123,"My life will flow quietlyaway, and in my dying moments I shall not curse my maker.”",510
2124,His words had a strange effect upon me.,511
2125,"I compassionated him andsometimes felt a wish to console him, but when I looked upon him, whenI saw the filthy mass that moved and talked, my heart sickened and myfeelings were altered to those of horror and hatred.",511
2126,"I tried to stiflethese sensations; I thought that as I could not sympathise with him, Ihad no right to withhold from him the small portion of happiness whichwas yet in my power to bestow.",511
2127,"“You swear,” I said, “to be harmless; but have you notalready shown a degree of malice that should reasonably make me distrustyou?",512
2128,May not even this be a feint that will increase your triumph byaffording a wider scope for your revenge?”,512
2129,“How is this?,513
2130,"I must not be trifled with, and I demand an answer.",513
2131,"IfI have no ties and no affections, hatred and vice must be my portion;the love of another will destroy the cause of my crimes, and I shallbecome a thing of whose existence everyone will be ignorant.",513
2132,"My vicesare the children of a forced solitude that I abhor, and my virtues willnecessarily arise when I live in communion with an equal.",513
2133,I shall feelthe affections of a sensitive being and become linked to the chain ofexistence and events from which I am now excluded.”,513
2134,I paused some time to reflect on all he had related and the variousarguments which he had employed.,514
2135,I thought of the promise of virtues whichhe had displayed on the opening of his existence and the subsequent blightof all kindly feeling by the loathing and scorn which his protectors hadmanifested towards him.,514
2136,His power and threats were not omitted in mycalculations; a creature who could exist in the ice-caves of the glaciersand hide himself from pursuit among the ridges of inaccessible precipiceswas a being possessing faculties it would be vain to cope with.,514
2137,After along pause of reflection I concluded that the justice due both to him andmy fellow creatures demanded of me that I should comply with his request.,514
2138,"Turning to him, therefore, I said,",514
2139,"“I consent to your demand, on your solemn oath to quit Europe for ever,and every other place in the neighbourhood of man, as soon as I shalldeliver into your hands a female who will accompany you in your exile.”",515
2140,"“I swear,” he cried, “by the sun, and by the blue sky ofheaven, and by the fire of love that burns my heart, that if you grant myprayer, while they exist you shall never behold me again.",516
2141,Depart to yourhome and commence your labours; I shall watch their progress withunutterable anxiety; and fear not but that when you are ready I shallappear.”,516
2142,"Saying this, he suddenly quitted me, fearful, perhaps, of any change inmy sentiments.",517
2143,"I saw him descend the mountain with greater speed thanthe flight of an eagle, and quickly lost among the undulations of thesea of ice.",517
2144,"His tale had occupied the whole day, and the sun was upon the verge ofthe horizon when he departed.",518
2145,"I knew that I ought to hasten my descenttowards the valley, as I should soon be encompassed in darkness; but myheart was heavy, and my steps slow.",518
2146,"The labour of winding among thelittle paths of the mountain and fixing my feet firmly as I advancedperplexed me, occupied as I was by the emotions which the occurrencesof the day had produced.",518
2147,Night was far advanced when I came to thehalfway resting-place and seated myself beside the fountain.,518
2148,"The starsshone at intervals as the clouds passed from over them; the dark pinesrose before me, and every here and there a broken tree lay on theground; it was a scene of wonderful solemnity and stirred strangethoughts within me.",518
2149,"I wept bitterly, and clasping my hands in agony, Iexclaimed, “Oh!",518
2150,"stars and clouds and winds, ye are all about to mockme; if ye really pity me, crush sensation and memory; let me become asnought; but if not, depart, depart, and leave me in darkness.”",518
2151,"These were wild and miserable thoughts, but I cannot describe to youhow the eternal twinkling of the stars weighed upon me and how Ilistened to every blast of wind as if it were a dull ugly siroc on itsway to consume me.",519
2152,"Morning dawned before I arrived at the village of Chamounix; I took norest, but returned immediately to Geneva.",520
2153,Even in my own heart I couldgive no expression to my sensations—they weighed on me with amountain’s weight and their excess destroyed my agony beneath them.,520
2154,"Thus I returned home, and entering the house, presented myself to thefamily.",520
2155,"My haggard and wild appearance awoke intense alarm, but Ianswered no question, scarcely did I speak.",520
2156,I felt as if I were placedunder a ban—as if I had no right to claim their sympathies—as ifnever more might I enjoy companionship with them.,520
2157,"Yet even thus Iloved them to adoration; and to save them, I resolved to dedicatemyself to my most abhorred task.",520
2158,"The prospect of such an occupationmade every other circumstance of existence pass before me like a dream,and that thought only had to me the reality of life.",520
2159,Chapter 18,522
2160,"Day after day, week after week, passed away on my return to Geneva; andI could not collect the courage to recommence my work.",523
2161,"I feared thevengeance of the disappointed fiend, yet I was unable to overcome myrepugnance to the task which was enjoined me.",523
2162,I found that I could notcompose a female without again devoting several months to profoundstudy and laborious disquisition.,523
2163,"I had heard of some discoverieshaving been made by an English philosopher, the knowledge of which wasmaterial to my success, and I sometimes thought of obtaining myfather’s consent to visit England for this purpose; but I clung toevery pretence of delay and shrank from taking the first step in anundertaking whose immediate necessity began to appear less absolute tome.",523
2164,"A change indeed had taken place in me; my health, which hadhitherto declined, was now much restored; and my spirits, whenunchecked by the memory of my unhappy promise, rose proportionably.",523
2165,"Myfather saw this change with pleasure, and he turned his thoughtstowards the best method of eradicating the remains of my melancholy,which every now and then would return by fits, and with a devouringblackness overcast the approaching sunshine.",523
2166,At these moments I tookrefuge in the most perfect solitude.,523
2167,"I passed whole days on the lakealone in a little boat, watching the clouds and listening to therippling of the waves, silent and listless.",523
2168,"But the fresh air andbright sun seldom failed to restore me to some degree of composure, andon my return I met the salutations of my friends with a readier smileand a more cheerful heart.",523
2169,"It was after my return from one of these rambles that my father,calling me aside, thus addressed me,",524
2170,"“I am happy to remark, my dear son, that you have resumed your formerpleasures and seem to be returning to yourself.",525
2171,And yet you are stillunhappy and still avoid our society.,525
2172,"For some time I was lost inconjecture as to the cause of this, but yesterday an idea struck me,and if it is well founded, I conjure you to avow it.",525
2173,"Reserve on such apoint would be not only useless, but draw down treble misery on us all.”",525
2174,"I trembled violently at his exordium, and my father continued—",526
2175,"“I confess, my son, that I have always looked forward to yourmarriage with our dear Elizabeth as the tie of our domestic comfort and thestay of my declining years.",527
2176,"You were attached to each other from yourearliest infancy; you studied together, and appeared, in dispositions andtastes, entirely suited to one another.",527
2177,But so blind is the experience ofman that what I conceived to be the best assistants to my plan may haveentirely destroyed it.,527
2178,"You, perhaps, regard her as your sister, without anywish that she might become your wife.",527
2179,"Nay, you may have met with anotherwhom you may love; and considering yourself as bound in honour toElizabeth, this struggle may occasion the poignant misery which you appearto feel.”",527
2180,"“My dear father, reassure yourself.",528
2181,I love my cousin tenderly andsincerely.,528
2182,"I never saw any woman who excited, as Elizabeth does, mywarmest admiration and affection.",528
2183,My future hopes and prospects areentirely bound up in the expectation of our union.”,528
2184,"“The expression of your sentiments of this subject, my dear Victor,gives me more pleasure than I have for some time experienced.",529
2185,"If youfeel thus, we shall assuredly be happy, however present events may casta gloom over us.",529
2186,But it is this gloom which appears to have taken sostrong a hold of your mind that I wish to dissipate.,529
2187,"Tell me,therefore, whether you object to an immediate solemnisation of themarriage.",529
2188,"We have been unfortunate, and recent events have drawn usfrom that everyday tranquillity befitting my years and infirmities.",529
2189,"Youare younger; yet I do not suppose, possessed as you are of a competentfortune, that an early marriage would at all interfere with any futureplans of honour and utility that you may have formed.",529
2190,"Do not suppose,however, that I wish to dictate happiness to you or that a delay onyour part would cause me any serious uneasiness.",529
2191,"Interpret my wordswith candour and answer me, I conjure you, with confidence andsincerity.”",529
2192,I listened to my father in silence and remained for some time incapableof offering any reply.,530
2193,I revolved rapidly in my mind a multitude ofthoughts and endeavoured to arrive at some conclusion.,530
2194,Alas!,530
2195,To methe idea of an immediate union with my Elizabeth was one of horror anddismay.,530
2196,"I was bound by a solemn promise which I had not yet fulfilledand dared not break, or if I did, what manifold miseries might notimpend over me and my devoted family!",530
2197,Could I enter into a festivalwith this deadly weight yet hanging round my neck and bowing me to theground?,530
2198,I must perform my engagement and let the monster depart withhis mate before I allowed myself to enjoy the delight of a union fromwhich I expected peace.,530
2199,I remembered also the necessity imposed upon me of either journeying toEngland or entering into a long correspondence with those philosophersof that country whose knowledge and discoveries were of indispensableuse to me in my present undertaking.,531
2200,"The latter method of obtainingthe desired intelligence was dilatory and unsatisfactory; besides, Ihad an insurmountable aversion to the idea of engaging myself in myloathsome task in my father’s house while in habits of familiarintercourse with those I loved.",531
2201,"I knew that a thousand fearfulaccidents might occur, the slightest of which would disclose a tale tothrill all connected with me with horror.",531
2202,"I was aware also that Ishould often lose all self-command, all capacity of hiding theharrowing sensations that would possess me during the progress of myunearthly occupation.",531
2203,I must absent myself from all I loved while thusemployed.,531
2204,"Once commenced, it would quickly be achieved, and I might berestored to my family in peace and happiness.",531
2205,"My promise fulfilled,the monster would depart for ever.",531
2206,Or (so my fond fancy imaged) someaccident might meanwhile occur to destroy him and put an end to myslavery for ever.,531
2207,These feelings dictated my answer to my father.,532
2208,"I expressed a wish tovisit England, but concealing the true reasons of this request, Iclothed my desires under a guise which excited no suspicion, while Iurged my desire with an earnestness that easily induced my father tocomply.",532
2209,"After so long a period of an absorbing melancholy thatresembled madness in its intensity and effects, he was glad to findthat I was capable of taking pleasure in the idea of such a journey,and he hoped that change of scene and varied amusement would, before myreturn, have restored me entirely to myself.",532
2210,"The duration of my absence was left to my own choice; a few months, orat most a year, was the period contemplated.",533
2211,One paternal kindprecaution he had taken to ensure my having a companion.,533
2212,"Withoutpreviously communicating with me, he had, in concert with Elizabeth,arranged that Clerval should join me at Strasburgh.",533
2213,"This interferedwith the solitude I coveted for the prosecution of my task; yet at thecommencement of my journey the presence of my friend could in no way bean impediment, and truly I rejoiced that thus I should be saved manyhours of lonely, maddening reflection.",533
2214,"Nay, Henry might stand betweenme and the intrusion of my foe.",533
2215,"If I were alone, would he not at timesforce his abhorred presence on me to remind me of my task or tocontemplate its progress?",533
2216,"To England, therefore, I was bound, and it was understood that my unionwith Elizabeth should take place immediately on my return.",534
2217,My father’sage rendered him extremely averse to delay.,534
2218,"For myself, there was onereward I promised myself from my detested toils—one consolation for myunparalleled sufferings; it was the prospect of that day when,enfranchised from my miserable slavery, I might claim Elizabeth andforget the past in my union with her.",534
2219,"I now made arrangements for my journey, but one feeling haunted mewhich filled me with fear and agitation.",535
2220,"During my absence I shouldleave my friends unconscious of the existence of their enemy andunprotected from his attacks, exasperated as he might be by mydeparture.",535
2221,"But he had promised to follow me wherever I might go, andwould he not accompany me to England?",535
2222,"This imagination was dreadful initself, but soothing inasmuch as it supposed the safety of my friends.",535
2223,I was agonised with the idea of the possibility that the reverse ofthis might happen.,535
2224,But through the whole period during which I was theslave of my creature I allowed myself to be governed by the impulses ofthe moment; and my present sensations strongly intimated that the fiendwould follow me and exempt my family from the danger of hismachinations.,535
2225,It was in the latter end of September that I again quitted my nativecountry.,536
2226,"My journey had been my own suggestion, and Elizabeththerefore acquiesced, but she was filled with disquiet at the idea ofmy suffering, away from her, the inroads of misery and grief.",536
2227,It hadbeen her care which provided me a companion in Clerval—and yet a manis blind to a thousand minute circumstances which call forth a woman’ssedulous attention.,536
2228,"She longed to bid me hasten my return; a thousandconflicting emotions rendered her mute as she bade me a tearful, silentfarewell.",536
2229,"I threw myself into the carriage that was to convey me away, hardlyknowing whither I was going, and careless of what was passing around.",537
2230,"I remembered only, and it was with a bitter anguish that I reflected onit, to order that my chemical instruments should be packed to go withme.",537
2231,"Filled with dreary imaginations, I passed through many beautifuland majestic scenes, but my eyes were fixed and unobserving.",537
2232,I couldonly think of the bourne of my travels and the work which was to occupyme whilst they endured.,537
2233,"After some days spent in listless indolence, during which I traversedmany leagues, I arrived at Strasburgh, where I waited two days forClerval.",538
2234,He came.,538
2235,"Alas, how great was the contrast between us!",538
2236,"Hewas alive to every new scene, joyful when he saw the beauties of thesetting sun, and more happy when he beheld it rise and recommence a newday.",538
2237,He pointed out to me the shifting colours of the landscape andthe appearances of the sky.,538
2238,"“This is what it is to live,” he cried;“now I enjoy existence!",538
2239,"But you, my dear Frankenstein, wherefore areyou desponding and sorrowful!” In truth, I was occupied by gloomythoughts and neither saw the descent of the evening star nor the goldensunrise reflected in the Rhine.",538
2240,"And you, my friend, would be far moreamused with the journal of Clerval, who observed the scenery with aneye of feeling and delight, than in listening to my reflections.",538
2241,"I, amiserable wretch, haunted by a curse that shut up every avenue toenjoyment.",538
2242,"We had agreed to descend the Rhine in a boat from Strasburgh toRotterdam, whence we might take shipping for London.",539
2243,During thisvoyage we passed many willowy islands and saw several beautiful towns.,539
2244,"We stayed a day at Mannheim, and on the fifth from our departure fromStrasburgh, arrived at Mainz.",539
2245,The course of the Rhine below Mainzbecomes much more picturesque.,539
2246,"The river descends rapidly and windsbetween hills, not high, but steep, and of beautiful forms.",539
2247,"We sawmany ruined castles standing on the edges of precipices, surrounded byblack woods, high and inaccessible.",539
2248,"This part of the Rhine, indeed,presents a singularly variegated landscape.",539
2249,"In one spot you viewrugged hills, ruined castles overlooking tremendous precipices, withthe dark Rhine rushing beneath; and on the sudden turn of a promontory,flourishing vineyards with green sloping banks and a meandering riverand populous towns occupy the scene.",539
2250,We travelled at the time of the vintage and heard the song of the labourersas we glided down the stream.,540
2251,"Even I, depressed in mind, and my spiritscontinually agitated by gloomy feelings, even I was pleased.",540
2252,"I lay at thebottom of the boat, and as I gazed on the cloudless blue sky, I seemed todrink in a tranquillity to which I had long been a stranger.",540
2253,"And if thesewere my sensations, who can describe those of Henry?",540
2254,He felt as if he hadbeen transported to Fairy-land and enjoyed a happiness seldom tasted byman.,540
2255,"“I have seen,” he said, “the most beautiful scenesof my own country; I have visited the lakes of Lucerne and Uri, where thesnowy mountains descend almost perpendicularly to the water, casting blackand impenetrable shades, which would cause a gloomy and mournful appearancewere it not for the most verdant islands that relieve the eye by their gayappearance; I have seen this lake agitated by a tempest, when the wind toreup whirlwinds of water and gave you an idea of what the water-spout must beon the great ocean; and the waves dash with fury the base of the mountain,where the priest and his mistress were overwhelmed by an avalanche andwhere their dying voices are still said to be heard amid the pauses of thenightly wind; I have seen the mountains of La Valais, and the Pays de Vaud;but this country, Victor, pleases me more than all those wonders.",540
2256,"Themountains of Switzerland are more majestic and strange, but there is acharm in the banks of this divine river that I never before saw equalled.",540
2257,"Look at that castle which overhangs yon precipice; and that also on theisland, almost concealed amongst the foliage of those lovely trees; and nowthat group of labourers coming from among their vines; and that villagehalf hid in the recess of the mountain.",540
2258,"Oh, surely the spirit that inhabitsand guards this place has a soul more in harmony with man than those whopile the glacier or retire to the inaccessible peaks of the mountains ofour own country.”",540
2259,Clerval!,541
2260,Beloved friend!,541
2261,Even now it delights me to record your words andto dwell on the praise of which you are so eminently deserving.,541
2262,He was abeing formed in the “very poetry of nature.” His wild andenthusiastic imagination was chastened by the sensibility of his heart.,541
2263,"Hissoul overflowed with ardent affections, and his friendship was of thatdevoted and wondrous nature that the worldly-minded teach us to look for onlyin the imagination.",541
2264,But even human sympathies were not sufficient tosatisfy his eager mind.,541
2265,"The scenery of external nature, which others regardonly with admiration, he loved with ardour:—",541
