,sentences,paragraph
597,"While she was looking at the place where it had been,it suddenly appeared again.",298
598,"“By-the-bye, what became of the baby?” said the Cat.",299
599,“I’d nearlyforgotten to ask.”,299
600,"“It turned into a pig,” Alice quietly said, just as if it had come backin a natural way.",300
601,"“I thought it would,” said the Cat, and vanished again.",301
602,"Alice waited a little, half expecting to see it again, but it did notappear, and after a minute or two she walked on in the direction inwhich the March Hare was said to live.",302
603,"“I’ve seen hatters before,” shesaid to herself; “the March Hare will be much the most interesting, andperhaps as this is May it won’t be raving mad—at least not so mad as itwas in March.” As she said this, she looked up, and there was the Catagain, sitting on a branch of a tree.",302
604,"“Did you say pig, or fig?” said the Cat.",303
605,"“I said pig,” replied Alice; “and I wish you wouldn’t keep appearingand vanishing so suddenly: you make one quite giddy.”",304
606,"“All right,” said the Cat; and this time it vanished quite slowly,beginning with the end of the tail, and ending with the grin, whichremained some time after the rest of it had gone.",305
607,“Well!,306
608,"I’ve often seen a cat without a grin,” thought Alice; “but agrin without a cat!",306
609,It’s the most curious thing I ever saw in my life!”,306
610,"She had not gone much farther before she came in sight of the house ofthe March Hare: she thought it must be the right house, because thechimneys were shaped like ears and the roof was thatched with fur.",307
611,"Itwas so large a house, that she did not like to go nearer till she hadnibbled some more of the lefthand bit of mushroom, and raised herselfto about two feet high: even then she walked up towards it rathertimidly, saying to herself “Suppose it should be raving mad after all!",307
612,I almost wish I’d gone to see the Hatter instead!”,307
613,CHAPTER VII.,309
614,A Mad Tea-Party,309
615,"There was a table set out under a tree in front of the house, and theMarch Hare and the Hatter were having tea at it: a Dormouse was sittingbetween them, fast asleep, and the other two were using it as acushion, resting their elbows on it, and talking over its head.",310
616,"“Veryuncomfortable for the Dormouse,” thought Alice; “only, as it’s asleep,I suppose it doesn’t mind.”",310
617,"The table was a large one, but the three were all crowded together atone corner of it: “No room!",311
618,No room!” they cried out when they sawAlice coming.,311
619,"“There’s _plenty_ of room!” said Alice indignantly, andshe sat down in a large arm-chair at one end of the table.",311
620,"“Have some wine,” the March Hare said in an encouraging tone.",312
621,"Alice looked all round the table, but there was nothing on it but tea.",313
622,"“I don’t see any wine,” she remarked.",313
623,"“There isn’t any,” said the March Hare.",314
624,"“Then it wasn’t very civil of you to offer it,” said Alice angrily.",315
625,"“It wasn’t very civil of you to sit down without being invited,” saidthe March Hare.",316
626,"“I didn’t know it was _your_ table,” said Alice; “it’s laid for a greatmany more than three.”",317
627,"“Your hair wants cutting,” said the Hatter.",318
628,"He had been looking atAlice for some time with great curiosity, and this was his firstspeech.",318
629,"“You should learn not to make personal remarks,” Alice said with someseverity; “it’s very rude.”",319
630,"The Hatter opened his eyes very wide on hearing this; but all he _said_was, “Why is a raven like a writing-desk?”",320
631,"“Come, we shall have some fun now!” thought Alice.",321
632,"“I’m glad they’vebegun asking riddles.—I believe I can guess that,” she added aloud.",321
633,“Do you mean that you think you can find out the answer to it?” saidthe March Hare.,322
634,"“Exactly so,” said Alice.",323
635,"“Then you should say what you mean,” the March Hare went on.",324
636,"“I do,” Alice hastily replied; “at least—at least I mean what Isay—that’s the same thing, you know.”",325
637,“Not the same thing a bit!” said the Hatter.,326
638,“You might just as wellsay that ‘I see what I eat’ is the same thing as ‘I eat what I see’!”,326
639,"“You might just as well say,” added the March Hare, “that ‘I like whatI get’ is the same thing as ‘I get what I like’!”",327
640,"“You might just as well say,” added the Dormouse, who seemed to betalking in his sleep, “that ‘I breathe when I sleep’ is the same thingas ‘I sleep when I breathe’!”",328
641,"“It _is_ the same thing with you,” said the Hatter, and here theconversation dropped, and the party sat silent for a minute, whileAlice thought over all she could remember about ravens andwriting-desks, which wasn’t much.",329
642,The Hatter was the first to break the silence.,330
643,"“What day of the monthis it?” he said, turning to Alice: he had taken his watch out of hispocket, and was looking at it uneasily, shaking it every now and then,and holding it to his ear.",330
644,"Alice considered a little, and then said “The fourth.”",331
645,“Two days wrong!” sighed the Hatter.,332
646,“I told you butter wouldn’t suitthe works!” he added looking angrily at the March Hare.,332
647,"“It was the _best_ butter,” the March Hare meekly replied.",333
648,"“Yes, but some crumbs must have got in as well,” the Hatter grumbled:“you shouldn’t have put it in with the bread-knife.”",334
649,"The March Hare took the watch and looked at it gloomily: then he dippedit into his cup of tea, and looked at it again: but he could think ofnothing better to say than his first remark, “It was the _best_ butter,you know.”",335
650,Alice had been looking over his shoulder with some curiosity.,336
651,“What afunny watch!” she remarked.,336
652,"“It tells the day of the month, and doesn’ttell what o’clock it is!”",336
653,“Why should it?” muttered the Hatter.,337
654,“Does _your_ watch tell you whatyear it is?”,337
655,"“Of course not,” Alice replied very readily: “but that’s because itstays the same year for such a long time together.”",338
656,"“Which is just the case with _mine_,” said the Hatter.",339
657,"Alice felt dreadfully puzzled, The Hatter’s remark seemed to have nosort of meaning in it, and yet it was certainly English.",340
658,"“I don’t quiteunderstand you,” she said, as politely as she could.",340
659,"“The Dormouse is asleep again,” said the Hatter, and he poured a littlehot tea upon its nose.",341
660,"The Dormouse shook its head impatiently, and said, without opening itseyes, “Of course, of course; just what I was going to remark myself.”",342
661,"“Have you guessed the riddle yet?” the Hatter said, turning to Aliceagain.",343
662,"“No, I give it up,” Alice replied: “what’s the answer?”",344
663,"“I haven’t the slightest idea,” said the Hatter.",345
664,"“Nor I,” said the March Hare.",346
665,Alice sighed wearily.,347
666,"“I think you might do something better with thetime,” she said, “than waste it in asking riddles that have noanswers.”",347
667,"“If you knew Time as well as I do,” said the Hatter, “you wouldn’t talkabout wasting _it_.",348
668,It’s _him_.”,348
669,"“I don’t know what you mean,” said Alice.",349
670,"“Of course you don’t!” the Hatter said, tossing his headcontemptuously.",350
671,“I dare say you never even spoke to Time!”,350
672,"“Perhaps not,” Alice cautiously replied: “but I know I have to beattime when I learn music.”",351
673,“Ah!,352
674,"that accounts for it,” said the Hatter.",352
675,“He won’t stand beating.,352
676,"Now, if you only kept on good terms with him, he’d do almost anythingyou liked with the clock.",352
677,"For instance, suppose it were nine o’clock inthe morning, just time to begin lessons: you’d only have to whisper ahint to Time, and round goes the clock in a twinkling!",352
678,"Half-past one,time for dinner!”",352
679,"(“I only wish it was,” the March Hare said to itself in a whisper.)",353
680,"“That would be grand, certainly,” said Alice thoughtfully: “but then—Ishouldn’t be hungry for it, you know.”",354
681,"“Not at first, perhaps,” said the Hatter: “but you could keep it tohalf-past one as long as you liked.”",355
682,“Is that the way _you_ manage?” Alice asked.,356
683,The Hatter shook his head mournfully.,357
684,“Not I!” he replied.,357
685,"“Wequarrelled last March—just before _he_ went mad, you know—” (pointingwith his tea spoon at the March Hare,) “—it was at the great concertgiven by the Queen of Hearts, and I had to sing",357
686,"‘Twinkle, twinkle, little bat!",358
687,How I wonder what you’re at!’,358
688,"You know the song, perhaps?”",359
689,"“I’ve heard something like it,” said Alice.",360
690,"“It goes on, you know,” the Hatter continued, “in this way:—",361
691,"‘Up above the world you fly,Like a tea-tray in the sky.",362
692,"Twinkle, twinkle—’”",362
693,"Here the Dormouse shook itself, and began singing in its sleep“_Twinkle, twinkle, twinkle, twinkle_—” and went on so long that theyhad to pinch it to make it stop.",363
694,"“Well, I’d hardly finished the first verse,” said the Hatter, “when theQueen jumped up and bawled out, ‘He’s murdering the time!",364
695,Off with hishead!’”,364
696,“How dreadfully savage!” exclaimed Alice.,365
697,"“And ever since that,” the Hatter went on in a mournful tone, “he won’tdo a thing I ask!",366
698,It’s always six o’clock now.”,366
699,A bright idea came into Alice’s head.,367
700,“Is that the reason so manytea-things are put out here?” she asked.,367
701,"“Yes, that’s it,” said the Hatter with a sigh: “it’s always tea-time,and we’ve no time to wash the things between whiles.”",368
702,"“Then you keep moving round, I suppose?” said Alice.",369
703,"“Exactly so,” said the Hatter: “as the things get used up.”",370
704,“But what happens when you come to the beginning again?” Alice venturedto ask.,371
705,"“Suppose we change the subject,” the March Hare interrupted, yawning.",372
706,“I’m getting tired of this.,372
707,I vote the young lady tells us a story.”,372
708,"“I’m afraid I don’t know one,” said Alice, rather alarmed at theproposal.",373
709,“Then the Dormouse shall!” they both cried.,374
710,"“Wake up, Dormouse!” Andthey pinched it on both sides at once.",374
711,The Dormouse slowly opened his eyes.,375
712,"“I wasn’t asleep,” he said in ahoarse, feeble voice: “I heard every word you fellows were saying.”",375
713,“Tell us a story!” said the March Hare.,376
714,"“Yes, please do!” pleaded Alice.",377
715,"“And be quick about it,” added the Hatter, “or you’ll be asleep againbefore it’s done.”",378
716,"“Once upon a time there were three little sisters,” the Dormouse beganin a great hurry; “and their names were Elsie, Lacie, and Tillie; andthey lived at the bottom of a well—”",379
717,"“What did they live on?” said Alice, who always took a great interestin questions of eating and drinking.",380
718,"“They lived on treacle,” said the Dormouse, after thinking a minute ortwo.",381
719,"“They couldn’t have done that, you know,” Alice gently remarked;“they’d have been ill.”",382
720,"“So they were,” said the Dormouse; “_very_ ill.”",383
721,"Alice tried to fancy to herself what such an extraordinary way ofliving would be like, but it puzzled her too much, so she went on: “Butwhy did they live at the bottom of a well?”",384
722,"“Take some more tea,” the March Hare said to Alice, very earnestly.",385
723,"“I’ve had nothing yet,” Alice replied in an offended tone, “so I can’ttake more.”",386
724,"“You mean you can’t take _less_,” said the Hatter: “it’s very easy totake _more_ than nothing.”",387
725,"“Nobody asked _your_ opinion,” said Alice.",388
726,“Who’s making personal remarks now?” the Hatter asked triumphantly.,389
727,"Alice did not quite know what to say to this: so she helped herself tosome tea and bread-and-butter, and then turned to the Dormouse, andrepeated her question.",390
728,“Why did they live at the bottom of a well?”,390
729,"The Dormouse again took a minute or two to think about it, and thensaid, “It was a treacle-well.”",391
730,"“There’s no such thing!” Alice was beginning very angrily, but theHatter and the March Hare went “Sh!",392
731,"sh!” and the Dormouse sulkilyremarked, “If you can’t be civil, you’d better finish the story foryourself.”",392
732,"“No, please go on!” Alice said very humbly; “I won’t interrupt again.",393
733,Idare say there may be _one_.”,393
734,"“One, indeed!” said the Dormouse indignantly.",394
735,"However, he consented togo on.",394
736,"“And so these three little sisters—they were learning to draw,you know—”",394
737,"“What did they draw?” said Alice, quite forgetting her promise.",395
738,"“Treacle,” said the Dormouse, without considering at all this time.",396
739,"“I want a clean cup,” interrupted the Hatter: “let’s all move one placeon.”",397
740,"He moved on as he spoke, and the Dormouse followed him: the March Haremoved into the Dormouse’s place, and Alice rather unwillingly took theplace of the March Hare.",398
741,"The Hatter was the only one who got anyadvantage from the change: and Alice was a good deal worse off thanbefore, as the March Hare had just upset the milk-jug into his plate.",398
742,"Alice did not wish to offend the Dormouse again, so she began verycautiously: “But I don’t understand.",399
743,Where did they draw the treaclefrom?”,399
744,"“You can draw water out of a water-well,” said the Hatter; “so I shouldthink you could draw treacle out of a treacle-well—eh, stupid?”",400
745,"“But they were _in_ the well,” Alice said to the Dormouse, not choosingto notice this last remark.",401
746,"“Of course they were,” said the Dormouse; “—well in.”",402
747,"This answer so confused poor Alice, that she let the Dormouse go on forsome time without interrupting it.",403
748,"“They were learning to draw,” the Dormouse went on, yawning and rubbingits eyes, for it was getting very sleepy; “and they drew all manner ofthings—everything that begins with an M—”",404
749,“Why with an M?” said Alice.,405
750,“Why not?” said the March Hare.,406
751,Alice was silent.,407
752,"The Dormouse had closed its eyes by this time, and was going off into adoze; but, on being pinched by the Hatter, it woke up again with alittle shriek, and went on: “—that begins with an M, such asmouse-traps, and the moon, and memory, and muchness—you know you saythings are “much of a muchness”—did you ever see such a thing as adrawing of a muchness?”",408
753,"“Really, now you ask me,” said Alice, very much confused, “I don’tthink—”",409
754,"“Then you shouldn’t talk,” said the Hatter.",410
755,"This piece of rudeness was more than Alice could bear: she got up ingreat disgust, and walked off; the Dormouse fell asleep instantly, andneither of the others took the least notice of her going, though shelooked back once or twice, half hoping that they would call after her:the last time she saw them, they were trying to put the Dormouse intothe teapot.",411
756,“At any rate I’ll never go _there_ again!” said Alice as she picked herway through the wood.,412
757,“It’s the stupidest tea-party I ever was at inall my life!”,412
758,"Just as she said this, she noticed that one of the trees had a doorleading right into it.",413
759,“That’s very curious!” she thought.,413
760,“Buteverything’s curious today.,413
761,I think I may as well go in at once.” Andin she went.,413
762,"Once more she found herself in the long hall, and close to the littleglass table.",414
763,"“Now, I’ll manage better this time,” she said to herself,and began by taking the little golden key, and unlocking the door thatled into the garden.",414
764,"Then she went to work nibbling at the mushroom(she had kept a piece of it in her pocket) till she was about a foothigh: then she walked down the little passage: and _then_—she foundherself at last in the beautiful garden, among the bright flower-bedsand the cool fountains.",414
765,CHAPTER VIII.,416
766,The Queen’s Croquet-Ground,416
767,"A large rose-tree stood near the entrance of the garden: the rosesgrowing on it were white, but there were three gardeners at it, busilypainting them red.",417
768,"Alice thought this a very curious thing, and shewent nearer to watch them, and just as she came up to them she heardone of them say, “Look out now, Five!",417
769,Don’t go splashing paint over melike that!”,417
770,"“I couldn’t help it,” said Five, in a sulky tone; “Seven jogged myelbow.”",418
771,"On which Seven looked up and said, “That’s right, Five!",419
772,Always lay theblame on others!”,419
773,“_You’d_ better not talk!” said Five.,420
774,“I heard the Queen say onlyyesterday you deserved to be beheaded!”,420
775,“What for?” said the one who had spoken first.,421
776,"“That’s none of _your_ business, Two!” said Seven.",422
777,"“Yes, it _is_ his business!” said Five, “and I’ll tell him—it was forbringing the cook tulip-roots instead of onions.”",423
778,"Seven flung down his brush, and had just begun “Well, of all the unjustthings—” when his eye chanced to fall upon Alice, as she stood watchingthem, and he checked himself suddenly: the others looked round also,and all of them bowed low.",424
779,"“Would you tell me,” said Alice, a little timidly, “why you arepainting those roses?”",425
780,"Five and Seven said nothing, but looked at Two.",426
781,"Two began in a lowvoice, “Why the fact is, you see, Miss, this here ought to have been a_red_ rose-tree, and we put a white one in by mistake; and if the Queenwas to find it out, we should all have our heads cut off, you know.",426
782,"Soyou see, Miss, we’re doing our best, afore she comes, to—” At thismoment Five, who had been anxiously looking across the garden, calledout “The Queen!",426
783,The Queen!” and the three gardeners instantly threwthemselves flat upon their faces.,426
784,"There was a sound of many footsteps,and Alice looked round, eager to see the Queen.",426
785,"First came ten soldiers carrying clubs; these were all shaped like thethree gardeners, oblong and flat, with their hands and feet at thecorners: next the ten courtiers; these were ornamented all over withdiamonds, and walked two and two, as the soldiers did.",427
786,"After these camethe royal children; there were ten of them, and the little dears camejumping merrily along hand in hand, in couples: they were allornamented with hearts.",427
787,"Next came the guests, mostly Kings and Queens,and among them Alice recognised the White Rabbit: it was talking in ahurried nervous manner, smiling at everything that was said, and wentby without noticing her.",427
788,"Then followed the Knave of Hearts, carryingthe King’s crown on a crimson velvet cushion; and, last of all thisgrand procession, came THE KING AND QUEEN OF HEARTS.",427
789,"Alice was rather doubtful whether she ought not to lie down on her facelike the three gardeners, but she could not remember ever having heardof such a rule at processions; “and besides, what would be the use of aprocession,” thought she, “if people had all to lie down upon theirfaces, so that they couldn’t see it?” So she stood still where she was,and waited.",428
790,"When the procession came opposite to Alice, they all stopped and lookedat her, and the Queen said severely “Who is this?” She said it to theKnave of Hearts, who only bowed and smiled in reply.",429
791,"“Idiot!” said the Queen, tossing her head impatiently; and, turning toAlice, she went on, “What’s your name, child?”",430
792,"“My name is Alice, so please your Majesty,” said Alice very politely;but she added, to herself, “Why, they’re only a pack of cards, afterall.",431
793,I needn’t be afraid of them!”,431
794,"“And who are _these?_” said the Queen, pointing to the three gardenerswho were lying round the rose-tree; for, you see, as they were lying ontheir faces, and the pattern on their backs was the same as the rest ofthe pack, she could not tell whether they were gardeners, or soldiers,or courtiers, or three of her own children.",432
795,"“How should _I_ know?” said Alice, surprised at her own courage.",433
796,“It’sno business of _mine_.”,433
797,"The Queen turned crimson with fury, and, after glaring at her for amoment like a wild beast, screamed “Off with her head!",434
798,Off—”,434
799,"“Nonsense!” said Alice, very loudly and decidedly, and the Queen wassilent.",435
800,"The King laid his hand upon her arm, and timidly said “Consider, mydear: she is only a child!”",436
801,"The Queen turned angrily away from him, and said to the Knave “Turnthem over!”",437
802,"The Knave did so, very carefully, with one foot.",438
803,"“Get up!” said the Queen, in a shrill, loud voice, and the threegardeners instantly jumped up, and began bowing to the King, the Queen,the royal children, and everybody else.",439
804,“Leave off that!” screamed the Queen.,440
805,"“You make me giddy.” And then,turning to the rose-tree, she went on, “What _have_ you been doinghere?”",440
806,"“May it please your Majesty,” said Two, in a very humble tone, goingdown on one knee as he spoke, “we were trying—”",441
807,"“_I_ see!” said the Queen, who had meanwhile been examining the roses.",442
808,"“Off with their heads!” and the procession moved on, three of thesoldiers remaining behind to execute the unfortunate gardeners, who ranto Alice for protection.",442
809,"“You shan’t be beheaded!” said Alice, and she put them into a largeflower-pot that stood near.",443
810,"The three soldiers wandered about for aminute or two, looking for them, and then quietly marched off after theothers.",443
811,“Are their heads off?” shouted the Queen.,444
812,"“Their heads are gone, if it please your Majesty!” the soldiers shoutedin reply.",445
813,“That’s right!” shouted the Queen.,446
814,“Can you play croquet?”,446
815,"The soldiers were silent, and looked at Alice, as the question wasevidently meant for her.",447
816,“Yes!” shouted Alice.,448
817,"“Come on, then!” roared the Queen, and Alice joined the procession,wondering very much what would happen next.",449
818,“It’s—it’s a very fine day!” said a timid voice at her side.,450
819,"She waswalking by the White Rabbit, who was peeping anxiously into her face.",450
820,"“Very,” said Alice: “—where’s the Duchess?”",451
821,“Hush!,452
822,"Hush!” said the Rabbit in a low, hurried tone.",452
823,"He lookedanxiously over his shoulder as he spoke, and then raised himself upontiptoe, put his mouth close to her ear, and whispered “She’s undersentence of execution.”",452
824,“What for?” said Alice.,453
825,“Did you say ‘What a pity!’?” the Rabbit asked.,454
826,"“No, I didn’t,” said Alice: “I don’t think it’s at all a pity.",455
827,I said‘What for?’”,455
828,“She boxed the Queen’s ears—” the Rabbit began.,456
829,Alice gave a littlescream of laughter.,456
830,"“Oh, hush!” the Rabbit whispered in a frightenedtone.",456
831,“The Queen will hear you!,456
832,"You see, she came rather late, and theQueen said—”",456
833,"“Get to your places!” shouted the Queen in a voice of thunder, andpeople began running about in all directions, tumbling up against eachother; however, they got settled down in a minute or two, and the gamebegan.",457
834,"Alice thought she had never seen such a curious croquet-groundin her life; it was all ridges and furrows; the balls were livehedgehogs, the mallets live flamingoes, and the soldiers had to doublethemselves up and to stand on their hands and feet, to make the arches.",457
835,"The chief difficulty Alice found at first was in managing her flamingo:she succeeded in getting its body tucked away, comfortably enough,under her arm, with its legs hanging down, but generally, just as shehad got its neck nicely straightened out, and was going to give thehedgehog a blow with its head, it _would_ twist itself round and lookup in her face, with such a puzzled expression that she could not helpbursting out laughing: and when she had got its head down, and wasgoing to begin again, it was very provoking to find that the hedgehoghad unrolled itself, and was in the act of crawling away: besides allthis, there was generally a ridge or furrow in the way wherever shewanted to send the hedgehog to, and, as the doubled-up soldiers werealways getting up and walking off to other parts of the ground, Alicesoon came to the conclusion that it was a very difficult game indeed.",458
836,"The players all played at once without waiting for turns, quarrellingall the while, and fighting for the hedgehogs; and in a very short timethe Queen was in a furious passion, and went stamping about, andshouting “Off with his head!” or “Off with her head!” about once in aminute.",459
837,"Alice began to feel very uneasy: to be sure, she had not as yet had anydispute with the Queen, but she knew that it might happen any minute,“and then,” thought she, “what would become of me?",460
838,"They’re dreadfullyfond of beheading people here; the great wonder is, that there’s anyone left alive!”",460
839,"She was looking about for some way of escape, and wondering whether shecould get away without being seen, when she noticed a curiousappearance in the air: it puzzled her very much at first, but, afterwatching it a minute or two, she made it out to be a grin, and she saidto herself “It’s the Cheshire Cat: now I shall have somebody to talkto.”",461
840,"“How are you getting on?” said the Cat, as soon as there was mouthenough for it to speak with.",462
841,"Alice waited till the eyes appeared, and then nodded.",463
842,"“It’s no usespeaking to it,” she thought, “till its ears have come, or at least oneof them.” In another minute the whole head appeared, and then Alice putdown her flamingo, and began an account of the game, feeling very gladshe had someone to listen to her.",463
843,"The Cat seemed to think that therewas enough of it now in sight, and no more of it appeared.",463
844,"“I don’t think they play at all fairly,” Alice began, in rather acomplaining tone, “and they all quarrel so dreadfully one can’t hearoneself speak—and they don’t seem to have any rules in particular; atleast, if there are, nobody attends to them—and you’ve no idea howconfusing it is all the things being alive; for instance, there’s thearch I’ve got to go through next walking about at the other end of theground—and I should have croqueted the Queen’s hedgehog just now, onlyit ran away when it saw mine coming!”",464
845,“How do you like the Queen?” said the Cat in a low voice.,465
846,"“Not at all,” said Alice: “she’s so extremely—” Just then she noticedthat the Queen was close behind her, listening: so she went on,“—likely to win, that it’s hardly worth while finishing the game.”",466
847,The Queen smiled and passed on.,467
848,"“Who _are_ you talking to?” said the King, going up to Alice, andlooking at the Cat’s head with great curiosity.",468
849,"“It’s a friend of mine—a Cheshire Cat,” said Alice: “allow me tointroduce it.”",469
850,"“I don’t like the look of it at all,” said the King: “however, it maykiss my hand if it likes.”",470
851,"“I’d rather not,” the Cat remarked.",471
852,"“Don’t be impertinent,” said the King, “and don’t look at me likethat!” He got behind Alice as he spoke.",472
853,"“A cat may look at a king,” said Alice.",473
854,"“I’ve read that in some book,but I don’t remember where.”",473
855,"“Well, it must be removed,” said the King very decidedly, and he calledthe Queen, who was passing at the moment, “My dear!",474
856,I wish you wouldhave this cat removed!”,474
857,"The Queen had only one way of settling all difficulties, great orsmall.",475
858,"“Off with his head!” she said, without even looking round.",475
859,"“I’ll fetch the executioner myself,” said the King eagerly, and hehurried off.",476
860,"Alice thought she might as well go back, and see how the game was goingon, as she heard the Queen’s voice in the distance, screaming withpassion.",477
861,"She had already heard her sentence three of the players to beexecuted for having missed their turns, and she did not like the lookof things at all, as the game was in such confusion that she never knewwhether it was her turn or not.",477
862,So she went in search of her hedgehog.,477
863,"The hedgehog was engaged in a fight with another hedgehog, which seemedto Alice an excellent opportunity for croqueting one of them with theother: the only difficulty was, that her flamingo was gone across tothe other side of the garden, where Alice could see it trying in ahelpless sort of way to fly up into a tree.",478
864,"By the time she had caught the flamingo and brought it back, the fightwas over, and both the hedgehogs were out of sight: “but it doesn’tmatter much,” thought Alice, “as all the arches are gone from this sideof the ground.” So she tucked it away under her arm, that it might notescape again, and went back for a little more conversation with herfriend.",479
865,"When she got back to the Cheshire Cat, she was surprised to find quitea large crowd collected round it: there was a dispute going on betweenthe executioner, the King, and the Queen, who were all talking at once,while all the rest were quite silent, and looked very uncomfortable.",480
866,"The moment Alice appeared, she was appealed to by all three to settlethe question, and they repeated their arguments to her, though, as theyall spoke at once, she found it very hard indeed to make out exactlywhat they said.",481
867,"The executioner’s argument was, that you couldn’t cut off a head unlessthere was a body to cut it off from: that he had never had to do such athing before, and he wasn’t going to begin at _his_ time of life.",482
868,"The King’s argument was, that anything that had a head could bebeheaded, and that you weren’t to talk nonsense.",483
869,"The Queen’s argument was, that if something wasn’t done about it inless than no time she’d have everybody executed, all round.",484
870,(It wasthis last remark that had made the whole party look so grave andanxious.),484
871,Alice could think of nothing else to say but “It belongs to theDuchess: you’d better ask _her_ about it.”,485
872,"“She’s in prison,” the Queen said to the executioner: “fetch her here.”And the executioner went off like an arrow.",486
873,"The Cat’s head began fading away the moment he was gone, and, by thetime he had come back with the Duchess, it had entirely disappeared; sothe King and the executioner ran wildly up and down looking for it,while the rest of the party went back to the game.",487
874,CHAPTER IX.,489
875,The Mock Turtle’s Story,489
876,"“You can’t think how glad I am to see you again, you dear old thing!”said the Duchess, as she tucked her arm affectionately into Alice’s,and they walked off together.",490
877,"Alice was very glad to find her in such a pleasant temper, and thoughtto herself that perhaps it was only the pepper that had made her sosavage when they met in the kitchen.",491
878,"“When _I’m_ a Duchess,” she said to herself, (not in a very hopefultone though), “I won’t have any pepper in my kitchen _at all_.",492
879,"Soupdoes very well without—Maybe it’s always pepper that makes peoplehot-tempered,” she went on, very much pleased at having found out a newkind of rule, “and vinegar that makes them sour—and camomile that makesthem bitter—and—and barley-sugar and such things that make childrensweet-tempered.",492
880,"I only wish people knew _that_: then they wouldn’t beso stingy about it, you know—”",492
881,"She had quite forgotten the Duchess by this time, and was a littlestartled when she heard her voice close to her ear.",493
882,"“You’re thinkingabout something, my dear, and that makes you forget to talk.",493
883,"I can’ttell you just now what the moral of that is, but I shall remember it ina bit.”",493
884,"“Perhaps it hasn’t one,” Alice ventured to remark.",494
885,"“Tut, tut, child!” said the Duchess.",495
886,"“Everything’s got a moral, if onlyyou can find it.” And she squeezed herself up closer to Alice’s side asshe spoke.",495
887,"Alice did not much like keeping so close to her: first, because theDuchess was _very_ ugly; and secondly, because she was exactly theright height to rest her chin upon Alice’s shoulder, and it was anuncomfortably sharp chin.",496
888,"However, she did not like to be rude, so shebore it as well as she could.",496
889,"“The game’s going on rather better now,” she said, by way of keeping upthe conversation a little.",497
890,"“’Tis so,” said the Duchess: “and the moral of that is—‘Oh, ’tis love,’tis love, that makes the world go round!’”",498
891,"“Somebody said,” Alice whispered, “that it’s done by everybody mindingtheir own business!”",499
892,"“Ah, well!",500
893,"It means much the same thing,” said the Duchess, digging hersharp little chin into Alice’s shoulder as she added, “and the moral of_that_ is—‘Take care of the sense, and the sounds will take care ofthemselves.’”",500
894,“How fond she is of finding morals in things!” Alice thought toherself.,501
895,"“I dare say you’re wondering why I don’t put my arm round your waist,”the Duchess said after a pause: “the reason is, that I’m doubtful aboutthe temper of your flamingo.",502
896,Shall I try the experiment?”,502
897,"“He might bite,” Alice cautiously replied, not feeling at all anxiousto have the experiment tried.",503
898,"“Very true,” said the Duchess: “flamingoes and mustard both bite.",504
899,Andthe moral of that is—‘Birds of a feather flock together.’”,504
900,"“Only mustard isn’t a bird,” Alice remarked.",505
901,"“Right, as usual,” said the Duchess: “what a clear way you have ofputting things!”",506
902,"“It’s a mineral, I _think_,” said Alice.",507
903,"“Of course it is,” said the Duchess, who seemed ready to agree toeverything that Alice said; “there’s a large mustard-mine near here.",508
904,"And the moral of that is—‘The more there is of mine, the less there isof yours.’”",508
905,"“Oh, I know!” exclaimed Alice, who had not attended to this lastremark, “it’s a vegetable.",509
906,"It doesn’t look like one, but it is.”",509
907,"“I quite agree with you,” said the Duchess; “and the moral of thatis—‘Be what you would seem to be’—or if you’d like it put moresimply—‘Never imagine yourself not to be otherwise than what it mightappear to others that what you were or might have been was nototherwise than what you had been would have appeared to them to beotherwise.’”",510
908,"“I think I should understand that better,” Alice said very politely,“if I had it written down: but I can’t quite follow it as you say it.”",511
909,"“That’s nothing to what I could say if I chose,” the Duchess replied,in a pleased tone.",512
910,"“Pray don’t trouble yourself to say it any longer than that,” saidAlice.",513
911,"“Oh, don’t talk about trouble!” said the Duchess.",514
912,“I make you a presentof everything I’ve said as yet.”,514
913,“A cheap sort of present!” thought Alice.,515
914,“I’m glad they don’t givebirthday presents like that!” But she did not venture to say it outloud.,515
915,"“Thinking again?” the Duchess asked, with another dig of her sharplittle chin.",516
916,"“I’ve a right to think,” said Alice sharply, for she was beginning tofeel a little worried.",517
917,"“Just about as much right,” said the Duchess, “as pigs have to fly; andthe m—”",518
918,"But here, to Alice’s great surprise, the Duchess’s voice died away,even in the middle of her favourite word ‘moral,’ and the arm that waslinked into hers began to tremble.",519
919,"Alice looked up, and there stood theQueen in front of them, with her arms folded, frowning like athunderstorm.",519
920,"“A fine day, your Majesty!” the Duchess began in a low, weak voice.",520
921,"“Now, I give you fair warning,” shouted the Queen, stamping on theground as she spoke; “either you or your head must be off, and that inabout half no time!",521
922,Take your choice!”,521
923,"The Duchess took her choice, and was gone in a moment.",522
924,"“Let’s go on with the game,” the Queen said to Alice; and Alice was toomuch frightened to say a word, but slowly followed her back to thecroquet-ground.",523
925,"The other guests had taken advantage of the Queen’s absence, and wereresting in the shade: however, the moment they saw her, they hurriedback to the game, the Queen merely remarking that a moment’s delaywould cost them their lives.",524
