,sentences,paragraph
3519,"“I’m such an unlucky girl,” mourned Anne.",1025
3520,“I’m always getting into scrapes myself and getting my best friends--people I’d shed my heart’s blood for--into them too.,1025
3521,"Can you tell me why it is so, Mrs. Lynde?”",1025
3522,"“It’s because you’re too heedless and impulsive, child, that’s what.",1026
3523,You never stop to think--whatever comes into your head to say or do you say or do it without a moment’s reflection.”,1026
3524,"“Oh, but that’s the best of it,” protested Anne.",1027
3525,"“Something just flashes into your mind, so exciting, and you must out with it.",1027
3526,If you stop to think it over you spoil it all.,1027
3527,"Haven’t you never felt that yourself, Mrs. Lynde?”",1027
3528,"No, Mrs. Lynde had not.",1028
3529,She shook her head sagely.,1028
3530,"“You must learn to think a little, Anne, that’s what.",1029
3531,The proverb you need to go by is ‘Look before you leap’--especially into spare-room beds.”,1029
3532,"Mrs. Lynde laughed comfortably over her mild joke, but Anne remained pensive.",1030
3533,"She saw nothing to laugh at in the situation, which to her eyes appeared very serious.",1030
3534,When she left Mrs. Lynde’s she took her way across the crusted fields to Orchard Slope.,1030
3535,Diana met her at the kitchen door.,1030
3536,"“Your Aunt Josephine was very cross about it, wasn’t she?” whispered Anne.",1031
3537,"“Yes,” answered Diana, stifling a giggle with an apprehensive glance over her shoulder at the closed sitting-room door.",1032
3538,"“She was fairly dancing with rage, Anne.",1032
3539,"Oh, how she scolded.",1032
3540,She said I was the worst-behaved girl she ever saw and that my parents ought to be ashamed of the way they had brought me up.,1032
3541,She says she won’t stay and I’m sure I don’t care.,1032
3542,But Father and Mother do.”,1032
3543,“Why didn’t you tell them it was my fault?” demanded Anne.,1033
3544,"“It’s likely I’d do such a thing, isn’t it?” said Diana with just scorn.",1034
3545,"“I’m no telltale, Anne Shirley, and anyhow I was just as much to blame as you.”",1034
3546,"“Well, I’m going in to tell her myself,” said Anne resolutely.",1035
3547,Diana stared.,1036
3548,"“Anne Shirley, you’d never!",1037
3549,why--she’ll eat you alive!”,1037
3550,"“Don’t frighten me any more than I am frightened,” implored Anne.",1038
3551,“I’d rather walk up to a cannon’s mouth.,1038
3552,"But I’ve got to do it, Diana.",1038
3553,It was my fault and I’ve got to confess.,1038
3554,"I’ve had practice in confessing, fortunately.”",1038
3555,"“Well, she’s in the room,” said Diana.",1039
3556,“You can go in if you want to.,1039
3557,I wouldn’t dare.,1039
3558,And I don’t believe you’ll do a bit of good.”,1039
3559,"With this encouragement Anne bearded the lion in its den--that is to say, walked resolutely up to the sitting-room door and knocked faintly.",1040
3560,A sharp “Come in” followed.,1040
3561,"Miss Josephine Barry, thin, prim, and rigid, was knitting fiercely by the fire, her wrath quite unappeased and her eyes snapping through her gold-rimmed glasses.",1041
3562,"She wheeled around in her chair, expecting to see Diana, and beheld a white-faced girl whose great eyes were brimmed up with a mixture of desperate courage and shrinking terror.",1041
3563,"“Who are you?” demanded Miss Josephine Barry, without ceremony.",1042
3564,"“I’m Anne of Green Gables,” said the small visitor tremulously, clasping her hands with her characteristic gesture, “and I’ve come to confess, if you please.”",1043
3565,“Confess what?”,1044
3566,“That it was all my fault about jumping into bed on you last night.,1045
3567,I suggested it.,1045
3568,"Diana would never have thought of such a thing, I am sure.",1045
3569,"Diana is a very ladylike girl, Miss Barry.",1045
3570,So you must see how unjust it is to blame her.”,1045
3571,"“Oh, I must, hey?",1046
3572,I rather think Diana did her share of the jumping at least.,1046
3573,Such carryings on in a respectable house!”,1046
3574,"“But we were only in fun,” persisted Anne.",1047
3575,"“I think you ought to forgive us, Miss Barry, now that we’ve apologized.",1047
3576,"And anyhow, please forgive Diana and let her have her music lessons.",1047
3577,"Diana’s heart is set on her music lessons, Miss Barry, and I know too well what it is to set your heart on a thing and not get it.",1047
3578,"If you must be cross with anyone, be cross with me.",1047
3579,I’ve been so used in my early days to having people cross at me that I can endure it much better than Diana can.”,1047
3580,Much of the snap had gone out of the old lady’s eyes by this time and was replaced by a twinkle of amused interest.,1048
3581,But she still said severely:,1048
3582,“I don’t think it is any excuse for you that you were only in fun.,1049
3583,Little girls never indulged in that kind of fun when I was young.,1049
3584,"You don’t know what it is to be awakened out of a sound sleep, after a long and arduous journey, by two great girls coming bounce down on you.”",1049
3585,"“I don’t _know_, but I can _imagine_,” said Anne eagerly.",1050
3586,“I’m sure it must have been very disturbing.,1050
3587,"But then, there is our side of it too.",1050
3588,"Have you any imagination, Miss Barry?",1050
3589,"If you have, just put yourself in our place.",1050
3590,We didn’t know there was anybody in that bed and you nearly scared us to death.,1050
3591,It was simply awful the way we felt.,1050
3592,And then we couldn’t sleep in the spare room after being promised.,1050
3593,I suppose you are used to sleeping in spare rooms.,1050
3594,But just imagine what you would feel like if you were a little orphan girl who had never had such an honor.”,1050
3595,All the snap had gone by this time.,1051
3596,"Miss Barry actually laughed--a sound which caused Diana, waiting in speechless anxiety in the kitchen outside, to give a great gasp of relief.",1051
3597,"“I’m afraid my imagination is a little rusty--it’s so long since I used it,” she said.",1052
3598,“I dare say your claim to sympathy is just as strong as mine.,1052
3599,It all depends on the way we look at it.,1052
3600,Sit down here and tell me about yourself.”,1052
3601,"“I am very sorry I can’t,” said Anne firmly.",1053
3602,"“I would like to, because you seem like an interesting lady, and you might even be a kindred spirit although you don’t look very much like it.",1053
3603,But it is my duty to go home to Miss Marilla Cuthbert.,1053
3604,Miss Marilla Cuthbert is a very kind lady who has taken me to bring up properly.,1053
3605,"She is doing her best, but it is very discouraging work.",1053
3606,You must not blame her because I jumped on the bed.,1053
3607,But before I go I do wish you would tell me if you will forgive Diana and stay just as long as you meant to in Avonlea.”,1053
3608,"“I think perhaps I will if you will come over and talk to me occasionally,” said Miss Barry.",1054
3609,That evening Miss Barry gave Diana a silver bangle bracelet and told the senior members of the household that she had unpacked her valise.,1055
3610,"“I’ve made up my mind to stay simply for the sake of getting better acquainted with that Anne-girl,” she said frankly.",1056
3611,"“She amuses me, and at my time of life an amusing person is a rarity.”",1056
3612,"Marilla’s only comment when she heard the story was, “I told you so.”  This was for Matthew’s benefit.",1057
3613,Miss Barry stayed her month out and over.,1058
3614,"She was a more agreeable guest than usual, for Anne kept her in good humor.",1058
3615,They became firm friends.,1058
3616,When Miss Barry went away she said:,1059
3617,"“Remember, you Anne-girl, when you come to town you’re to visit me and I’ll put you in my very sparest spare-room bed to sleep.”",1060
3618,"“Miss Barry was a kindred spirit, after all,” Anne confided to Marilla.",1061
3619,"“You wouldn’t think so to look at her, but she is.",1061
3620,"You don’t find it right out at first, as in Matthew’s case, but after a while you come to see it.",1061
3621,Kindred spirits are not so scarce as I used to think.,1061
3622,It’s splendid to find out there are so many of them in the world.”,1061
3623, CHAPTER XX.,1063
3624,A Good Imagination Gone Wrong,1063
3625," SPRING had come once more to Green Gables--the beautiful capricious, reluctant Canadian spring, lingering along through April and May in a succession of sweet, fresh, chilly days, with pink sunsets and miracles of resurrection and growth.",1064
3626,The maples in Lover’s Lane were red budded and little curly ferns pushed up around the Dryad’s Bubble.,1064
3627,"Away up in the barrens, behind Mr. Silas Sloane’s place, the Mayflowers blossomed out, pink and white stars of sweetness under their brown leaves.",1064
3628,"All the school girls and boys had one golden afternoon gathering them, coming home in the clear, echoing twilight with arms and baskets full of flowery spoil.",1064
3629,"“I’m so sorry for people who live in lands where there are no Mayflowers,” said Anne.",1065
3630,"“Diana says perhaps they have something better, but there couldn’t be anything better than Mayflowers, could there, Marilla?",1065
3631,And Diana says if they don’t know what they are like they don’t miss them.,1065
3632,But I think that is the saddest thing of all.,1065
3633,"I think it would be _tragic_, Marilla, not to know what Mayflowers are like and _not_ to miss them.",1065
3634,"Do you know what I think Mayflowers are, Marilla?",1065
3635,I think they must be the souls of the flowers that died last summer and this is their heaven.,1065
3636,"But we had a splendid time today, Marilla.",1065
3637,We had our lunch down in a big mossy hollow by an old well--such a _romantic_ spot.,1065
3638,"Charlie Sloane dared Arty Gillis to jump over it, and Arty did because he wouldn’t take a dare.",1065
3639,Nobody would in school.,1065
3640,It is very _fashionable_ to dare.,1065
3641,"Mr. Phillips gave all the Mayflowers he found to Prissy Andrews and I heard him to say ‘sweets to the sweet.’ He got that out of a book, I know; but it shows he has some imagination.",1065
3642,"I was offered some Mayflowers too, but I rejected them with scorn.",1065
3643,I can’t tell you the person’s name because I have vowed never to let it cross my lips.,1065
3644,"We made wreaths of the Mayflowers and put them on our hats; and when the time came to go home we marched in procession down the road, two by two, with our bouquets and wreaths, singing ‘My Home on the Hill.’ Oh, it was so thrilling, Marilla.",1065
3645,All Mr. Silas Sloane’s folks rushed out to see us and everybody we met on the road stopped and stared after us.,1065
3646,We made a real sensation.”,1065
3647,“Not much wonder!,1066
3648,Such silly doings!” was Marilla’s response.,1066
3649,"After the Mayflowers came the violets, and Violet Vale was empurpled with them.",1067
3650,"Anne walked through it on her way to school with reverent steps and worshiping eyes, as if she trod on holy ground.",1067
3651,"“Somehow,” she told Diana, “when I’m going through here I don’t really care whether Gil--whether anybody gets ahead of me in class or not.",1068
3652,But when I’m up in school it’s all different and I care as much as ever.,1068
3653,There’s such a lot of different Annes in me.,1068
3654,I sometimes think that is why I’m such a troublesome person.,1068
3655,"If I was just the one Anne it would be ever so much more comfortable, but then it wouldn’t be half so interesting.”",1068
3656,"One June evening, when the orchards were pink blossomed again, when the frogs were singing silverly sweet in the marshes about the head of the Lake of Shining Waters, and the air was full of the savor of clover fields and balsamic fir woods, Anne was sitting by her gable window.",1069
3657,"She had been studying her lessons, but it had grown too dark to see the book, so she had fallen into wide-eyed reverie, looking out past the boughs of the Snow Queen, once more bestarred with its tufts of blossom.",1069
3658,In all essential respects the little gable chamber was unchanged.,1070
3659,"The walls were as white, the pincushion as hard, the chairs as stiffly and yellowly upright as ever.",1070
3660,Yet the whole character of the room was altered.,1070
3661,"It was full of a new vital, pulsing personality that seemed to pervade it and to be quite independent of schoolgirl books and dresses and ribbons, and even of the cracked blue jug full of apple blossoms on the table.",1070
3662,"It was as if all the dreams, sleeping and waking, of its vivid occupant had taken a visible although unmaterial form and had tapestried the bare room with splendid filmy tissues of rainbow and moonshine.",1070
3663,Presently Marilla came briskly in with some of Anne’s freshly ironed school aprons.,1070
3664,She hung them over a chair and sat down with a short sigh.,1070
3665,"She had had one of her headaches that afternoon, and although the pain had gone she felt weak and “tuckered out,” as she expressed it.",1070
3666,Anne looked at her with eyes limpid with sympathy.,1070
3667,"“I do truly wish I could have had the headache in your place, Marilla.",1071
3668,I would have endured it joyfully for your sake.”,1071
3669,"“I guess you did your part in attending to the work and letting me rest,” said Marilla.",1072
3670,“You seem to have got on fairly well and made fewer mistakes than usual.,1072
3671,Of course it wasn’t exactly necessary to starch Matthew’s handkerchiefs!,1072
3672,And most people when they put a pie in the oven to warm up for dinner take it out and eat it when it gets hot instead of leaving it to be burned to a crisp.,1072
3673,But that doesn’t seem to be your way evidently.”,1072
3674,Headaches always left Marilla somewhat sarcastic.,1073
3675,"“Oh, I’m so sorry,” said Anne penitently.",1074
3676,"“I never thought about that pie from the moment I put it in the oven till now, although I felt _instinctively_ that there was something missing on the dinner table.",1074
3677,"I was firmly resolved, when you left me in charge this morning, not to imagine anything, but keep my thoughts on facts.",1074
3678,"I did pretty well until I put the pie in, and then an irresistible temptation came to me to imagine I was an enchanted princess shut up in a lonely tower with a handsome knight riding to my rescue on a coal-black steed.",1074
3679,So that is how I came to forget the pie.,1074
3680,I didn’t know I starched the handkerchiefs.,1074
3681,All the time I was ironing I was trying to think of a name for a new island Diana and I have discovered up the brook.,1074
3682,"It’s the most ravishing spot, Marilla.",1074
3683,There are two maple trees on it and the brook flows right around it.,1074
3684,At last it struck me that it would be splendid to call it Victoria Island because we found it on the Queen’s birthday.,1074
3685,Both Diana and I are very loyal.,1074
3686,But I’m sorry about that pie and the handkerchiefs.,1074
3687,I wanted to be extra good today because it’s an anniversary.,1074
3688,"Do you remember what happened this day last year, Marilla?”",1074
3689,"“No, I can’t think of anything special.”",1075
3690,"“Oh, Marilla, it was the day I came to Green Gables.",1076
3691,I shall never forget it.,1076
3692,It was the turning point in my life.,1076
3693,Of course it wouldn’t seem so important to you.,1076
3694,I’ve been here for a year and I’ve been so happy.,1076
3695,"Of course, I’ve had my troubles, but one can live down troubles.",1076
3696,"Are you sorry you kept me, Marilla?”",1076
3697,"“No, I can’t say I’m sorry,” said Marilla, who sometimes wondered how she could have lived before Anne came to Green Gables, “no, not exactly sorry.",1077
3698,"If you’ve finished your lessons, Anne, I want you to run over and ask Mrs. Barry if she’ll lend me Diana’s apron pattern.”",1077
3699,"“Oh--it’s--it’s too dark,” cried Anne.",1078
3700,“Too dark?,1079
3701,"Why, it’s only twilight.",1079
3702,And goodness knows you’ve gone over often enough after dark.”,1079
3703,"“I’ll go over early in the morning,” said Anne eagerly.",1080
3704,"“I’ll get up at sunrise and go over, Marilla.”",1080
3705,"“What has got into your head now, Anne Shirley?",1081
3706,I want that pattern to cut out your new apron this evening.,1081
3707,Go at once and be smart too.”,1081
3708,"“I’ll have to go around by the road, then,” said Anne, taking up her hat reluctantly.",1082
3709,“Go by the road and waste half an hour!,1083
3710,I’d like to catch you!”,1083
3711,"“I can’t go through the Haunted Wood, Marilla,” cried Anne desperately.",1084
3712,Marilla stared.,1085
3713,“The Haunted Wood!,1086
3714,Are you crazy?,1086
3715,What under the canopy is the Haunted Wood?”,1086
3716,"“The spruce wood over the brook,” said Anne in a whisper.",1087
3717,“Fiddlesticks!,1088
3718,There is no such thing as a haunted wood anywhere.,1088
3719,Who has been telling you such stuff?”,1088
3720,"“Nobody,” confessed Anne.",1089
3721,“Diana and I just imagined the wood was haunted.,1089
3722,All the places around here are so--so--_commonplace_.,1089
3723,We just got this up for our own amusement.,1089
3724,We began it in April.,1089
3725,"A haunted wood is so very romantic, Marilla.",1089
3726,We chose the spruce grove because it’s so gloomy.,1089
3727,"Oh, we have imagined the most harrowing things.",1089
3728,There’s a white lady walks along the brook just about this time of the night and wrings her hands and utters wailing cries.,1089
3729,She appears when there is to be a death in the family.,1089
3730,And the ghost of a little murdered child haunts the corner up by Idlewild; it creeps up behind you and lays its cold fingers on your hand--so.,1089
3731,"Oh, Marilla, it gives me a shudder to think of it.",1089
3732,And there’s a headless man stalks up and down the path and skeletons glower at you between the boughs.,1089
3733,"Oh, Marilla, I wouldn’t go through the Haunted Wood after dark now for anything.",1089
3734,I’d be sure that white things would reach out from behind the trees and grab me.”,1089
3735,"“Did ever anyone hear the like!” ejaculated Marilla, who had listened in dumb amazement.",1090
3736,"“Anne Shirley, do you mean to tell me you believe all that wicked nonsense of your own imagination?”",1090
3737,"“Not believe _exactly_,” faltered Anne.",1091
3738,"“At least, I don’t believe it in daylight.",1091
3739,"But after dark, Marilla, it’s different.",1091
3740,That is when ghosts walk.”,1091
3741,"“There are no such things as ghosts, Anne.”",1092
3742,"“Oh, but there are, Marilla,” cried Anne eagerly.",1093
3743,“I know people who have seen them.,1093
3744,And they are respectable people.,1093
3745,Charlie Sloane says that his grandmother saw his grandfather driving home the cows one night after he’d been buried for a year.,1093
3746,You know Charlie Sloane’s grandmother wouldn’t tell a story for anything.,1093
3747,She’s a very religious woman.,1093
3748,And Mrs. Thomas’s father was pursued home one night by a lamb of fire with its head cut off hanging by a strip of skin.,1093
3749,He said he knew it was the spirit of his brother and that it was a warning he would die within nine days.,1093
3750,"He didn’t, but he died two years after, so you see it was really true.",1093
3751,And Ruby Gillis says--”,1093
3752,"“Anne Shirley,” interrupted Marilla firmly, “I never want to hear you talking in this fashion again.",1094
3753,"I’ve had my doubts about that imagination of yours right along, and if this is going to be the outcome of it, I won’t countenance any such doings.",1094
3754,"You’ll go right over to Barry’s, and you’ll go through that spruce grove, just for a lesson and a warning to you.",1094
3755,And never let me hear a word out of your head about haunted woods again.”,1094
3756,"Anne might plead and cry as she liked--and did, for her terror was very real.",1095
3757,Her imagination had run away with her and she held the spruce grove in mortal dread after nightfall.,1095
3758,But Marilla was inexorable.,1095
3759,She marched the shrinking ghost-seer down to the spring and ordered her to proceed straightway over the bridge and into the dusky retreats of wailing ladies and headless specters beyond.,1095
3760,"“Oh, Marilla, how can you be so cruel?” sobbed Anne.",1096
3761,“What would you feel like if a white thing did snatch me up and carry me off?”,1096
3762,"“I’ll risk it,” said Marilla unfeelingly.",1097
3763,“You know I always mean what I say.,1097
3764,I’ll cure you of imagining ghosts into places.,1097
3765,"March, now.”",1097
3766,Anne marched.,1098
3767,"That is, she stumbled over the bridge and went shuddering up the horrible dim path beyond.",1098
3768,Anne never forgot that walk.,1098
3769,Bitterly did she repent the license she had given to her imagination.,1098
3770,"The goblins of her fancy lurked in every shadow about her, reaching out their cold, fleshless hands to grasp the terrified small girl who had called them into being.",1098
3771,A white strip of birch bark blowing up from the hollow over the brown floor of the grove made her heart stand still.,1098
3772,The long-drawn wail of two old boughs rubbing against each other brought out the perspiration in beads on her forehead.,1098
3773,The swoop of bats in the darkness over her was as the wings of unearthly creatures.,1098
3774,"When she reached Mr. William Bell’s field she fled across it as if pursued by an army of white things, and arrived at the Barry kitchen door so out of breath that she could hardly gasp out her request for the apron pattern.",1098
3775,Diana was away so that she had no excuse to linger.,1098
3776,The dreadful return journey had to be faced.,1098
3777,"Anne went back over it with shut eyes, preferring to take the risk of dashing her brains out among the boughs to that of seeing a white thing.",1098
3778,When she finally stumbled over the log bridge she drew one long shivering breath of relief.,1098
3779,"“Well, so nothing caught you?” said Marilla unsympathetically.",1099
3780,"“Oh, Mar--Marilla,” chattered Anne, “I’ll b-b-be contt-tented with c-c-commonplace places after this.”",1100
3781, CHAPTER XXI.,1102
3782,A New Departure in Flavorings,1102
3783," DEAR me, there is nothing but meetings and partings in this world, as Mrs. Lynde says,” remarked Anne plaintively, putting her slate and books down on the kitchen table on the last day of June and wiping her red eyes with a very damp handkerchief.",1103
3784,"“Wasn’t it fortunate, Marilla, that I took an extra handkerchief to school today?",1103
3785,I had a presentiment that it would be needed.”,1103
3786,"“I never thought you were so fond of Mr. Phillips that you’d require two handkerchiefs to dry your tears just because he was going away,” said Marilla.",1104
3787,"“I don’t think I was crying because I was really so very fond of him,”  reflected Anne.",1105
3788,“I just cried because all the others did.,1105
3789,It was Ruby Gillis started it.,1105
3790,"Ruby Gillis has always declared she hated Mr. Phillips, but just as soon as he got up to make his farewell speech she burst into tears.",1105
3791,"Then all the girls began to cry, one after the other.",1105
3792,"I tried to hold out, Marilla.",1105
3793,"I tried to remember the time Mr. Phillips made me sit with Gil--with a boy; and the time he spelled my name without an ‘e’ on the blackboard; and how he said I was the worst dunce he ever saw at geometry and laughed at my spelling; and all the times he had been so horrid and sarcastic; but somehow I couldn’t, Marilla, and I just had to cry too.",1105
3794,Jane Andrews has been talking for a month about how glad she’d be when Mr. Phillips went away and she declared she’d never shed a tear.,1105
3795,"Well, she was worse than any of us and had to borrow a handkerchief from her brother--of course the boys didn’t cry--because she hadn’t brought one of her own, not expecting to need it.",1105
3796,"Oh, Marilla, it was heartrending.",1105
3797,"Mr. Phillips made such a beautiful farewell speech beginning, ‘The time has come for us to part.’ It was very affecting.",1105
3798,"And he had tears in his eyes too, Marilla.",1105
3799,"Oh, I felt dreadfully sorry and remorseful for all the times I’d talked in school and drawn pictures of him on my slate and made fun of him and Prissy.",1105
3800,I can tell you I wished I’d been a model pupil like Minnie Andrews.,1105
3801,She hadn’t anything on her conscience.,1105
3802,The girls cried all the way home from school.,1105
3803,"Carrie Sloane kept saying every few minutes, ‘The time has come for us to part,’ and that would start us off again whenever we were in any danger of cheering up.",1105
3804,"I do feel dreadfully sad, Marilla.",1105
3805,"But one can’t feel quite in the depths of despair with two months’ vacation before them, can they, Marilla?",1105
3806,"And besides, we met the new minister and his wife coming from the station.",1105
3807,"For all I was feeling so bad about Mr. Phillips going away I couldn’t help taking a little interest in a new minister, could I?",1105
3808,His wife is very pretty.,1105
3809,"Not exactly regally lovely, of course--it wouldn’t do, I suppose, for a minister to have a regally lovely wife, because it might set a bad example.",1105
3810,Mrs. Lynde says the minister’s wife over at Newbridge sets a very bad example because she dresses so fashionably.,1105
3811,Our new minister’s wife was dressed in blue muslin with lovely puffed sleeves and a hat trimmed with roses.,1105
3812,"Jane Andrews said she thought puffed sleeves were too worldly for a minister’s wife, but I didn’t make any such uncharitable remark, Marilla, because I know what it is to long for puffed sleeves.",1105
3813,"Besides, she’s only been a minister’s wife for a little while, so one should make allowances, shouldn’t they?",1105
3814,They are going to board with Mrs. Lynde until the manse is ready.”,1105
3815,"If Marilla, in going down to Mrs. Lynde’s that evening, was actuated by any motive save her avowed one of returning the quilting frames she had borrowed the preceding winter, it was an amiable weakness shared by most of the Avonlea people.",1106
3816,"Many a thing Mrs. Lynde had lent, sometimes never expecting to see it again, came home that night in charge of the borrowers thereof.",1106
3817,"A new minister, and moreover a minister with a wife, was a lawful object of curiosity in a quiet little country settlement where sensations were few and far between.",1106
3818,"Old Mr. Bentley, the minister whom Anne had found lacking in imagination, had been pastor of Avonlea for eighteen years.",1107
3819,"He was a widower when he came, and a widower he remained, despite the fact that gossip regularly married him to this, that, or the other one, every year of his sojourn.",1107
3820,"In the preceding February he had resigned his charge and departed amid the regrets of his people, most of whom had the affection born of long intercourse for their good old minister in spite of his shortcomings as an orator.",1107
3821,Since then the Avonlea church had enjoyed a variety of religious dissipation in listening to the many and various candidates and “supplies” who came Sunday after Sunday to preach on trial.,1107
3822,"These stood or fell by the judgment of the fathers and mothers in Israel; but a certain small, red-haired girl who sat meekly in the corner of the old Cuthbert pew also had her opinions about them and discussed the same in full with Matthew, Marilla always declining from principle to criticize ministers in any shape or form.",1107
3823,"“I don’t think Mr. Smith would have done, Matthew” was Anne’s final summing up.",1108
3824,“Mrs.,1108
3825,"Lynde says his delivery was so poor, but I think his worst fault was just like Mr. Bentley’s--he had no imagination.",1108
3826,And Mr. Terry had too much; he let it run away with him just as I did mine in the matter of the Haunted Wood.,1108
3827,"Besides, Mrs. Lynde says his theology wasn’t sound.",1108
3828,"Mr. Gresham was a very good man and a very religious man, but he told too many funny stories and made the people laugh in church; he was undignified, and you must have some dignity about a minister, mustn’t you, Matthew?",1108
3829,"I thought Mr. Marshall was decidedly attractive; but Mrs. Lynde says he isn’t married, or even engaged, because she made special inquiries about him, and she says it would never do to have a young unmarried minister in Avonlea, because he might marry in the congregation and that would make trouble.",1108
3830,"Mrs. Lynde is a very farseeing woman, isn’t she, Matthew?",1108
3831,I’m very glad they’ve called Mr. Allan.,1108
3832,I liked him because his sermon was interesting and he prayed as if he meant it and not just as if he did it because he was in the habit of it.,1108
3833,"Mrs. Lynde says he isn’t perfect, but she says she supposes we couldn’t expect a perfect minister for seven hundred and fifty dollars a year, and anyhow his theology is sound because she questioned him thoroughly on all the points of doctrine.",1108
3834,And she knows his wife’s people and they are most respectable and the women are all good housekeepers.,1108
3835,Mrs. Lynde says that sound doctrine in the man and good housekeeping in the woman make an ideal combination for a minister’s family.”,1108
3836,"The new minister and his wife were a young, pleasant-faced couple, still on their honeymoon, and full of all good and beautiful enthusiasms for their chosen lifework.",1109
3837,Avonlea opened its heart to them from the start.,1109
3838,"Old and young liked the frank, cheerful young man with his high ideals, and the bright, gentle little lady who assumed the mistress-ship of the manse.",1109
3839,With Mrs. Allan Anne fell promptly and wholeheartedly in love.,1109
3840,She had discovered another kindred spirit.,1109
3841,“Mrs.,1110
3842,"Allan is perfectly lovely,” she announced one Sunday afternoon.",1110
3843,“She’s taken our class and she’s a splendid teacher.,1110
3844,"She said right away she didn’t think it was fair for the teacher to ask all the questions, and you know, Marilla, that is exactly what I’ve always thought.",1110
3845,She said we could ask her any question we liked and I asked ever so many.,1110
3846,"I’m good at asking questions, Marilla.”",1110
3847,"“I believe you,” was Marilla’s emphatic comment.",1111
3848,"“Nobody else asked any except Ruby Gillis, and she asked if there was to be a Sunday-school picnic this summer.",1112
3849,I didn’t think that was a very proper question to ask because it hadn’t any connection with the lesson--the lesson was about Daniel in the lions’ den--but Mrs. Allan just smiled and said she thought there would be.,1112
3850,Mrs. Allan has a lovely smile; she has such _exquisite_ dimples in her cheeks.,1112
3851,"I wish I had dimples in my cheeks, Marilla.",1112
3852,"I’m not half so skinny as I was when I came here, but I have no dimples yet.",1112
3853,If I had perhaps I could influence people for good.,1112
3854,Mrs. Allan said we ought always to try to influence other people for good.,1112
3855,She talked so nice about everything.,1112
3856,I never knew before that religion was such a cheerful thing.,1112
3857,"I always thought it was kind of melancholy, but Mrs. Allan’s isn’t, and I’d like to be a Christian if I could be one like her.",1112
3858,I wouldn’t want to be one like Mr.,1112
3859,Superintendent Bell.”,1112
3860,"“It’s very naughty of you to speak so about Mr. Bell,” said Marilla severely.",1113
3861,“Mr.,1113
3862,Bell is a real good man.”,1113
3863,"“Oh, of course he’s good,” agreed Anne, “but he doesn’t seem to get any comfort out of it.",1114
3864,If I could be good I’d dance and sing all day because I was glad of it.,1114
3865,I suppose Mrs. Allan is too old to dance and sing and of course it wouldn’t be dignified in a minister’s wife.,1114
3866,But I can just feel she’s glad she’s a Christian and that she’d be one even if she could get to heaven without it.”,1114
3867,"“I suppose we must have Mr. and Mrs. Allan up to tea someday soon,” said Marilla reflectively.",1115
3868,“They’ve been most everywhere but here.,1115
3869,Let me see.,1115
3870,Next Wednesday would be a good time to have them.,1115
3871,"But don’t say a word to Matthew about it, for if he knew they were coming he’d find some excuse to be away that day.",1115
3872,"He’d got so used to Mr. Bentley he didn’t mind him, but he’s going to find it hard to get acquainted with a new minister, and a new minister’s wife will frighten him to death.”",1115
3873,"“I’ll be as secret as the dead,” assured Anne.",1116
3874,"“But oh, Marilla, will you let me make a cake for the occasion?",1116
3875,"I’d love to do something for Mrs. Allan, and you know I can make a pretty good cake by this time.”",1116
3876,"“You can make a layer cake,” promised Marilla.",1117
3877,Monday and Tuesday great preparations went on at Green Gables.,1118
3878,"Having the minister and his wife to tea was a serious and important undertaking, and Marilla was determined not to be eclipsed by any of the Avonlea housekeepers.",1118
3879,Anne was wild with excitement and delight.,1118
3880,"She talked it all over with Diana Tuesday night in the twilight, as they sat on the big red stones by the Dryad’s Bubble and made rainbows in the water with little twigs dipped in fir balsam.",1118
3881,"“Everything is ready, Diana, except my cake which I’m to make in the morning, and the baking-powder biscuits which Marilla will make just before teatime.",1119
3882,"I assure you, Diana, that Marilla and I have had a busy two days of it.",1119
3883,It’s such a responsibility having a minister’s family to tea.,1119
3884,I never went through such an experience before.,1119
3885,You should just see our pantry.,1119
3886,It’s a sight to behold.,1119
3887,We’re going to have jellied chicken and cold tongue.,1119
3888,"We’re to have two kinds of jelly, red and yellow, and whipped cream and lemon pie, and cherry pie, and three kinds of cookies, and fruit cake, and Marilla’s famous yellow plum preserves that she keeps especially for ministers, and pound cake and layer cake, and biscuits as aforesaid; and new bread and old both, in case the minister is dyspeptic and can’t eat new.",1119
3889,"Mrs. Lynde says ministers are dyspeptic, but I don’t think Mr. Allan has been a minister long enough for it to have had a bad effect on him.",1119
3890,I just grow cold when I think of my layer cake.,1119
3891,"Oh, Diana, what if it shouldn’t be good!",1119
3892,I dreamed last night that I was chased all around by a fearful goblin with a big layer cake for a head.”,1119
3893,"“It’ll be good, all right,” assured Diana, who was a very comfortable sort of friend.",1120
3894,“I’m sure that piece of the one you made that we had for lunch in Idlewild two weeks ago was perfectly elegant.”,1120
3895,"“Yes; but cakes have such a terrible habit of turning out bad just when you especially want them to be good,” sighed Anne, setting a particularly well-balsamed twig afloat.",1121
3896,"“However, I suppose I shall just have to trust to Providence and be careful to put in the flour.",1121
3897,"Oh, look, Diana, what a lovely rainbow!",1121
3898,Do you suppose the dryad will come out after we go away and take it for a scarf?”,1121
3899,"“You know there is no such thing as a dryad,” said Diana.",1122
3900,Diana’s mother had found out about the Haunted Wood and had been decidedly angry over it.,1122
