,sentences,paragraph
3581,"After grinding a number of dull blades,—of whomit was remarkable that their fathers, when influential, were alwaysgoing to help him to preferment, but always forgot to do it when theblades had left the Grindstone,—he had wearied of that poor work andhad come to London.",1553
3582,"Here, after gradually failing in loftier hopes, hehad “read” with divers who had lacked opportunities or neglected them,and had refurbished divers others for special occasions, and had turnedhis acquirements to the account of literary compilation and correction,and on such means, added to some very moderate private resources, stillmaintained the house I saw.",1553
3583,"Mr. and Mrs. Pocket had a toady neighbour; a widow lady of that highlysympathetic nature that she agreed with everybody, blessed everybody,and shed smiles and tears on everybody, according to circumstances.",1554
3584,"This lady’s name was Mrs. Coiler, and I had the honour of taking herdown to dinner on the day of my installation.",1554
3585,"She gave me to understandon the stairs, that it was a blow to dear Mrs. Pocket that dear Mr.Pocket should be under the necessity of receiving gentlemen to readwith him.",1554
3586,"That did not extend to me, she told me in a gush of love andconfidence (at that time, I had known her something less than fiveminutes); if they were all like Me, it would be quite another thing.",1554
3587,"“But dear Mrs. Pocket,” said Mrs. Coiler, “after her earlydisappointment (not that dear Mr. Pocket was to blame in that),requires so much luxury and elegance—”",1555
3588,"“Yes, ma’am,” I said, to stop her, for I was afraid she was going tocry.",1556
3589,“And she is of so aristocratic a disposition—”,1557
3590,"“Yes, ma’am,” I said again, with the same object as before.",1558
3591,"“—That it _is_ hard,” said Mrs. Coiler, “to have dear Mr. Pocket’s timeand attention diverted from dear Mrs. Pocket.”",1559
3592,"I could not help thinking that it might be harder if the butcher’s timeand attention were diverted from dear Mrs. Pocket; but I said nothing,and indeed had enough to do in keeping a bashful watch upon my companymanners.",1560
3593,"It came to my knowledge, through what passed between Mrs. Pocket andDrummle while I was attentive to my knife and fork, spoon, glasses, andother instruments of self-destruction, that Drummle, whose Christianname was Bentley, was actually the next heir but one to a baronetcy.",1561
3594,"Itfurther appeared that the book I had seen Mrs. Pocket reading in thegarden was all about titles, and that she knew the exact date at whichher grandpapa would have come into the book, if he ever had come atall.",1561
3595,"Drummle didn’t say much, but in his limited way (he struck me as asulky kind of fellow) he spoke as one of the elect, and recognised Mrs.Pocket as a woman and a sister.",1561
3596,"No one but themselves and Mrs. Coilerthe toady neighbour showed any interest in this part of theconversation, and it appeared to me that it was painful to Herbert; butit promised to last a long time, when the page came in with theannouncement of a domestic affliction.",1561
3597,"It was, in effect, that the cookhad mislaid the beef.",1561
3598,"To my unutterable amazement, I now, for the firsttime, saw Mr. Pocket relieve his mind by going through a performancethat struck me as very extraordinary, but which made no impression onanybody else, and with which I soon became as familiar as the rest.",1561
3599,"Helaid down the carving-knife and fork,—being engaged in carving, at themoment,—put his two hands into his disturbed hair, and appeared to makean extraordinary effort to lift himself up by it.",1561
3600,"When he had donethis, and had not lifted himself up at all, he quietly went on withwhat he was about.",1561
3601,Mrs. Coiler then changed the subject and began to flatter me.,1562
3602,"I likedit for a few moments, but she flattered me so very grossly that thepleasure was soon over.",1562
3603,"She had a serpentine way of coming close at mewhen she pretended to be vitally interested in the friends andlocalities I had left, which was altogether snaky and fork-tongued; andwhen she made an occasional bounce upon Startop (who said very littleto her), or upon Drummle (who said less), I rather envied them forbeing on the opposite side of the table.",1562
3604,"After dinner the children were introduced, and Mrs. Coiler madeadmiring comments on their eyes, noses, and legs,—a sagacious way ofimproving their minds.",1563
3605,"There were four little girls, and two littleboys, besides the baby who might have been either, and the baby’s nextsuccessor who was as yet neither.",1563
3606,"They were brought in by Flopson andMillers, much as though those two non-commissioned officers had beenrecruiting somewhere for children and had enlisted these, while Mrs.Pocket looked at the young Nobles that ought to have been as if sherather thought she had had the pleasure of inspecting them before, butdidn’t quite know what to make of them.",1563
3607,“Here!,1564
3608,"Give me your fork, Mum, and take the baby,” said Flopson.",1564
3609,"“Don’ttake it that way, or you’ll get its head under the table.”",1564
3610,"Thus advised, Mrs. Pocket took it the other way, and got its head uponthe table; which was announced to all present by a prodigiousconcussion.",1565
3611,"“Dear, dear!",1566
3612,"Give it me back, Mum,” said Flopson; “and Miss Jane, comeand dance to baby, do!”",1566
3613,"One of the little girls, a mere mite who seemed to have prematurelytaken upon herself some charge of the others, stepped out of her placeby me, and danced to and from the baby until it left off crying, andlaughed.",1567
3614,"Then, all the children laughed, and Mr. Pocket (who in themeantime had twice endeavoured to lift himself up by the hair) laughed,and we all laughed and were glad.",1567
3615,"Flopson, by dint of doubling the baby at the joints like a Dutch doll,then got it safely into Mrs. Pocket’s lap, and gave it the nut-crackersto play with; at the same time recommending Mrs. Pocket to take noticethat the handles of that instrument were not likely to agree with itseyes, and sharply charging Miss Jane to look after the same.",1568
3616,"Then, thetwo nurses left the room, and had a lively scuffle on the staircasewith a dissipated page who had waited at dinner, and who had clearlylost half his buttons at the gaming-table.",1568
3617,"I was made very uneasy in my mind by Mrs. Pocket’s falling into adiscussion with Drummle respecting two baronetcies, while she ate asliced orange steeped in sugar and wine, and, forgetting all about thebaby on her lap, who did most appalling things with the nut-crackers.",1569
3618,"At length little Jane, perceiving its young brains to be imperilled,softly left her place, and with many small artifices coaxed thedangerous weapon away.",1569
3619,"Mrs. Pocket finishing her orange at about thesame time, and not approving of this, said to Jane,—",1569
3620,"“You naughty child, how dare you?",1570
3621,Go and sit down this instant!”,1570
3622,"“Mamma dear,” lisped the little girl, “baby ood have put hith eyethout.”",1571
3623,“How dare you tell me so?” retorted Mrs. Pocket.,1572
3624,“Go and sit down inyour chair this moment!”,1572
3625,"Mrs. Pocket’s dignity was so crushing, that I felt quite abashed, as ifI myself had done something to rouse it.",1573
3626,"“Belinda,” remonstrated Mr. Pocket, from the other end of the table,“how can you be so unreasonable?",1574
3627,Jane only interfered for theprotection of baby.”,1574
3628,"“I will not allow anybody to interfere,” said Mrs. Pocket.",1575
3629,"“I amsurprised, Matthew, that you should expose me to the affront ofinterference.”",1575
3630,"“Good God!” cried Mr. Pocket, in an outbreak of desolate desperation.",1576
3631,"“Are infants to be nut-crackered into their tombs, and is nobody tosave them?”",1576
3632,"“I will not be interfered with by Jane,” said Mrs. Pocket, with amajestic glance at that innocent little offender.",1577
3633,“I hope I know mypoor grandpapa’s position.,1577
3634,"Jane, indeed!”",1577
3635,"Mr. Pocket got his hands in his hair again, and this time really didlift himself some inches out of his chair.",1578
3636,“Hear this!” he helplesslyexclaimed to the elements.,1578
3637,"“Babies are to be nut-crackered dead, forpeople’s poor grandpapa’s positions!” Then he let himself down again,and became silent.",1578
3638,We all looked awkwardly at the tablecloth while this was going on.,1579
3639,"Apause succeeded, during which the honest and irrepressible baby made aseries of leaps and crows at little Jane, who appeared to me to be theonly member of the family (irrespective of servants) with whom it hadany decided acquaintance.",1579
3640,“Mr.,1580
3641,"Drummle,” said Mrs. Pocket, “will you ring for Flopson?",1580
3642,"Jane, youundutiful little thing, go and lie down.",1580
3643,"Now, baby darling, come withma!”",1580
3644,"The baby was the soul of honour, and protested with all its might.",1581
3645,"Itdoubled itself up the wrong way over Mrs. Pocket’s arm, exhibited apair of knitted shoes and dimpled ankles to the company in lieu of itssoft face, and was carried out in the highest state of mutiny.",1581
3646,"And itgained its point after all, for I saw it through the window within afew minutes, being nursed by little Jane.",1581
3647,"It happened that the other five children were left behind at thedinner-table, through Flopson’s having some private engagement, andtheir not being anybody else’s business.",1582
3648,"I thus became aware of themutual relations between them and Mr. Pocket, which were exemplified inthe following manner.",1582
3649,"Mr. Pocket, with the normal perplexity of hisface heightened and his hair rumpled, looked at them for some minutes,as if he couldn’t make out how they came to be boarding and lodging inthat establishment, and why they hadn’t been billeted by Nature onsomebody else.",1582
3650,"Then, in a distant Missionary way he asked them certainquestions,—as why little Joe had that hole in his frill, who said, Pa,Flopson was going to mend it when she had time,—and how little Fannycame by that whitlow, who said, Pa, Millers was going to poultice itwhen she didn’t forget.",1582
3651,"Then, he melted into parental tenderness, andgave them a shilling apiece and told them to go and play; and then asthey went out, with one very strong effort to lift himself up by thehair he dismissed the hopeless subject.",1582
3652,In the evening there was rowing on the river.,1583
3653,"As Drummle and Startophad each a boat, I resolved to set up mine, and to cut them both out.",1583
3654,"Iwas pretty good at most exercises in which country boys are adepts, butas I was conscious of wanting elegance of style for the Thames,—not tosay for other waters,—I at once engaged to place myself under thetuition of the winner of a prize-wherry who plied at our stairs, and towhom I was introduced by my new allies.",1583
3655,This practical authorityconfused me very much by saying I had the arm of a blacksmith.,1583
3656,"If hecould have known how nearly the compliment lost him his pupil, I doubtif he would have paid it.",1583
3657,"There was a supper-tray after we got home at night, and I think weshould all have enjoyed ourselves, but for a rather disagreeabledomestic occurrence.",1584
3658,"Mr. Pocket was in good spirits, when a housemaidcame in, and said, “If you please, sir, I should wish to speak to you.”",1584
3659,"“Speak to your master?” said Mrs. Pocket, whose dignity was rousedagain.",1585
3660,“How can you think of such a thing?,1585
3661,Go and speak to Flopson.,1585
3662,Orspeak to me—at some other time.”,1585
3663,"“Begging your pardon, ma’am,” returned the housemaid, “I should wish tospeak at once, and to speak to master.”",1586
3664,"Hereupon, Mr. Pocket went out of the room, and we made the best ofourselves until he came back.",1587
3665,"“This is a pretty thing, Belinda!” said Mr. Pocket, returning with acountenance expressive of grief and despair.",1588
3666,"“Here’s the cook lyinginsensibly drunk on the kitchen floor, with a large bundle of freshbutter made up in the cupboard ready to sell for grease!”",1588
3667,"Mrs. Pocket instantly showed much amiable emotion, and said, “This isthat odious Sophia’s doing!”",1589
3668,"“What do you mean, Belinda?” demanded Mr. Pocket.",1590
3669,"“Sophia has told you,” said Mrs. Pocket.",1591
3670,"“Did I not see her with my owneyes and hear her with my own ears, come into the room just now and askto speak to you?”",1591
3671,"“But has she not taken me downstairs, Belinda,” returned Mr. Pocket,“and shown me the woman, and the bundle too?”",1592
3672,"“And do you defend her, Matthew,” said Mrs. Pocket, “for makingmischief?”",1593
3673,Mr. Pocket uttered a dismal groan.,1594
3674,"“Am I, grandpapa’s granddaughter, to be nothing in the house?” saidMrs. Pocket.",1595
3675,"“Besides, the cook has always been a very nice respectfulwoman, and said in the most natural manner when she came to look afterthe situation, that she felt I was born to be a Duchess.”",1595
3676,"There was a sofa where Mr. Pocket stood, and he dropped upon it in theattitude of the Dying Gladiator.",1596
3677,"Still in that attitude he said, with ahollow voice, “Good night, Mr. Pip,” when I deemed it advisable to goto bed and leave him.",1596
3678,Chapter XXIV.,1598
3679,"After two or three days, when I had established myself in my room andhad gone backwards and forwards to London several times, and hadordered all I wanted of my tradesmen, Mr. Pocket and I had a long talktogether.",1599
3680,"He knew more of my intended career than I knew myself, for hereferred to his having been told by Mr. Jaggers that I was not designedfor any profession, and that I should be well enough educated for mydestiny if I could “hold my own” with the average of young men inprosperous circumstances.",1599
3681,"I acquiesced, of course, knowing nothing tothe contrary.",1599
3682,"He advised my attending certain places in London, for the acquisitionof such mere rudiments as I wanted, and my investing him with thefunctions of explainer and director of all my studies.",1600
3683,"He hoped thatwith intelligent assistance I should meet with little to discourage me,and should soon be able to dispense with any aid but his.",1600
3684,"Through hisway of saying this, and much more to similar purpose, he placed himselfon confidential terms with me in an admirable manner; and I may stateat once that he was always so zealous and honourable in fulfilling hiscompact with me, that he made me zealous and honourable in fulfillingmine with him.",1600
3685,"If he had shown indifference as a master, I have nodoubt I should have returned the compliment as a pupil; he gave me nosuch excuse, and each of us did the other justice.",1600
3686,"Nor did I everregard him as having anything ludicrous about him—or anything but whatwas serious, honest, and good—in his tutor communication with me.",1600
3687,"When these points were settled, and so far carried out as that I hadbegun to work in earnest, it occurred to me that if I could retain mybedroom in Barnard’s Inn, my life would be agreeably varied, while mymanners would be none the worse for Herbert’s society.",1601
3688,"Mr. Pocket didnot object to this arrangement, but urged that before any step couldpossibly be taken in it, it must be submitted to my guardian.",1601
3689,"I feltthat this delicacy arose out of the consideration that the plan wouldsave Herbert some expense, so I went off to Little Britain and impartedmy wish to Mr. Jaggers.",1601
3690,"“If I could buy the furniture now hired for me,” said I, “and one ortwo other little things, I should be quite at home there.”",1602
3691,"“Go it!” said Mr. Jaggers, with a short laugh.",1603
3692,“I told you you’d geton.,1603
3693,Well!,1603
3694,How much do you want?”,1603
3695,I said I didn’t know how much.,1604
3696,“Come!” retorted Mr. Jaggers.,1605
3697,“How much?,1605
3698,Fifty pounds?”,1605
3699,"“O, not nearly so much.”",1606
3700,“Five pounds?” said Mr. Jaggers.,1607
3701,"This was such a great fall, that I said in discomfiture, “O, more thanthat.”",1608
3702,"“More than that, eh!” retorted Mr. Jaggers, lying in wait for me, withhis hands in his pockets, his head on one side, and his eyes on thewall behind me; “how much more?”",1609
3703,"“It is so difficult to fix a sum,” said I, hesitating.",1610
3704,“Come!” said Mr. Jaggers.,1611
3705,“Let’s get at it.,1611
3706,Twice five; will that do?,1611
3707,Three times five; will that do?,1611
3708,Four times five; will that do?”,1611
3709,I said I thought that would do handsomely.,1612
3710,"“Four times five will do handsomely, will it?” said Mr. Jaggers,knitting his brows.",1613
3711,"“Now, what do you make of four times five?”",1613
3712,“What do I make of it?”,1614
3713,“Ah!” said Mr. Jaggers; “how much?”,1615
3714,"“I suppose you make it twenty pounds,” said I, smiling.",1616
3715,"“Never mind what _I_ make it, my friend,” observed Mr. Jaggers, with aknowing and contradictory toss of his head.",1617
3716,“I want to know what _you_make it.”,1617
3717,"“Twenty pounds, of course.”",1618
3718,"“Wemmick!” said Mr. Jaggers, opening his office door.",1619
3719,"“Take Mr. Pip’swritten order, and pay him twenty pounds.”",1619
3720,"This strongly marked way of doing business made a strongly markedimpression on me, and that not of an agreeable kind.",1620
3721,"Mr. Jaggers neverlaughed; but he wore great bright creaking boots, and, in poisinghimself on these boots, with his large head bent down and his eyebrowsjoined together, awaiting an answer, he sometimes caused the boots tocreak, as if _they_ laughed in a dry and suspicious way.",1620
3722,"As he happenedto go out now, and as Wemmick was brisk and talkative, I said toWemmick that I hardly knew what to make of Mr. Jaggers’s manner.",1620
3723,"“Tell him that, and he’ll take it as a compliment,” answered Wemmick;“he don’t mean that you _should_ know what to make of it.—Oh!” for Ilooked surprised, “it’s not personal; it’s professional: onlyprofessional.”",1621
3724,"Wemmick was at his desk, lunching—and crunching—on a dry hard biscuit;pieces of which he threw from time to time into his slit of a mouth, asif he were posting them.",1622
3725,"“Always seems to me,” said Wemmick, “as if he had set a man-trap andwas watching it.",1623
3726,Suddenly—click—you’re caught!”,1623
3727,"Without remarking that man-traps were not among the amenities of life,I said I supposed he was very skilful?",1624
3728,"“Deep,” said Wemmick, “as Australia.” Pointing with his pen at theoffice floor, to express that Australia was understood, for thepurposes of the figure, to be symmetrically on the opposite spot of theglobe.",1625
3729,"“If there was anything deeper,” added Wemmick, bringing his pento paper, “he’d be it.”",1625
3730,"Then, I said I supposed he had a fine business, and Wemmick said,“Ca-pi-tal!” Then I asked if there were many clerks?",1626
3731,"to which hereplied,—",1626
3732,"“We don’t run much into clerks, because there’s only one Jaggers, andpeople won’t have him at second hand.",1627
3733,There are only four of us.,1627
3734,Wouldyou like to see ’em?,1627
3735,"You are one of us, as I may say.”",1627
3736,I accepted the offer.,1628
3737,"When Mr. Wemmick had put all the biscuit into thepost, and had paid me my money from a cash-box in a safe, the key ofwhich safe he kept somewhere down his back and produced from hiscoat-collar like an iron-pigtail, we went upstairs.",1628
3738,"The house was darkand shabby, and the greasy shoulders that had left their mark in Mr.Jaggers’s room seemed to have been shuffling up and down the staircasefor years.",1628
3739,"In the front first floor, a clerk who looked somethingbetween a publican and a rat-catcher—a large pale, puffed, swollenman—was attentively engaged with three or four people of shabbyappearance, whom he treated as unceremoniously as everybody seemed tobe treated who contributed to Mr. Jaggers’s coffers.",1628
3740,"“Getting evidencetogether,” said Mr. Wemmick, as we came out, “for the Bailey.” In theroom over that, a little flabby terrier of a clerk with dangling hair(his cropping seemed to have been forgotten when he was a puppy) wassimilarly engaged with a man with weak eyes, whom Mr. Wemmick presentedto me as a smelter who kept his pot always boiling, and who would meltme anything I pleased,—and who was in an excessive white-perspiration,as if he had been trying his art on himself.",1628
3741,"In a back room, ahigh-shouldered man with a face-ache tied up in dirty flannel, who wasdressed in old black clothes that bore the appearance of having beenwaxed, was stooping over his work of making fair copies of the notes ofthe other two gentlemen, for Mr. Jaggers’s own use.",1628
3742,This was all the establishment.,1629
3743,"When we went downstairs again, Wemmickled me into my guardian’s room, and said, “This you’ve seen already.”",1629
3744,"“Pray,” said I, as the two odious casts with the twitchy leer upon themcaught my sight again, “whose likenesses are those?”",1630
3745,"“These?” said Wemmick, getting upon a chair, and blowing the dust offthe horrible heads before bringing them down.",1631
3746,“These are two celebratedones.,1631
3747,Famous clients of ours that got us a world of credit.,1631
3748,"This chap(why you must have come down in the night and been peeping into theinkstand, to get this blot upon your eyebrow, you old rascal!)",1631
3749,"murderedhis master, and, considering that he wasn’t brought up to evidence,didn’t plan it badly.”",1631
3750,"“Is it like him?” I asked, recoiling from the brute, as Wemmick spatupon his eyebrow and gave it a rub with his sleeve.",1632
3751,“Like him?,1633
3752,"It’s himself, you know.",1633
3753,"The cast was made in Newgate,directly after he was taken down.",1633
3754,"You had a particular fancy for me,hadn’t you, Old Artful?” said Wemmick.",1633
3755,"He then explained thisaffectionate apostrophe, by touching his brooch representing the ladyand the weeping willow at the tomb with the urn upon it, and saying,“Had it made for me, express!”",1633
3756,“Is the lady anybody?” said I.,1634
3757,"“No,” returned Wemmick.",1635
3758,“Only his game.,1635
3759,"(You liked your bit of game,didn’t you?)",1635
3760,"No; deuce a bit of a lady in the case, Mr. Pip, exceptone,—and she wasn’t of this slender lady-like sort, and you wouldn’thave caught _her_ looking after this urn, unless there was something todrink in it.” Wemmick’s attention being thus directed to his brooch, heput down the cast, and polished the brooch with hispocket-handkerchief.",1635
3761,“Did that other creature come to the same end?” I asked.,1636
3762,“He has thesame look.”,1636
3763,"“You’re right,” said Wemmick; “it’s the genuine look.",1637
3764,Much as if onenostril was caught up with a horse-hair and a little fish-hook.,1637
3765,"Yes, hecame to the same end; quite the natural end here, I assure you.",1637
3766,"Heforged wills, this blade did, if he didn’t also put the supposedtestators to sleep too.",1637
3767,"You were a gentlemanly Cove, though” (Mr.Wemmick was again apostrophising), “and you said you could write Greek.",1637
3768,"Yah, Bounceable!",1637
3769,What a liar you were!,1637
3770,"I never met such a liar as you!”Before putting his late friend on his shelf again, Wemmick touched thelargest of his mourning rings and said, “Sent out to buy it for me,only the day before.”",1637
3771,"While he was putting up the other cast and coming down from the chair,the thought crossed my mind that all his personal jewelry was derivedfrom like sources.",1638
3772,"As he had shown no diffidence on the subject, Iventured on the liberty of asking him the question, when he stoodbefore me, dusting his hands.",1638
3773,"“O yes,” he returned, “these are all gifts of that kind.",1639
3774,"One bringsanother, you see; that’s the way of it.",1639
3775,I always take ’em.,1639
3776,They’recuriosities.,1639
3777,And they’re property.,1639
3778,"They may not be worth much, but,after all, they’re property and portable.",1639
3779,"It don’t signify to you withyour brilliant lookout, but as to myself, my guiding-star always is,‘Get hold of portable property’.”",1639
3780,"When I had rendered homage to this light, he went on to say, in afriendly manner:—",1640
3781,"“If at any odd time when you have nothing better to do, you wouldn’tmind coming over to see me at Walworth, I could offer you a bed, and Ishould consider it an honour.",1641
3782,I have not much to show you; but such twoor three curiosities as I have got you might like to look over; and Iam fond of a bit of garden and a summer-house.”,1641
3783,I said I should be delighted to accept his hospitality.,1642
3784,"“Thankee,” said he; “then we’ll consider that it’s to come off, whenconvenient to you.",1643
3785,Have you dined with Mr. Jaggers yet?”,1643
3786,“Not yet.”,1644
3787,"“Well,” said Wemmick, “he’ll give you wine, and good wine.",1645
3788,"I’ll giveyou punch, and not bad punch.",1645
3789,And now I’ll tell you something.,1645
3790,"When yougo to dine with Mr. Jaggers, look at his housekeeper.”",1645
3791,“Shall I see something very uncommon?”,1646
3792,"“Well,” said Wemmick, “you’ll see a wild beast tamed.",1647
3793,"Not so veryuncommon, you’ll tell me.",1647
3794,"I reply, that depends on the originalwildness of the beast, and the amount of taming.",1647
3795,It won’t lower youropinion of Mr. Jaggers’s powers.,1647
3796,Keep your eye on it.”,1647
3797,"I told him I would do so, with all the interest and curiosity that hispreparation awakened.",1648
3798,"As I was taking my departure, he asked me if Iwould like to devote five minutes to seeing Mr. Jaggers “at it?”",1648
3799,"For several reasons, and not least because I didn’t clearly know whatMr. Jaggers would be found to be “at,” I replied in the affirmative.",1649
3800,"Wedived into the City, and came up in a crowded police-court, where ablood-relation (in the murderous sense) of the deceased, with thefanciful taste in brooches, was standing at the bar, uncomfortablychewing something; while my guardian had a woman under examination orcross-examination,—I don’t know which,—and was striking her, and thebench, and everybody present, with awe.",1649
3801,"If anybody, of whatsoeverdegree, said a word that he didn’t approve of, he instantly required tohave it “taken down.” If anybody wouldn’t make an admission, he said,“I’ll have it out of you!” and if anybody made an admission, he said,“Now I have got you!” The magistrates shivered under a single bite ofhis finger.",1649
3802,"Thieves and thief-takers hung in dread rapture on hiswords, and shrank when a hair of his eyebrows turned in theirdirection.",1649
3803,"Which side he was on I couldn’t make out, for he seemed tome to be grinding the whole place in a mill; I only know that when Istole out on tiptoe, he was not on the side of the bench; for, he wasmaking the legs of the old gentleman who presided, quite convulsiveunder the table, by his denunciations of his conduct as therepresentative of British law and justice in that chair that day.",1649
3804,Chapter XXV.,1651
3805,"Bentley Drummle, who was so sulky a fellow that he even took up a bookas if its writer had done him an injury, did not take up anacquaintance in a more agreeable spirit.",1652
3806,"Heavy in figure, movement, andcomprehension,—in the sluggish complexion of his face, and in thelarge, awkward tongue that seemed to loll about in his mouth as hehimself lolled about in a room,—he was idle, proud, niggardly,reserved, and suspicious.",1652
3807,"He came of rich people down in Somersetshire,who had nursed this combination of qualities until they made thediscovery that it was just of age and a blockhead.",1652
3808,"Thus, BentleyDrummle had come to Mr. Pocket when he was a head taller than thatgentleman, and half a dozen heads thicker than most gentlemen.",1652
3809,"Startop had been spoilt by a weak mother and kept at home when he oughtto have been at school, but he was devotedly attached to her, andadmired her beyond measure.",1653
3810,"He had a woman’s delicacy of feature, andwas—“as you may see, though you never saw her,” said Herbert tome—“exactly like his mother.” It was but natural that I should take tohim much more kindly than to Drummle, and that, even in the earliestevenings of our boating, he and I should pull homeward abreast of oneanother, conversing from boat to boat, while Bentley Drummle came up inour wake alone, under the overhanging banks and among the rushes.",1653
3811,"Hewould always creep in-shore like some uncomfortable amphibiouscreature, even when the tide would have sent him fast upon his way; andI always think of him as coming after us in the dark or by theback-water, when our own two boats were breaking the sunset or themoonlight in mid-stream.",1653
3812,Herbert was my intimate companion and friend.,1654
3813,"I presented him with ahalf-share in my boat, which was the occasion of his often coming downto Hammersmith; and my possession of a half-share in his chambers oftentook me up to London.",1654
3814,We used to walk between the two places at allhours.,1654
3815,"I have an affection for the road yet (though it is not sopleasant a road as it was then), formed in the impressibility ofuntried youth and hope.",1654
3816,"When I had been in Mr. Pocket’s family a month or two, Mr. and Mrs.Camilla turned up.",1655
3817,Camilla was Mr. Pocket’s sister.,1655
3818,"Georgiana, whom Ihad seen at Miss Havisham’s on the same occasion, also turned up.",1655
3819,"Shewas a cousin,—an indigestive single woman, who called her rigidityreligion, and her liver love.",1655
3820,These people hated me with the hatred ofcupidity and disappointment.,1655
3821,"As a matter of course, they fawned upon mein my prosperity with the basest meanness.",1655
3822,"Towards Mr. Pocket, as agrown-up infant with no notion of his own interests, they showed thecomplacent forbearance I had heard them express.",1655
3823,"Mrs. Pocket they heldin contempt; but they allowed the poor soul to have been heavilydisappointed in life, because that shed a feeble reflected light uponthemselves.",1655
3824,"These were the surroundings among which I settled down, and appliedmyself to my education.",1656
3825,"I soon contracted expensive habits, and beganto spend an amount of money that within a few short months I shouldhave thought almost fabulous; but through good and evil I stuck to mybooks.",1656
3826,"There was no other merit in this, than my having sense enough tofeel my deficiencies.",1656
3827,"Between Mr. Pocket and Herbert I got on fast;and, with one or the other always at my elbow to give me the start Iwanted, and clear obstructions out of my road, I must have been asgreat a dolt as Drummle if I had done less.",1656
3828,"I had not seen Mr. Wemmick for some weeks, when I thought I would writehim a note and propose to go home with him on a certain evening.",1657
3829,"Hereplied that it would give him much pleasure, and that he would expectme at the office at six o’clock.",1657
3830,"Thither I went, and there I found him,putting the key of his safe down his back as the clock struck.",1657
3831,“Did you think of walking down to Walworth?” said he.,1658
3832,"“Certainly,” said I, “if you approve.”",1659
3833,"“Very much,” was Wemmick’s reply, “for I have had my legs under thedesk all day, and shall be glad to stretch them.",1660
3834,"Now, I’ll tell youwhat I have got for supper, Mr. Pip.",1660
3835,"I have got a stewed steak,—whichis of home preparation,—and a cold roast fowl,—which is from thecook’s-shop.",1660
3836,"I think it’s tender, because the master of the shop was aJuryman in some cases of ours the other day, and we let him down easy.",1660
3837,"I reminded him of it when I bought the fowl, and I said, “Pick us out agood one, old Briton, because if we had chosen to keep you in the boxanother day or two, we could easily have done it.” He said to that,“Let me make you a present of the best fowl in the shop.” I let him, ofcourse.",1660
3838,"As far as it goes, it’s property and portable.",1660
3839,"You don’t objectto an aged parent, I hope?”",1660
3840,"I really thought he was still speaking of the fowl, until he added,“Because I have got an aged parent at my place.” I then said whatpoliteness required.",1661
3841,"“So, you haven’t dined with Mr. Jaggers yet?” he pursued, as we walkedalong.",1662
3842,“Not yet.”,1663
3843,“He told me so this afternoon when he heard you were coming.,1664
3844,I expectyou’ll have an invitation to-morrow.,1664
3845,"He’s going to ask your pals, too.",1664
3846,Three of ’em; ain’t there?”,1664
3847,"Although I was not in the habit of counting Drummle as one of myintimate associates, I answered, “Yes.”",1665
3848,"“Well, he’s going to ask the whole gang,”—I hardly felt complimented bythe word,—“and whatever he gives you, he’ll give you good.",1666
3849,"Don’t lookforward to variety, but you’ll have excellence.",1666
3850,"And there’s another rumthing in his house,” proceeded Wemmick, after a moment’s pause, as ifthe remark followed on the housekeeper understood; “he never lets adoor or window be fastened at night.”",1666
3851,“Is he never robbed?”,1667
3852,“That’s it!” returned Wemmick.,1668
3853,"“He says, and gives it out publicly, “Iwant to see the man who’ll rob _me_.” Lord bless you, I have heard him,a hundred times, if I have heard him once, say to regular cracksmen inour front office, “You know where I live; now, no bolt is ever drawnthere; why don’t you do a stroke of business with me?",1668
3854,"Come; can’t Itempt you?” Not a man of them, sir, would be bold enough to try it on,for love or money.”",1668
3855,“They dread him so much?” said I.,1669
3856,"“Dread him,” said Wemmick.",1670
3857,“I believe you they dread him.,1670
3858,"Not but whathe’s artful, even in his defiance of them.",1670
3859,"No silver, sir.",1670
3860,"Britanniametal, every spoon.”",1670
3861,"“So they wouldn’t have much,” I observed, “even if they—”",1671
3862,“Ah!,1672
3863,"But _he_ would have much,” said Wemmick, cutting me short, “andthey know it.",1672
3864,"He’d have their lives, and the lives of scores of ’em.",1672
3865,He’d have all he could get.,1672
3866,"And it’s impossible to say what he couldn’tget, if he gave his mind to it.”",1672
3867,"I was falling into meditation on my guardian’s greatness, when Wemmickremarked:—",1673
3868,"“As to the absence of plate, that’s only his natural depth, you know.",1674
3869,"Ariver’s its natural depth, and he’s his natural depth.",1674
3870,Look at hiswatch-chain.,1674
3871,That’s real enough.”,1674
3872,"“It’s very massive,” said I.",1675
3873,“Massive?” repeated Wemmick.,1676
3874,“I think so.,1676
3875,"And his watch is a goldrepeater, and worth a hundred pound if it’s worth a penny.",1676
3876,"Mr. Pip,there are about seven hundred thieves in this town who know all aboutthat watch; there’s not a man, a woman, or a child, among them, whowouldn’t identify the smallest link in that chain, and drop it as if itwas red hot, if inveigled into touching it.”",1676
3877,"At first with such discourse, and afterwards with conversation of amore general nature, did Mr. Wemmick and I beguile the time and theroad, until he gave me to understand that we had arrived in thedistrict of Walworth.",1677
3878,"It appeared to be a collection of back lanes, ditches, and littlegardens, and to present the aspect of a rather dull retirement.",1678
3879,"Wemmick’s house was a little wooden cottage in the midst of plots ofgarden, and the top of it was cut out and painted like a batterymounted with guns.",1678
